method_id,method_label,t_s,theta_true,theta_sched,e_y,e_psi,F_cmd,omega_cmd,j_du_cumulative,theta_true_deg,theta_sched_deg,ey_rmse,epsi_rmse,j_du
ZS_LPV_MPC,Zero-grade,3.83,0.0120510048840918,0.0,0.0,0.0,42.8664291820013,2.22412216842327e-06,0.08734350177783516,0.690471718750002,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,3.84,0.0123167121731692,0.0,0.0,0.0,43.2485321725243,2.27278141305687e-06,0.08737706561585049,0.7056956249999995,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,3.85,0.0125824194622467,0.0,0.0,0.0,43.6053055210494,2.39521839538737e-06,0.08740632704624539,0.7209195312500027,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,3.86,0.0128597931865429,0.0,0.0,0.0,44.0112818570332,2.37828037906451e-06,0.08744421596242442,0.7368118750000003,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,3.87,0.0131371669108391,0.0,0.0,0.0,44.4400073473797,2.442386606058e-06,0.08748647011094692,0.7527042187499979,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,3.88,0.0134145406351354,0.0,0.0,0.0,44.8648075365917,2.50839564784611e-06,0.08752795406514338,0.7685965625000012,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,3.89,0.0136919143594316,0.0,0.0,0.0,45.2730881373853,2.55923626667209e-06,0.0875662743062892,0.7844889062499988,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,3.9,0.0139692880837279,0.0,0.0,0.0,45.6528702599452,2.69843838317241e-06,0.08759943165355728,0.800381250000002,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,3.91,0.014257821006929,0.0,0.0,0.0,46.0854983811722,2.67419743614494e-06,0.0876424585710921,0.8169129687499973,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,3.92,0.0145463539301302,0.0,0.0,0.0,46.5417316907541,2.74076606764095e-06,0.08769030887747647,0.8334446874999984,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,3.93,0.0148348868533314,0.0,0.0,0.0,46.9932998695866,2.80944103379921e-06,0.08773718561773719,0.8499764062499996,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,3.94,0.0151234197765326,0.0,0.0,0.0,47.4270910916374,2.862253414046e-06,0.08778044419804255,0.8665081250000005,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,3.95,0.0154119526997338,0.0,0.0,0.0,47.8288985423268,3.02081861945636e-06,0.08781755896296889,0.8830398437500017,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,3.96,0.015711137585526,0.0,0.0,0.0,48.2875089875878,2.98749072434601e-06,0.08786590920216486,0.9001818749999982,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,3.97,0.0160103224713183,0.0,0.0,0.0,48.7705865341694,3.05619948214042e-06,0.08791955607940884,0.9173239062500006,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,3.98,0.0163095073571105,0.0,0.0,0.0,49.248216924955,3.12726663430352e-06,0.08797199993922539,0.9344659374999971,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,3.99,0.0166086922429028,0.0,0.0,0.0,49.7067983092264,3.18181681556451e-06,0.08802034405094958,0.9516079687499995,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.0,0.0169078771286951,0.0,0.0,0.0,50.1295666561917,3.3626657567204e-06,0.08806143211421298,0.968750000000002,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.01,0.0172172067407645,0.0,0.0,0.0,50.6134437404097,3.31823149778143e-06,0.08811525671941559,0.9864732812499976,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.02,0.017526536352834,0.0,0.0,0.0,51.1226629444853,3.38871942438812e-06,0.08817486687982924,1.004196562499999,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.03,0.0178358659649035,0.0,0.0,0.0,51.6256092905522,3.46187590970215e-06,0.08823301746075385,1.0219198437500003,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.04,0.018145195576973,0.0,0.0,0.0,52.1082180559159,3.51790484585945e-06,0.08828656027004256,1.0396431250000016,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.05,0.0184545251890424,0.0,0.0,0.0,52.5508132090316,3.72428054283558e-06,0.0883315925618958,1.0573664062499972,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.06,0.0187734922910753,0.0,0.0,0.0,53.0592047579111,3.66648099457689e-06,0.0883910091060273,1.075641875000001,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.07,0.0190924593931081,0.0,0.0,0.0,53.5938335310192,3.73834783061466e-06,0.0884567166750009,1.0939173437499994,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.08,0.0194114264951409,0.0,0.0,0.0,54.1213183978097,3.81326134245297e-06,0.08852067995883837,1.1121928124999974,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.09,0.0197303935971738,0.0,0.0,0.0,54.6271584255145,3.87048478976693e-06,0.08857950159875294,1.130468281250001,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.1,0.0200493606992066,0.0,0.0,0.0,55.0883859691666,4.10594672949072e-06,0.08862840524174682,1.1487437499999995,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.11,0.020377458054889,0.0,0.0,0.0,55.6205110426516,4.0322834211487e-06,0.08869349882653567,1.1675423437500037,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.12,0.0207055554105713,0.0,0.0,0.0,56.1797952919723,4.10508968172463e-06,0.08876540661309618,1.186340937500002,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.13,0.0210336527662536,0.0,0.0,0.0,56.731017553945,4.1813990068057e-06,0.08883525626415234,1.2051395312500002,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.14,0.0213617501219359,0.0,0.0,0.0,57.2592666388945,4.23950789517347e-06,0.08889940502179601,1.2239381249999988,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.15,0.0216898474776183,0.0,0.0,0.0,57.7378795535759,4.50792052240911e-06,0.08895206486595691,1.242736718750003,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.16,0.0220265678506362,0.0,0.0,0.0,58.2929344836147,4.41565902085939e-06,0.08902288922810872,1.2620293749999993,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.17,0.0223632882236542,0.0,0.0,0.0,58.876104110618,4.48892735270545e-06,0.08910107010485796,1.2813220312500015,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.18,0.0227000085966721,0.0,0.0,0.0,59.4502449424461,4.56624345822332e-06,0.08917684888526538,1.300614687499998,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.19,0.0230367289696901,0.0,0.0,0.0,60.0000606083767,4.62490482198985e-06,0.08924634250974875,1.31990734375,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.2,0.0233734493427081,0.0,0.0,0.0,60.4947656074063,4.93042148107248e-06,0.08930260297780968,1.3392000000000022,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.21,0.0237182854967478,0.0,0.0,0.0,61.0719287765668,4.81659847138827e-06,0.08937918167294424,1.3589576562500003,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.22,0.0240631216507875,0.0,0.0,0.0,61.6782024090634,4.88981561573565e-06,0.08946367999879726,1.3787153124999982,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.23,0.0244079578048273,0.0,0.0,0.0,62.2744301350311,4.96772345058571e-06,0.08954540126344385,1.3984729687500017,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.24,0.024752793958867,0.0,0.0,0.0,62.8449543935702,5.02658191890715e-06,0.08962022837369249,1.4182306249999996,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.25,0.0250976301129067,0.0,0.0,0.0,63.354417204623,5.37362436701938e-06,0.08967989558193293,1.4379882812499978,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.26,0.0254500748116544,0.0,0.0,0.0,63.9528527127103,5.23505759474074e-06,0.08976222318132138,1.4581818750000006,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.27,0.0258025195104021,0.0,0.0,0.0,64.5814414599434,5.30767727922876e-06,0.0898530562418152,1.4783754687500035,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.28,0.0261549642091497,0.0,0.0,0.0,65.1989154496686,5.38573815432597e-06,0.08994070546663983,1.4985690625000008,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.29,0.0265074089078973,0.0,0.0,0.0,65.7892786150322,5.44441783588423e-06,0.09002082699928766,1.5187626562499978,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.3,0.026859853606645,0.0,0.0,0.0,66.3121283871577,5.83765116089763e-06,0.09008367111060074,1.538956250000001,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.31,0.0272193996137867,0.0,0.0,0.0,66.9309889392451,5.67095283642016e-06,0.09017171441702142,1.559556718750001,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.32,0.0275789456209284,0.0,0.0,0.0,67.5810993013428,5.74239921945219e-06,0.09026887383837931,1.580157187500001,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.33,0.0279384916280701,0.0,0.0,0.0,68.2189731204406,5.82015379378686e-06,0.09036241016230813,1.6007576562500008,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.34,0.0282980376352118,0.0,0.0,0.0,68.8282969014243,5.87826055407914e-06,0.09044776084508337,1.6213581250000009,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.35,0.0286575836423535,0.0,0.0,0.0,69.363129950826,6.32256633024963e-06,0.09051351863605636,1.6419585937500007,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.36,0.0290237237215754,0.0,0.0,0.0,70.0015589704261,6.12415784771725e-06,0.0906072178574512,1.6629368750000013,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.37,0.0293898638007973,0.0,0.0,0.0,70.672395180677,6.19382970711013e-06,0.09071067101170034,1.6839151562500017,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.38,0.0297560038800192,0.0,0.0,0.0,71.3298191239581,6.27080125979729e-06,0.09081002876829787,1.7048934375000022,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.39,0.030122143959241,0.0,0.0,0.0,71.957219194387,6.32792532882787e-06,0.09090051861849884,1.725871718749997,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.4,0.030488284038463,0.0,0.0,0.0,72.5026020740614,6.82836998165681e-06,0.09096889620135912,1.7468500000000031,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.41,0.0308605109534512,0.0,0.0,0.0,73.1597353422538,6.59450008398677e-06,0.09106816611679941,1.768177031250002,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.42,0.0312327378684394,0.0,0.0,0.0,73.8505011403457,6.6617753537862e-06,0.09117785747031976,1.7895040625000007,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.43,0.0316049647834276,0.0,0.0,0.0,74.5266243030773,6.73747365652344e-06,0.09128294770737314,1.8108310937499994,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.44,0.0319771916984158,0.0,0.0,0.0,75.171212386106,6.79319248163279e-06,0.09137846352272545,1.832158124999998,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.45,0.0323494186134041,0.0,0.0,0.0,75.7256845661894,7.35499477343138e-06,0.09144913924651552,1.8534851562500028,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.46,0.0327272251278447,0.0,0.0,0.0,76.4006513708727,7.08175858775417e-06,0.09155387032408435,1.8751318749999972,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.47,0.0331050316422854,0.0,0.0,0.0,77.110551390563,7.14599946703698e-06,0.09166972274660304,1.8967785937499977,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
ZS_LPV_MPC,Zero-grade,4.48,0.0334828381567261,0.0,0.0,0.0,77.8045233802394,7.21992477380196e-06,0.0917804347287767,1.9184253124999984,0.0,0.7001758044341911,0.18454878431172017,700.5287606764912
