record_type,route_id,route_condition,model_seed,sample_index,debug_step,t_s,theta_true_deg,theta_sched_fusion_lpv_mpc_deg,theta_sched_mtcn_lpv_mpc_deg,theta_mtcn_deg,theta_imu_deg,theta_fused_deg,variance_imu_rad2,imu_valid,K_imu_eff,fallback_exact,imu_uncertainty_halfwidth_deg,local_fusion_effect_deg
trace,P2,Sharp-turn transition,7,754,754.0,7.54,3.4844486111111133,2.4690584574489507,2.4021849544885763,2.8939145198404033,3.0511130691991926,2.9410740846480397,1.17572236534918e-05,1,0.3,0,0.38506238250367064,-0.04715956480763639
trace,P2,Sharp-turn transition,7,755,755.0,7.55,3.497777199074071,2.4808071935912452,2.4146974380909376,2.8977585642243633,3.074418814420211,2.9507566392831146,1.18780247971073e-05,1,0.3,0,0.38703551424876237,-0.052998075058751315
trace,P2,Sharp-turn transition,7,756,756.0,7.56,3.5110217592592603,2.491657181258754,2.426300148919929,2.9016749062625085,3.0929278865580763,2.959050800351176,1.19597365256359e-05,1,0.3,0,0.38836448679041835,-0.0573758940886675
trace,P2,Sharp-turn transition,7,757,757.0,7.57,3.524266319444444,2.5025071689262566,2.4379028597489145,2.9059676634292773,3.130594149363316,2.973355609209488,1.18617843643907e-05,1,0.3,0,0.3867708332796034,-0.06738794578021068
trace,P2,Sharp-turn transition,7,758,758.0,7.58,3.537510879629627,2.513357156593759,2.449505570577906,2.9103904839112404,3.1507082197578824,2.982485804665235,1.19121828997442e-05,1,0.3,0,0.38759162134915465,-0.0720953207539945
trace,P2,Sharp-turn transition,7,759,759.0,7.59,3.5507554398148162,2.5242071442612612,2.461108281406897,2.9145271437100093,3.110774831430379,2.9734014500261186,1.18616889267739e-05,1,0.3,0,0.386769277334912,-0.05887430631610924
trace,P2,Sharp-turn transition,7,760,760.0,7.6,3.564,2.53505713192877,2.472710992235883,2.9184178162247743,3.087213890905288,2.9690566386289308,1.17707441987314e-05,1,0.3,0,0.38528372546725065,-0.050638822404156514
trace,P2,Sharp-turn transition,7,761,761.0,7.61,3.57715289351852,2.5453934000119216,2.4834783000943497,2.922334913571953,3.118297067644703,2.9811235597937795,1.16943840914882e-05,1,0.3,0,0.38403197044077064,-0.05878864622182656
trace,P2,Sharp-turn transition,7,762,762.0,7.62,3.590305787037034,2.555729668095079,2.49424560795281,2.926521996699649,3.1478263026938365,2.9929132884979066,1.16981704487185e-05,1,0.3,0,0.3840941355166097,-0.06639129179825742
trace,P2,Sharp-turn transition,7,763,763.0,7.63,3.603458680555555,2.5660659361782305,2.505012915811271,2.9307283804131354,3.1526408492378706,2.9973021210605575,1.17930535419064e-05,1,0.3,0,0.38564867086862475,-0.06657374064742205
trace,P2,Sharp-turn transition,7,764,764.0,7.64,3.616611574074075,2.5764022042613877,2.5157802236697377,2.9347033277461456,3.1532535117729696,3.000268382954194,1.17458431724122e-05,1,0.3,0,0.38487597556590847,-0.06556505520804823
trace,P2,Sharp-turn transition,7,765,765.0,7.65,3.629764467592595,2.5867384723445452,2.526547531528198,2.9385661762771242,3.1439762409225227,3.0001891956707447,1.17508450590282e-05,1,0.3,0,0.3849579152384413,-0.06162301939362047
trace,P2,Sharp-turn transition,7,766,766.0,7.66,3.6428180555555585,2.5964979390859964,2.536534360292549,2.9424600101527294,3.115824852440861,2.9944694628391697,1.16714109799097e-05,1,0.3,0,0.3836545779116311,-0.052009452686440305
trace,P2,Sharp-turn transition,7,767,767.0,7.67,3.6558716435185206,2.606257405827453,2.5465211890568944,2.9465416264943047,3.12249332848598,2.999327137091808,1.16192960274432e-05,1,0.3,0,0.3827970762156217,-0.05278551059750347
trace,P2,Sharp-turn transition,7,768,768.0,7.68,3.668925231481484,2.6160168725689092,2.5565080178212454,2.9505973080193186,3.153325990062648,3.0114159126323155,1.15901783833361e-05,1,0.3,0,0.38231713574611875,-0.06081860461299682
trace,P2,Sharp-turn transition,7,769,769.0,7.69,3.6819788194444465,2.6257763393103604,2.5664948465855963,2.9541838464154333,3.1819042784729783,3.0224999760326994,1.1609066525005e-05,1,0.3,0,0.3826285339107776,-0.06831612961726607
trace,P2,Sharp-turn transition,7,770,770.0,7.7,3.6950324074074095,2.635535806051817,2.5764816753499473,2.957583565171634,3.185353266966199,3.0259144757100014,1.16223682052597e-05,1,0.3,0,0.38284767923655305,-0.06833091053836737
trace,P2,Sharp-turn transition,7,771,771.0,7.71,3.707979050925926,2.6443322288214848,2.585661282002321,2.960819469807035,3.1838805306057028,3.0277377880466356,1.15655814470767e-05,1,0.3,0,0.38191123928518345,-0.0669183182396007
trace,P2,Sharp-turn transition,7,772,772.0,7.72,3.720925694444442,2.6531286515911523,2.594840888654689,2.96406805380527,3.1958942003373596,3.0336158977649004,1.15296522589251e-05,1,0.3,0,0.38131756250833826,-0.0695478439596302
trace,P2,Sharp-turn transition,7,773,773.0,7.73,3.733872337962965,2.6619250743608203,2.604020495307063,2.967179029568099,3.1808366658378544,3.0312763204490247,1.14829254132493e-05,1,0.3,0,0.3805440848731107,-0.06409729088092586
trace,P2,Sharp-turn transition,7,774,774.0,7.74,3.7468189814814816,2.670721497130488,2.6132001019594315,2.96959706351085,3.1732941834098845,3.030706199480558,1.16151060207242e-05,1,0.3,0,0.3827280502204022,-0.06110913596970802
trace,P2,Sharp-turn transition,7,775,775.0,7.75,3.7597656249999987,2.6795179199001553,2.6223797086118052,2.9717123060199424,3.1705873882429714,3.0313748306868518,1.16044428032533e-05,1,0.3,0,0.3825523286420432,-0.059662524666909356
trace,P2,Sharp-turn transition,7,776,776.0,7.76,3.7725976851851866,2.6877626295927923,2.630655703929013,2.9734043653915454,3.20973963012705,3.044304944812197,1.15620729614057e-05,1,0.3,0,0.38185330740553475,-0.07090057942065142
trace,P2,Sharp-turn transition,7,777,777.0,7.77,3.785429745370368,2.6960073392854347,2.63893169924622,2.9748089410144076,3.2369572225737984,3.053453425482228,1.15475413304766e-05,1,0.3,0,0.38161326844461724,-0.07864448446782024
trace,P2,Sharp-turn transition,7,778,778.0,7.78,3.7982618055555557,2.7042520489780713,2.6472076945634275,2.976192209802106,3.2457320354259696,3.057054157489263,1.15162896980539e-05,1,0.3,0,0.38109652998132676,-0.08086194768715682
trace,P2,Sharp-turn transition,7,779,779.0,7.79,3.811093865740744,2.712496758670708,2.6554836898806404,2.977000470794081,3.2644514425856084,3.063235762331542,1.15085675716756e-05,1,0.3,0,0.3809687384296197,-0.08623529153746112
trace,P2,Sharp-turn transition,7,780,780.0,7.8,3.8239259259259257,2.72074146836335,2.6637596851978476,2.977429375578341,3.2210976438802765,3.050529856068921,1.15702820631726e-05,1,0.3,0,0.3819888417713007,-0.07310048049057993
trace,P2,Sharp-turn transition,7,781,781.0,7.81,3.83663576388889,2.7283872333539,2.6710156994902103,2.9771585339934368,3.2059709566179664,3.0458022607807935,1.15484818966112e-05,1,0.3,0,0.3816288096407008,-0.06864372678735675
trace,P2,Sharp-turn transition,7,782,782.0,7.82,3.8493456018518546,2.736032998344449,2.6782717137825793,2.976531413458988,3.2281981861719897,3.0520314452728927,1.15417827490332e-05,1,0.3,0,0.38151810424200056,-0.07550003181390474
trace,P2,Sharp-turn transition,7,783,783.0,7.83,3.8620554398148133,2.7436787633349984,2.6855277280749426,2.9759309534626337,3.231011447313748,3.052455101617966,1.15487819445344e-05,1,0.3,0,0.38163376727015513,-0.07652414815533248
trace,P2,Sharp-turn transition,7,784,784.0,7.84,3.8747652777777777,2.751324528325548,2.6927837423673107,2.9747221054143647,3.2580352754091835,3.0597160564128103,1.15091539422702e-05,1,0.3,0,0.38097844363484606,-0.08499395099844564
trace,P2,Sharp-turn transition,7,785,785.0,7.85,3.887475115740742,2.7589702933160973,2.700039756659674,2.9731514332785958,3.2786496321435696,3.0648008929380843,1.14754911651248e-05,1,0.3,0,0.3804208794576181,-0.09164945965948856
trace,P2,Sharp-turn transition,7,786,786.0,7.86,3.9000550925925954,2.766680575598356,2.7062533021199293,2.9710922836988454,3.312898133941484,3.0736340387716363,1.17553862970734e-05,1,0.3,0,0.38503229357689883,-0.10254175507279095
trace,P2,Sharp-turn transition,7,787,787.0,7.87,3.9126350694444425,2.774390857880615,2.7124668475801785,2.969108467840208,3.33432456643388,3.078673297418313,1.18396919027019e-05,1,0.3,0,0.38641048689838464,-0.10956482957810465
trace,P2,Sharp-turn transition,7,788,788.0,7.88,3.925215046296295,2.782101140162874,2.718680393040434,2.9672432187021727,3.3425843433234417,3.079845556088551,1.18541259931817e-05,1,0.3,0,0.3866459569214173,-0.11260233738637826
trace,P2,Sharp-turn transition,7,789,789.0,7.89,3.9377950231481478,2.789811422445133,2.724893938500689,2.964822967437958,3.391813009752158,3.092919980132218,1.17931728679982e-05,1,0.3,0,0.3856506219253266,-0.12809701269425977
trace,P2,Sharp-turn transition,7,790,790.0,7.9,3.9503750000000006,2.7975217047273917,2.731107483960944,2.96253100996433,3.4405376301423436,3.105932996017735,1.17301998436815e-05,1,0.3,0,0.38461959774409893,-0.14340198605340504
trace,P2,Sharp-turn transition,7,791,791.0,7.91,3.962817476851852,2.8049497190942314,2.736509016419274,2.9604820750963423,3.4875692308422366,3.1186082218201108,1.18088706839681e-05,1,0.3,0,0.3859072050913442,-0.15812614672376846
trace,P2,Sharp-turn transition,7,792,792.0,7.92,3.9752599537037043,2.8123777334610662,2.7419105488776037,2.959350061651634,3.509363809941432,3.124354186138574,1.18415813899954e-05,1,0.3,0,0.3864413191440066,-0.16500412448694002
trace,P2,Sharp-turn transition,7,793,793.0,7.93,3.9877024305555566,2.819805747827906,2.7473120813359393,2.958618175949157,3.5255549961221364,3.1286992220010537,1.18176645783901e-05,1,0.3,0,0.3860508680946907,-0.17008104605189667
trace,P2,Sharp-turn transition,7,794,794.0,7.94,4.000144907407409,2.8272337621947403,2.752713613794269,2.9579147466939166,3.5540707997705314,3.136761562616901,1.18544259204844e-05,1,0.3,0,0.38665084825400087,-0.17884681592298435
trace,P2,Sharp-turn transition,7,795,795.0,7.95,4.012587384259262,2.83466177656158,2.7581151462525995,2.957297229266429,3.5389143024953196,3.1317823512350946,1.17572030091417e-05,1,0.3,0,0.38506204444060577,-0.1744851219686656
trace,P2,Sharp-turn transition,7,796,796.0,7.96,4.024884722222225,2.8412622389811473,2.7630620118383646,2.957259142675642,3.485452637419569,3.1157171910988217,1.16807078008354e-05,1,0.3,0,0.3838073468408966,-0.15845804842317968
trace,P2,Sharp-turn transition,7,797,797.0,7.97,4.037182060185182,2.8478627014007207,2.76800887742413,2.9585785454332583,3.457286158700195,3.1081908294133402,1.16354196307139e-05,1,0.3,0,0.3830625797573448,-0.14961228398008197
trace,P2,Sharp-turn transition,7,798,798.0,7.98,4.049479398148145,2.8544631638202875,2.7729557430099003,2.960256453867196,3.490787816456705,3.1194158626440465,1.15884060070732e-05,1,0.3,0,0.382287902558286,-0.15915940877685042
trace,P2,Sharp-turn transition,7,799,799.0,7.99,4.061776736111108,2.8610636262398548,2.7779026085956655,2.9620711785674385,3.506644169333039,3.1254430757971177,1.16288826057452e-05,1,0.3,0,0.3829549583075214,-0.16337189722967915
trace,P2,Sharp-turn transition,7,800,800.0,8.0,4.074074074074072,2.867664088659428,2.782849474181431,2.9644369856857358,3.5219223182072588,3.1316825854421926,1.16160238343631e-05,1,0.3,0,0.38274317130861363,-0.1672455997564568
trace,P2,Sharp-turn transition,7,801,801.0,8.01,4.086218634259257,2.87482840150844,2.7877780083846084,2.9678482523932908,3.5383252127373463,3.1389913404965095,1.15558779573984e-05,1,0.3,0,0.3817509944494357,-0.17114308810321877
trace,P2,Sharp-turn transition,7,802,802.0,8.02,4.098363194444443,2.8819927143574584,2.79270654258778,2.972629150591522,3.546511272724856,3.1447937872315235,1.15488086830642e-05,1,0.3,0,0.38163420906219875,-0.1721646366400016
trace,P2,Sharp-turn transition,7,803,803.0,8.03,4.110507754629628,2.889157027206471,2.7976350767909572,2.9782692831264184,3.623630975376391,3.1718777908014095,1.15555894018881e-05,1,0.3,0,0.38174622817200154,-0.19360850767499116
trace,P2,Sharp-turn transition,7,804,804.0,8.04,4.122652314814814,2.8963213400554886,2.8025636109941403,2.984127193444542,3.6464748953772923,3.182831504024364,1.15632160215091e-05,1,0.3,0,0.3818721825023744,-0.19870431057982207
trace,P2,Sharp-turn transition,7,805,805.0,8.05,4.134796874999999,2.9034856529045068,2.8074921451973176,2.990410759545189,3.6559021172783392,3.190058166865136,1.15814749805158e-05,1,0.3,0,0.38217356224648114,-0.1996474073199468
trace,P2,Sharp-turn transition,7,806,806.0,8.06,4.146781018518519,2.910811127170179,2.812755582534097,2.9976018937394158,3.678524083417172,3.201878550642739,1.16509253381244e-05,1,0.3,0,0.3833177350910892,-0.20427665690332342
trace,P2,Sharp-turn transition,7,807,807.0,8.07,4.158765162037038,2.9181366014358576,2.818019019870882,3.006000903805631,3.682308973005347,3.2088933245655453,1.17161860841562e-05,1,0.3,0,0.3843897816540794,-0.20289242075991432
trace,P2,Sharp-turn transition,7,808,808.0,8.08,4.170749305555557,2.9254620757015357,2.823282457207661,3.015092117359486,3.6920584161011845,3.2181820069819977,1.16457449076412e-05,1,0.3,0,0.38323250702526773,-0.20308988962251195
trace,P2,Sharp-turn transition,7,809,809.0,8.09,4.182733449074076,2.932787549967214,2.828545894544446,3.024050850816341,3.7086225223370457,3.229422352272551,1.15824928918189e-05,1,0.3,0,0.38219035674985574,-0.2053715014562103
trace,P2,Sharp-turn transition,7,810,810.0,8.1,4.19471759259259,2.9401130242328866,2.8338093318812256,3.0331558246433548,3.6997430586986915,3.233131994859955,1.15342189853084e-05,1,0.3,0,0.38139307218265794,-0.1999761702166003
trace,P2,Sharp-turn transition,7,811,811.0,8.11,4.206533680555554,2.9478149910690465,2.839545535983128,3.04251831069023,3.6994334624912697,3.2395928562305447,1.16970203482257e-05,1,0.3,0,0.38407525402934867,-0.1970745455403149
trace,P2,Sharp-turn transition,7,812,812.0,8.12,4.218349768518519,2.955516957905212,2.84528174008503,3.0528489070624083,3.698737357297701,3.2466154421329954,1.17209723904135e-05,1,0.3,0,0.3844682892564011,-0.19376653507058705
trace,P2,Sharp-turn transition,7,813,813.0,8.13,4.2301658564814835,2.963218924741372,2.8510179441869323,3.063452052103961,3.729102871944196,3.263147298056031,1.16750435728637e-05,1,0.3,0,0.38371427731282237,-0.19969524595207
trace,P2,Sharp-turn transition,7,814,814.0,8.14,4.241981944444448,2.970920891577532,2.8567541482888346,3.073484872152116,3.75235117719995,3.2771447636664677,1.20656461267205e-05,1,0.3,0,0.39008027996713535,-0.2036598915143517
trace,P2,Sharp-turn transition,7,815,815.0,8.15,4.253798032407407,2.9786228584136976,2.862490352390737,3.0833464376691913,3.7611967516390528,3.2867015318601487,1.19651732857879e-05,1,0.3,0,0.3884527497992466,-0.20335509419095743
trace,P2,Sharp-turn transition,7,816,816.0,8.16,4.265438425925928,2.986704972330703,2.8686591943012862,3.093374501107635,3.812960332757032,3.309250250602455,1.18538618087966e-05,1,0.3,0,0.38664164844715443,-0.21587574949482002
trace,P2,Sharp-turn transition,7,817,817.0,8.17,4.277078819444443,2.994787086247714,2.87482803621183,3.103915170898162,3.7996429768280398,3.312633512677122,1.1769558756538e-05,1,0.3,0,0.38526432384417025,-0.20871834177895998
trace,P2,Sharp-turn transition,7,818,818.0,8.18,4.288719212962964,3.002869200164725,2.8809968781223785,3.1143684396880262,3.8165099130912012,3.3250108817089803,1.17132191551645e-05,1,0.3,0,0.38434110841738356,-0.21064244202095406
trace,P2,Sharp-turn transition,7,819,819.0,8.19,4.3003596064814795,3.010951314081736,2.887165720032928,3.123893694895663,3.8210945117618,3.333053939955503,1.17245136172713e-05,1,0.3,0,0.38452636407162366,-0.20916024505983977
trace,P2,Sharp-turn transition,7,820,820.0,8.2,4.312000000000001,3.019033427998747,2.8933345619434716,3.133344612535731,3.8299225196805664,3.342317984679181,1.16582686616409e-05,1,0.3,0,0.3834385144569157,-0.2089733721434497
trace,P2,Sharp-turn transition,7,821,821.0,8.21,4.323457060185183,3.027670192309765,2.899872231715775,3.143326341018001,3.856840395813024,3.3573805574565125,1.17240866457221e-05,1,0.3,0,0.384519362360614,-0.21405421643851152
trace,P2,Sharp-turn transition,7,822,822.0,8.22,4.334914120370374,3.0363069566207774,2.9064099014880775,3.153870422509915,3.8830213176071484,3.372615691039082,1.16493717328015e-05,1,0.3,0,0.38329217727871145,-0.2187452685291671
trace,P2,Sharp-turn transition,7,823,823.0,8.23,4.346371180555556,3.0449437209317947,2.9129475712603754,3.1641074216432328,3.9108486996809453,3.3881298050545436,1.19466721964311e-05,1,0.3,0,0.38815231205584144,-0.22402238341131087
trace,P2,Sharp-turn transition,7,824,824.0,8.24,4.357828240740739,3.053580485242807,2.919485241032679,3.1735431873561732,3.937304964277793,3.402671720432658,1.18837284410771e-05,1,0.3,0,0.38712842733300284,-0.22912853307648495
trace,P2,Sharp-turn transition,7,825,825.0,8.25,4.369285300925928,3.0622172495538247,2.9260229108049765,3.182997052098511,3.9319662850848474,3.4076878219944104,1.21120590333278e-05,1,0.3,0,0.3908298205193412,-0.2246907698958993
trace,P2,Sharp-turn transition,7,826,826.0,8.26,4.380551388888891,3.070984658695868,2.932885192596652,3.1929728332384504,3.9541789132641907,3.4213346572461734,1.19700626388392e-05,1,0.3,0,0.388532108810807,-0.22836182400772298
trace,P2,Sharp-turn transition,7,827,827.0,8.27,4.391817476851848,3.0797520678379047,2.939747474388322,3.203276220009097,3.9707180262904953,3.433508761893518,1.18511797436411e-05,1,0.3,0,0.3865979050336427,-0.23023254188442088
trace,P2,Sharp-turn transition,7,828,828.0,8.28,4.4030835648148114,3.0885194769799478,2.946609756179998,3.2130979805524396,3.974716812902875,3.4415836302575675,1.18269866604177e-05,1,0.3,0,0.3862031015757103,-0.22848564970512797
trace,P2,Sharp-turn transition,7,829,829.0,8.29,4.414349652777779,3.0972868861219967,2.9534720379716743,3.222481426382976,3.9865795336564185,3.451710858565008,1.18298447684676e-05,1,0.3,0,0.3862497636523069,-0.22922943218203162
trace,P2,Sharp-turn transition,7,830,830.0,8.3,4.425615740740742,3.1060542952640393,2.9603343197633443,3.2317695097031383,3.9817066805118717,3.4567506609457554,1.17457152375279e-05,1,0.3,0,0.38487387953939256,-0.2249811512426172
trace,P2,Sharp-turn transition,7,831,831.0,8.31,4.436683217592596,3.1158614000557865,2.9674723103672913,3.2415266491248045,3.9877393465754745,3.4653904583600084,1.16741791477486e-05,1,0.3,0,0.3837000718669863,-0.22386380923520388
trace,P2,Sharp-turn transition,7,832,832.0,8.32,4.447750694444443,3.1256685048475394,2.974610300971233,3.25152341662079,4.032799542235793,3.485906254305292,1.18808743362432e-05,1,0.3,0,0.38708193639077604,-0.23438283768450185
trace,P2,Sharp-turn transition,7,833,833.0,8.33,4.458818171296297,3.1354756096392866,2.981748291575175,3.2610382310911397,4.100313700954221,3.512820872050066,1.17812556777731e-05,1,0.3,0,0.38545571960722685,-0.25178264095892633
trace,P2,Sharp-turn transition,7,834,834.0,8.34,4.469885648148151,3.145282714431039,2.9888862821791164,3.270231271417437,4.156560680339213,3.5361300940939717,1.17102408646319e-05,1,0.3,0,0.3842922425914196,-0.26589882267653486
