t_s,e_y,e_psi,e_v,e_omega,xy_error,X,Y,X_ref,Y_ref,F_cmd,omega_cmd,F_limit_lo,F_limit_hi,omega_limit_lo,omega_limit_hi,theta_true,theta_ref,theta_imu_raw,theta_sched,solve_time_ms
0.93,0,0,-0.0210263528363054,0,0.251929099669893,0.547870900330109,0,0.799800000000002,0,48.9550952315331,-2.81461027995533e-06,-660,660,-1.32,1.32,0,0,0,0,0.0072296
0.94,0,0,-0.0201362496931081,0,0.25213491266496,0.556265087335042,0,0.808400000000002,0,48.1311214435846,-2.8075292721752e-06,-660,660,-1.32,1.32,0,0,0,0,0.0080622
0.95,0,0,-0.0192841500174954,0,0.252332014646666,0.564667985353336,0,0.817000000000002,0,47.3423275575042,-2.79934170421825e-06,-660,660,-1.32,1.32,0,0,0,0,0.007351
0.96,0,0,-0.018468431255763,0,0.252520777536889,0.573079222463113,0,0.825600000000002,0,46.5872115977108,-2.79010675718894e-06,-660,660,-1.32,1.32,0,0,0,0,0.0073628
0.97,0,0,-0.0176875401260614,0,0.252701557378329,0.581498442621673,0,0.834200000000002,0,45.8643357120454,-2.77988058527967e-06,-660,660,-1.32,1.32,0,0,0,0,0.0078683
0.98,0,0,-0.0169399896611322,0,0.252874695012443,0.589925304987559,0,0.842800000000002,0,45.1723234169185,-2.76871657867162e-06,-660,660,-1.32,1.32,0,0,0,0,0.0071541
0.99,0,0,-0.0162243563780808,0,0.253040516728438,0.598359483271564,0,0.851400000000002,0,44.5098570073023,-2.75666547366882e-06,-660,660,-1.32,1.32,0,0,0,0,0.0074192
1,0,0,-0.0155392775675879,0,0.25319933488456,0.606800665115442,0,0.860000000000002,0,43.8756750272587,-2.74377559605909e-06,-660,660,-1.32,1.32,0,0,0,0,0.0074658
1.01,0,0,-0.0148834486997649,0,0.253351448502861,0.615248551497141,0,0.868600000000002,0,43.2685698736459,-2.73009300144622e-06,-660,660,-1.32,1.32,0,0,0,0,0.01057
1.02,0,0,-0.0142556209405159,0,0.253497143838574,0.623702856161428,0,0.877200000000002,0,42.687385505531,-2.71566158538405e-06,-660,660,-1.32,1.32,0,0,0,0,0.0090614
1.03,0,0,-0.013654598773531,0,0.25363669492518,0.632163305074822,0,0.885800000000002,0,42.1310152299702,-2.70052323969594e-06,-660,660,-1.32,1.32,0,0,0,0,0.0088276
1.04,0,0,-0.0130792377243892,0,0.253770364096208,0.640629635903794,0,0.894400000000002,0,41.5983996009454,-2.6847179928069e-06,-660,660,-1.32,1.32,0,0,0,0,0.0077231
1.05,0,0,-0.0125284421815549,0,0.253898402484759,0.649101597515244,0,0.903000000000002,0,41.088524417486,-2.66828409500874e-06,-660,660,-1.32,1.32,0,0,0,0,0.0109345
1.06,0,0,-0.0120011633096934,0,0.254021050501698,0.657578949498305,0,0.911600000000002,0,40.6004187632352,-2.65125808418532e-06,-660,660,-1.32,1.32,0,0,0,0,0.0074746
1.07,0,0,-0.0114963970533946,0,0.254138538293439,0.666061461706563,0,0.920200000000002,0,40.1331531801261,-2.6336749563427e-06,-660,660,-1.32,1.32,0,0,0,0,0.0073325
1.08,0,0,-0.0110131822251217,0,0.254251086180182,0.674548913819821,0,0.928800000000002,0,39.6858378942125,-2.61556818514919e-06,-660,660,-1.32,1.32,0,0,0,0,0.0073051
1.09,0,0,-0.0105505986749791,0,0.254358905075439,0.683041094924563,0,0.937400000000002,0,39.2576211206615,-2.59696981075308e-06,-660,660,-1.32,1.32,0,0,0,0,0.0070691
1.1,0,0,-0.0101077655386494,0,0.254462196887655,0.691537803112348,0,0.946000000000003,0,38.8476874358021,-2.57791054458778e-06,-660,660,-1.32,1.32,0,0,0,0,0.0079503
1.11,0,0,-0.00968383956040797,0,0.254561154904671,0.700038845095332,0,0.954600000000003,0,38.4552562339231,-2.55841979601712e-06,-660,660,-1.32,1.32,0,0,0,0,0.0077375
1.12,0,0,-0.00927801348730628,0,0.254655964161788,0.708544035838215,0,0.963200000000002,0,38.0795802376233,-2.53852574960689e-06,-660,660,-1.32,1.32,0,0,0,0,0.0079355
1.13,0,0,-0.00888951453205533,0,0.254746801794107,0.717053198205896,0,0.971800000000003,0,37.719944069162,-2.51825544150819e-06,-660,660,-1.32,1.32,0,0,0,0,0.0079066
1.14,0,0,-0.0085176029017956,0,0.254833837373827,0.725566162626176,0,0.980400000000003,0,37.3756629056297,-2.49763475768106e-06,-660,660,-1.32,1.32,0,0,0,0,0.0072946
1.15,0,0,-0.00816157038888854,0,0.254917233233146,0.734082766766857,0,0.989000000000003,0,37.0460811485536,-2.47668855557492e-06,-660,660,-1.32,1.32,0,0,0,0,0.0074924
1.16,0,0,-0.00782073902306379,0,0.254997144773373,0.74260285522663,0,0.997600000000003,0,36.7305711950175,-2.45544067123404e-06,-660,660,-1.32,1.32,0,0,0,0,0.0072491
1.17,0,0,-0.00749445978024099,0,0.255073720760846,0.751126279239157,0,1.0062,0,36.4285322483629,-2.43391395304826e-06,-660,660,-1.32,1.32,0,0,0,0,0.0074412
1.18,0,0,-0.00718211134620117,0,0.255147103610212,0.759652896389791,0,1.0148,0,36.1393891482148,-2.41213031770826e-06,-660,660,-1.32,1.32,0,0,0,0,0.0070898
1.19,0,0,-0.00688309893421557,0,0.255217429655613,0.76818257034439,0,1.0234,0,35.8625912929419,-2.39011082037166e-06,-660,660,-1.32,1.32,0,0,0,0,0.0074878
1.2,0,0,-0.00659685315237046,0,0.255284829410299,0.776715170589703,0,1.032,0,35.5976116000675,-2.36787562446494e-06,-660,660,-1.32,1.32,0,0,0,0,0.0076004
1.21,0,0,-0.00632282891883684,0,0.255349427815152,0.785250572184851,0,1.0406,0,35.343945479719,-2.34544409138948e-06,-660,660,-1.32,1.32,0,0,0,0,0.0073886
1.22,0,0,-0.00606050442448458,0,0.255411344476599,0.793788655523404,0,1.0492,0,35.1011098893359,-2.32283479029149e-06,-660,660,-1.32,1.32,0,0,0,0,0.0076742
1.23,0,0,-0.00580938013909271,0,0.25547069389437,0.802329306105632,0,1.0578,0,34.8686424125917,-2.30006553803008e-06,-660,660,-1.32,1.32,0,0,0,0,0.0075889
1.24,0,0,-0.00556897786004007,0,0.255527585679534,0.810872414320469,0,1.0664,0,34.6461003716104,-2.27715342671075e-06,-660,660,-1.32,1.32,0,0,0,0,0.0077974
1.25,0,0,-0.00533883980194005,0,0.255582124763216,0.819417875236786,0,1.075,0,34.4330599932,-2.25411482812632e-06,-660,660,-1.32,1.32,0,0,0,0,0.0081307
1.26,0,0,-0.00511852772472932,0,0.255634411596419,0.827965588403584,0,1.0836,0,34.2291155948769,-2.23096547724566e-06,-660,660,-1.32,1.32,0,0,0,0,0.0075042
1.27,0,0,-0.00490762209929674,0,0.255684542341296,0.836515457658706,0,1.0922,0,34.033878815826,-2.20772042869299e-06,-660,660,-1.32,1.32,0,0,0,0,0.0081346
1.28,0,0,-0.00470572130858082,0,0.255732609054273,0.845067390945729,0,1.1008,0,33.8469778758008,-2.18439414201299e-06,-660,660,-1.32,1.32,0,0,0,0,0.0074835
1.29,0,0,-0.00451244088284708,0,0.25577869986134,0.853621300138662,0,1.1094,0,33.668056868948,-2.16100046657175e-06,-660,660,-1.32,1.32,0,0,0,0,0.0073594
1.3,0,0,-0.00432741276753468,0,0.255822899125867,0.862177100874135,0,1.118,0,33.496775085805,-2.13755267264304e-06,-660,660,-1.32,1.32,0,0,0,0,0.0070547
1.31,0,0,-0.00415028462237255,0,0.25586528760925,0.870734712390752,0,1.1266,0,33.3328063609079,-2.11406347983001e-06,-660,660,-1.32,1.32,0,0,0,0,0.0073655
1.32,0,0,-0.00398071915058462,0,0.2559059426247,0.879294057375302,0,1.1352,0,33.1758384566056,-2.09054507749329e-06,-660,660,-1.32,1.32,0,0,0,0,0.0074108
1.33,0,0,-0.0038183934565138,0,0.255944938184466,0.887855061815536,0,1.1438,0,33.0255724653834,-2.06700913807367e-06,-660,660,-1.32,1.32,0,0,0,0,0.0075942
1.34,0,0,-0.00366299843081186,0,0.255982345140771,0.896417654859231,0,1.1524,0,32.8817222444341,-2.04346682952661e-06,-660,660,-1.32,1.32,0,0,0,0,0.0071392
1.35,0,0,-0.0035142381617066,0,0.256018231320736,0.904981768679265,0,1.161,0,32.74401386315,-2.01992885440205e-06,-660,660,-1.32,1.32,0,0,0,0,0.0071552
1.36,0,0,-0.00337182937175196,0,0.256052661655534,0.913547338344468,0,1.1696,0,32.6121850935742,-1.99640544185087e-06,-660,660,-1.32,1.32,0,0,0,0,0.0072938
1.37,0,0,-0.00323550087807867,0,0.256085698304035,0.922114301695967,0,1.1782,0,32.4859848981723,-1.97290638404013e-06,-660,660,-1.32,1.32,0,0,0,0,0.0078224
1.38,0,0,-0.00310499307626988,0,0.256117400771175,0.930682599228826,0,1.1868,0,32.3651729571866,-1.94944106013395e-06,-660,660,-1.32,1.32,0,0,0,0,0.0077557
1.39,0,0,-0.00298005744603513,0,0.256147826021268,0.939252173978734,0,1.1954,0,32.2495192177594,-1.9260184025427e-06,-660,660,-1.32,1.32,0,0,0,0,0.0074514
1.4,0,0,-0.00286045607768015,0,0.256177028586474,0.947822971413527,0,1.204,0,32.1388034410775,-1.90264698218812e-06,-660,660,-1.32,1.32,0,0,0,0,0.0074985
1.41,0,0,-0.00274596121946236,0,0.256205060670651,0.956394939329351,0,1.2126,0,32.0328147978289,-1.87933495965353e-06,-660,660,-1.32,1.32,0,0,0,0,0.0075433
1.42,0,0,-0.0026363548436048,0,0.256231972248755,0.964968027751246,0,1.2212,0,31.9313514576061,-1.85609014113908e-06,-660,660,-1.32,1.32,0,0,0,0,0.0077489
1.43,0,0,-0.00253142823124752,0,0.256257811162013,0.973542188837989,0,1.2298,0,31.8342202093918,-1.83291997002399e-06,-660,660,-1.32,1.32,0,0,0,0,0.0069428
