sample_index,t_s,theta_true_deg,theta_mtcn_deg,theta_rkf_deg,abs_error_mtcn_deg,abs_error_rkf_deg,delta_abs_error_deg,rkf_locally_better,evaluation_sample,rkf_better_beyond_tolerance,mtcn_better_beyond_tolerance,near_tie
1801,18.01,5.499999999999999,4.366696907824279,4.9965209583079355,1.1333030921757201,0.5034790416920636,-0.6298240504836565,1,1,1,0,0
1802,18.02,5.499999999999999,4.366499793790725,4.993810170395011,1.1335002062092743,0.5061898296049883,-0.627310376604286,1,1,1,0,0
1803,18.03,5.499999999999999,4.366302679757177,4.991099382482092,1.1336973202428222,0.5089006175179067,-0.6247967027249155,1,1,1,0,0
1804,18.04,5.499999999999999,4.366105565723623,4.988388594569173,1.1338944342763764,0.5116114054308261,-0.6222830288455503,1,1,1,0,0
1805,18.05,5.499999999999999,4.365908451690075,4.985677806656249,1.1340915483099243,0.5143221933437498,-0.6197693549661745,1,1,1,0,0
1806,18.06,5.499999999999999,4.365692671598336,4.982916759096344,1.134307328401663,0.5170832409036548,-0.6172240874980082,1,1,1,0,0
1807,18.07,5.499999999999999,4.365476891506597,4.9801557115364385,1.1345231084934024,0.5198442884635606,-0.6146788200298419,1,1,1,0,0
1808,18.08,5.499999999999999,4.365261111414858,4.977394663976534,1.134738888585141,0.5226053360234655,-0.6121335525616756,1,1,1,0,0
1809,18.09,5.499999999999999,4.3650453313231194,4.974633616416634,1.1349546686768797,0.5253663835833651,-0.6095882850935146,1,1,1,0,0
1810,18.1,5.499999999999999,4.364829551231381,4.971872568856729,1.1351704487686183,0.52812743114327,-0.6070430176253483,1,1,1,0,0
1811,18.11,5.499999999999999,4.364589966127995,4.969021330220538,1.1354100338720041,0.5309786697794614,-0.6044313640925427,1,1,1,0,0
1812,18.12,5.499999999999999,4.36435038102461,4.966170091584341,1.135649618975389,0.5338299084156581,-0.6018197105597309,1,1,1,0,0
1813,18.13,5.499999999999999,4.364110795921225,4.963318852948151,1.135889204078774,0.5366811470518478,-0.5992080570269263,1,1,1,0,0
1814,18.14,5.499999999999999,4.36387121081784,4.96046761431196,1.136128789182159,0.5395323856880392,-0.5965964034941198,1,1,1,0,0
1815,18.15,5.499999999999999,4.363631625714455,4.957616375675763,1.136368374285544,0.5423836243242359,-0.593984749961308,1,1,1,0,0
1816,18.16,5.499999999999999,4.363307137453576,4.954816127586003,1.1366928625464228,0.5451838724139959,-0.5915089901324269,1,1,1,0,0
1817,18.17,5.499999999999999,4.362982649192692,4.952015879496237,1.137017350807307,0.5479841205037621,-0.5890332303035448,1,1,1,0,0
1818,18.18,5.499999999999999,4.362658160931814,4.949215631406477,1.1373418390681849,0.5507843685935221,-0.5865574704746628,1,1,1,0,0
1819,18.19,5.499999999999999,4.36233367267093,4.946415383316711,1.137666327329069,0.5535846166832883,-0.5840817106457807,1,1,1,0,0
1820,18.2,5.499999999999999,4.362009184410051,4.943615135226951,1.1379908155899479,0.5563848647730483,-0.5816059508168996,1,1,1,0,0
1821,18.21,5.499999999999999,4.36158030459995,4.940824453568156,1.1384196954000494,0.5591755464318435,-0.5792441489682059,1,1,1,0,0
1822,18.22,5.499999999999999,4.361151424789843,4.938033771909359,1.1388485752101563,0.5619662280906397,-0.5768823471195166,1,1,1,0,0
1823,18.23,5.499999999999999,4.36072254497974,4.9352430902505695,1.1392774550202587,0.5647569097494296,-0.5745205452708291,1,1,1,0,0
1824,18.24,5.499999999999999,4.360293665169639,4.932452408591774,1.1397063348303602,0.5675475914082249,-0.5721587434221354,1,1,1,0,0
1825,18.25,5.499999999999999,4.359864785359532,4.929661726932984,1.140135214640467,0.5703382730670148,-0.5697969415734523,1,1,1,0,0
1826,18.26,5.499999999999999,4.359354083938639,4.926900579886602,1.1406459160613602,0.5730994201133974,-0.5675464959479628,1,1,1,0,0
1827,18.27,5.499999999999999,4.358843382517751,4.924139432840218,1.141156617482248,0.575860567159781,-0.5652960503224671,1,1,1,0,0
1828,18.28,5.499999999999999,4.358332681096858,4.921378285793835,1.1416673189031412,0.5786217142061645,-0.5630456046969767,1,1,1,0,0
1829,18.29,5.499999999999999,4.357821979675965,4.918617138747452,1.1421780203240344,0.5813828612525471,-0.5607951590714872,1,1,1,0,0
1830,18.3,5.499999999999999,4.357311278255072,4.915855991701069,1.1426887217449275,0.5841440082989298,-0.5585447134459978,1,1,1,0,0
1831,18.31,5.499999999999999,4.356707749739701,4.913011257077086,1.1432922502602985,0.5869887429229133,-0.5563035073373852,1,1,1,0,0
1832,18.32,5.499999999999999,4.35610422122433,4.910166522453096,1.1438957787756694,0.589833477546903,-0.5540623012287664,1,1,1,0,0
1833,18.33,5.499999999999999,4.355500692708958,4.907321787829106,1.1444993072910412,0.5926782121708927,-0.5518210951201485,1,1,1,0,0
1834,18.34,5.499999999999999,4.354897164193587,4.904477053205122,1.1451028358064121,0.595522946794877,-0.5495798890115351,1,1,1,0,0
1835,18.35,5.499999999999999,4.354293635678216,4.901632318581133,1.145706364321783,0.5983676814188659,-0.5473386829029172,1,1,1,0,0
1836,18.36,5.499999999999999,4.353624218891225,4.898722258091941,1.146375781108774,0.6012777419080582,-0.5450980392007159,1,1,1,0,0
1837,18.37,5.499999999999999,4.352954802104241,4.895812197602738,1.1470451978957579,0.6041878023972611,-0.5428573954984968,1,1,1,0,0
1838,18.38,5.499999999999999,4.352285385317251,4.892902137113545,1.147714614682748,0.6070978628864543,-0.5406167517962936,1,1,1,0,0
1839,18.39,5.499999999999999,4.35161596853026,4.889992076624347,1.1483840314697389,0.6100079233756519,-0.538376108094087,1,1,1,0,0
1840,18.4,5.499999999999999,4.350946551743276,4.88708201613515,1.1490534482567227,0.6129179838648495,-0.5361354643918732,1,1,1,0,0
1841,18.41,5.499999999999999,4.3501746081853945,4.884140414175064,1.1498253918146046,0.6158595858249347,-0.5339658059896699,1,1,1,0,0
1842,18.42,5.499999999999999,4.349402664627506,4.881198812214985,1.1505973353724928,0.6188011877850137,-0.5317961475874791,1,1,1,0,0
1843,18.43,5.499999999999999,4.3486307210696244,4.878257210254906,1.1513692789303747,0.6217427897450927,-0.529626489185282,1,1,1,0,0
1844,18.44,5.499999999999999,4.347858777511743,4.875315608294827,1.1521412224882557,0.6246843917051725,-0.5274568307830831,1,1,1,0,0
1845,18.45,5.499999999999999,4.347086833953861,4.872374006334742,1.1529131660461385,0.6276259936652568,-0.5252871723808816,1,1,1,0,0
1846,18.46,5.499999999999999,4.346259026738381,4.8694176199037384,1.153740973261618,0.6305823800962607,-0.5231585931653573,1,1,1,0,0
1847,18.47,5.499999999999999,4.345431219522895,4.866461233472728,1.1545687804771045,0.6335387665272707,-0.5210300139498338,1,1,1,0,0
1848,18.48,5.499999999999999,4.344603412307414,4.863504847041719,1.155396587692585,0.6364951529582799,-0.5189014347343051,1,1,1,0,0
1849,18.49,5.499999999999999,4.343775605091933,4.860548460610709,1.1562243949080662,0.6394515393892899,-0.5167728555187763,1,1,1,0,0
1850,18.5,5.499999999999999,4.342947797876453,4.857592074179706,1.1570522021235465,0.6424079258202928,-0.5146442763032537,1,1,1,0,0
1851,18.51,5.499999999999999,4.342018377183345,4.854640866584684,1.1579816228166537,0.6453591334153153,-0.5126224894013385,1,1,1,0,0
1852,18.52,5.499999999999999,4.3410889564902435,4.851689658989662,1.1589110435097556,0.6483103410103368,-0.5106007024994188,1,1,1,0,0
1853,18.53,5.499999999999999,4.3401595357971345,4.848738451394645,1.1598404642028646,0.6512615486053539,-0.5085789155975107,1,1,1,0,0
1854,18.54,5.499999999999999,4.339230115104027,4.845787243799623,1.1607698848959718,0.6542127562003763,-0.5065571286955954,1,1,1,0,0
1855,18.55,5.499999999999999,4.338300694410919,4.8428360362046,1.1616993055890799,0.6571639637953988,-0.5045353417936811,1,1,1,0,0
1856,18.56,5.499999999999999,4.337335498763952,4.8399134531855905,1.1626645012360468,0.6600865468144086,-0.5025779544216382,1,1,1,0,0
1857,18.57,5.499999999999999,4.336370303116978,4.836990870166581,1.1636296968830209,0.6630091298334184,-0.5006205670496024,1,1,1,0,0
1858,18.58,5.499999999999999,4.33540510747001,4.8340682871475655,1.1645948925299887,0.6659317128524336,-0.49866317967755514,1,1,1,0,0
1859,18.59,5.499999999999999,4.3344399118230434,4.831145704128556,1.1655600881769557,0.6688542958714434,-0.49670579230551226,1,1,1,0,0
1860,18.6,5.499999999999999,4.333474716176076,4.82822312110954,1.1665252838239235,0.6717768788904595,-0.49474840493346406,1,1,1,0,0
1861,18.61,5.499999999999999,4.3324087901289055,4.825384673147793,1.1675912098710937,0.6746153268522059,-0.49297588301888773,1,1,1,0,0
1862,18.62,5.499999999999999,4.3313428640817335,4.822546225186047,1.1686571359182656,0.6774537748139524,-0.4912033611043132,1,1,1,0,0
1863,18.63,5.499999999999999,4.330276938034558,4.8197077772243,1.169723061965441,0.6802922227756989,-0.4894308391897422,1,1,1,0,0
1864,18.64,5.499999999999999,4.329211011987386,4.816869329262554,1.170788988012613,0.6831306707374454,-0.4876583172751676,1,1,1,0,0
1865,18.65,5.499999999999999,4.328145085940216,4.814030881300807,1.1718549140597831,0.6859691186991919,-0.4858857953605913,1,1,1,0,0
1866,18.66,5.499999999999999,4.32704895473984,4.811143164339705,1.1729510452601595,0.6888568356602942,-0.48409420959986527,1,1,1,0,0
1867,18.67,5.499999999999999,4.325952823539463,4.808255447378599,1.1740471764605358,0.6917445526214001,-0.4823026238391357,1,1,1,0,0
1868,18.68,5.499999999999999,4.324856692339093,4.805367730417491,1.175143307660906,0.6946322695825078,-0.4805110380783981,1,1,1,0,0
1869,18.69,5.499999999999999,4.323760561138717,4.802480013456391,1.1762394388612822,0.6975199865436084,-0.4787194523176739,1,1,1,0,0
1870,18.7,5.499999999999999,4.322664429938347,4.799592296495284,1.1773355700616523,0.7004077035047152,-0.4769278665569372,1,1,1,0,0
1871,18.71,5.499999999999999,4.321467981530763,4.796670292352471,1.1785320184692365,0.7033297076475282,-0.4752023108217083,1,1,1,0,0
1872,18.72,5.499999999999999,4.320271533123177,4.793748288209659,1.1797284668768224,0.7062517117903404,-0.473476755086482,1,1,1,0,0
1873,18.73,5.499999999999999,4.319075084715598,4.790826284066845,1.1809249152844012,0.7091737159331544,-0.4717511993512469,1,1,1,0,0
1874,18.74,5.499999999999999,4.317878636308013,4.787904279924033,1.1821213636919863,0.7120957200759666,-0.47002564361601973,1,1,1,0,0
1875,18.75,5.499999999999999,4.316682187900429,4.7849822757812195,1.1833178120995704,0.7150177242187796,-0.4683000878807908,1,1,1,0,0
1876,18.76,5.499999999999999,4.315458712442328,4.781970561080137,1.1845412875576713,0.7180294389198618,-0.4665118486378095,1,1,1,0,0
1877,18.77,5.499999999999999,4.314235236984227,4.77895884637905,1.1857647630157722,0.7210411536209493,-0.4647236093948228,1,1,1,0,0
1878,18.78,5.499999999999999,4.313011761526127,4.775947131677968,1.1869882384738721,0.7240528683220315,-0.4629353701518406,1,1,1,0,0
1879,18.79,5.499999999999999,4.311788286068026,4.7729354169768845,1.188211713931973,0.7270645830231146,-0.4611471309088584,1,1,1,0,0
1880,18.8,5.499999999999999,4.310564810609925,4.769923702275803,1.1894351893900739,0.7300762977241959,-0.45935889166587796,1,1,1,0,0
1881,18.81,5.499999999999999,4.309243757840412,4.766893618422508,1.190756242159587,0.7331063815774908,-0.4576498605820962,1,1,1,0,0
1882,18.82,5.499999999999999,4.307922705070899,4.763863534569215,1.1920772949291,0.7361364654307838,-0.45594082949831627,1,1,1,0,0
1883,18.83,5.499999999999999,4.306601652301385,4.760833450715926,1.193398347698614,0.7391665492840733,-0.45423179841454076,1,1,1,0,0
1884,18.84,5.499999999999999,4.305280599531872,4.757803366862633,1.1947194004681272,0.7421966331373664,-0.4525227673307608,1,1,1,0,0
1885,18.85,5.499999999999999,4.303959546762353,4.754773283009338,1.1960404532376465,0.7452267169906612,-0.4508137362469853,1,1,1,0,0
1886,18.86,5.499999999999999,4.302618626018237,4.75167637981966,1.197381373981762,0.7483236201803392,-0.4490577538014229,1,1,1,0,0
1887,18.87,5.499999999999999,4.301277705274116,4.748579476629981,1.1987222947258829,0.751420523370018,-0.4473017713558649,1,1,1,0,0
1888,18.88,5.499999999999999,4.299936784530002,4.745482573440303,1.2000632154699975,0.7545174265596959,-0.4455457889103016,1,1,1,0,0
1889,18.89,5.499999999999999,4.298595863785881,4.742385670250624,1.2014041362141183,0.7576143297493747,-0.44378980646474364,1,1,1,0,0
1890,18.9,5.499999999999999,4.29725494304176,4.7392887670609465,1.2027450569582392,0.7607112329390526,-0.44203382401918656,1,1,1,0,0
1891,18.91,5.499999999999999,4.295826165340005,4.736229822954664,1.2041738346599944,0.7637701770453349,-0.4404036576146595,1,1,1,0,0
1892,18.92,5.499999999999999,4.294397387638244,4.733170878848377,1.205602612361755,0.7668291211516225,-0.4387734912101324,1,1,1,0,0
1893,18.93,5.499999999999999,4.292968609936484,4.7301119347420935,1.2070313900635155,0.7698880652579057,-0.4371433248056098,1,1,1,0,0
1894,18.94,5.499999999999999,4.291539832234729,4.727052990635812,1.2084601677652698,0.772947009364187,-0.43551315840108273,1,1,1,0,0
1895,18.95,5.499999999999999,4.290111054532969,4.72399404652953,1.2098889454670303,0.7760059534704693,-0.433882991996561,1,1,1,0,0
1896,18.96,5.499999999999999,4.288610370453385,4.720981363740799,1.2113896295466144,0.7790186362591998,-0.4323709932874147,1,1,1,0,0
1897,18.97,5.499999999999999,4.287109686373795,4.71796868095207,1.212890313626204,0.7820313190479293,-0.4308589945782746,1,1,1,0,0
1898,18.98,5.499999999999999,4.28560900229421,4.71495599816334,1.214390997705789,0.7850440018366589,-0.42934699586913005,1,1,1,0,0
1899,18.99,5.499999999999999,4.284108318214622,4.711943315374611,1.2158916817853775,0.7880566846253885,-0.42783499715998907,1,1,1,0,0
1900,19.0,5.499999999999999,4.282607634135037,4.70893063258588,1.2173923658649617,0.7910693674141189,-0.42632299845084276,1,1,1,0,0
1901,19.01,5.499999999999999,4.281115353935399,4.7058476764311825,1.2188846460646001,0.7941523235688166,-0.4247323224957835,1,1,1,0,0
1902,19.02,5.499999999999999,4.279623073735756,4.702764720276479,1.220376926264243,0.7972352797235205,-0.4231416465407225,1,1,1,0,0
1903,19.03,5.499999999999999,4.278130793536118,4.699681764121782,1.2218692064638814,0.8003182358782173,-0.42155097058566415,1,1,1,0,0
1904,19.04,5.499999999999999,4.27663851333648,4.696598807967084,1.223361486663519,0.8034011920329149,-0.419960294630604,1,1,1,0,0
1905,19.05,5.499999999999999,4.275146233136836,4.693515851812386,1.2248537668631627,0.8064841481876135,-0.4183696186755492,1,1,1,0,0
1906,19.06,5.499999999999999,4.273627839135044,4.690403104638354,1.2263721608649547,0.8095968953616453,-0.41677526550330946,1,1,1,0,0
1907,19.07,5.499999999999999,4.272109445133247,4.687290357464323,1.227890554866752,0.8127096425356761,-0.4151809123310759,1,1,1,0,0
1908,19.08,5.499999999999999,4.270591051131455,4.684177610290291,1.229408948868544,0.8158223897097079,-0.41358655915883613,1,1,1,0,0
1909,19.09,5.499999999999999,4.269072657129658,4.68106486311626,1.2309273428703413,0.8189351368837388,-0.4119922059866026,1,1,1,0,0
1910,19.1,5.499999999999999,4.2675542631278605,4.677952115942229,1.2324457368721387,0.8220478840577705,-0.41039785281436814,1,1,1,0,0
1911,19.11,5.499999999999999,4.26600113102404,4.674914114200934,1.2339988689759593,0.8250858857990648,-0.4089129831768945,1,1,1,0,0
1912,19.12,5.499999999999999,4.264447998920212,4.671876112459635,1.2355520010797871,0.8281238875403645,-0.40742811353942265,1,1,1,0,0
1913,19.13,5.499999999999999,4.262894866816391,4.66883811071834,1.2371051331836078,0.8311618892816588,-0.405943243901949,1,1,1,0,0
1914,19.14,5.499999999999999,4.261341734712565,4.665800108977042,1.2386582652874338,0.8341998910229576,-0.4044583742644763,1,1,1,0,0
1915,19.15,5.499999999999999,4.259788602608739,4.662762107235742,1.2402113973912599,0.8372378927642572,-0.40297350462700265,1,1,1,0,0
1916,19.16,5.499999999999999,4.258200545382635,4.659636369823419,1.2417994546173645,0.8403636301765802,-0.4014358244407843,1,1,1,0,0
1917,19.17,5.499999999999999,4.256612488156531,4.65651063241109,1.2433875118434683,0.8434893675889095,-0.39989814425455883,1,1,1,0,0
1918,19.18,5.499999999999999,4.255024430930433,4.6533848949987675,1.2449755690695659,0.8466151050012316,-0.39836046406833425,1,1,1,0,0
1919,19.19,5.499999999999999,4.2534363737043295,4.650259157586439,1.2465636262956696,0.84974084241356,-0.3968227838821097,1,1,1,0,0
1920,19.2,5.499999999999999,4.251848316478225,4.64713342017411,1.2481516835217743,0.8528665798258892,-0.3952851036958851,1,1,1,0,0
1921,19.21,5.499999999999999,4.25022663469524,4.643918830633919,1.2497733653047591,0.8560811693660799,-0.3936921959386792,1,1,1,0,0
1922,19.22,5.499999999999999,4.248604952912255,4.640704241093735,1.251395047087744,0.8592957589062644,-0.39209928818147954,1,1,1,0,0
1923,19.23,5.499999999999999,4.24698327112927,4.637489651553543,1.2530167288707288,0.862510348446456,-0.39050638042427277,1,1,1,0,0
1924,19.24,5.499999999999999,4.2453615893462855,4.634275062013352,1.2546384106537136,0.8657249379866467,-0.3889134726670669,1,1,1,0,0
1925,19.25,5.499999999999999,4.2437399075633,4.6310604724731625,1.2562600924366993,0.8689395275268366,-0.3873205649098628,1,1,1,0,0
1926,19.26,5.499999999999999,4.241984838343937,4.627869111689748,1.2580151616560622,0.8721308883102514,-0.38588427334581077,1,1,1,0,0
1927,19.27,5.499999999999999,4.240229769124573,4.624677750906334,1.259770230875426,0.8753222490936654,-0.38444798178176054,1,1,1,0,0
1928,19.28,5.499999999999999,4.23847469990521,4.62148639012292,1.2615253000947888,0.8785136098770794,-0.3830116902177094,1,1,1,0,0
1929,19.29,5.499999999999999,4.236719630685847,4.618295029339507,1.2632803693141526,0.8817049706604925,-0.3815753986536601,1,1,1,0,0
1930,19.3,5.499999999999999,4.234964561466482,4.615103668556098,1.2650354385335172,0.8848963314439011,-0.38013910708961607,1,1,1,0,0
1931,19.31,5.499999999999999,4.233136538826964,4.611903032910224,1.2668634611730347,0.8880969670897754,-0.37876649408325935,1,1,1,0,0
1932,19.32,5.499999999999999,4.231308516187445,4.6087023972643495,1.268691483812554,0.8912976027356496,-0.3773938810769044,1,1,1,0,0
1933,19.33,5.499999999999999,4.229480493547927,4.605501761618475,1.2705195064520725,0.8944982383815239,-0.3760212680705486,1,1,1,0,0
1934,19.34,5.499999999999999,4.227652470908407,4.602301125972601,1.2723475290915918,0.8976988740273981,-0.37464865506419365,1,1,1,0,0
1935,19.35,5.499999999999999,4.225824448268883,4.599100490326727,1.2741755517311164,0.9008995096732724,-0.37327604205784404,1,1,1,0,0
1936,19.36,5.499999999999999,4.223914454174427,4.595958082004404,1.2760855458255724,0.9040419179955954,-0.372043627829977,1,1,1,0,0
1937,19.37,5.499999999999999,4.222004460079966,4.5928156736820815,1.277995539920033,0.9071843263179176,-0.37081121360211533,1,1,1,0,0
1938,19.38,5.499999999999999,4.220094465985505,4.589673265359759,1.2799055340144943,0.9103267346402397,-0.36957879937425453,1,1,1,0,0
