t_s,e_y,e_psi,e_v,e_omega,xy_error,X,Y,X_ref,Y_ref,F_cmd,omega_cmd,F_limit_lo,F_limit_hi,omega_limit_lo,omega_limit_hi,theta_true,theta_ref,theta_imu_raw,theta_sched,solve_time_ms
57.03,0.00628063903518032,-0.0134702477475196,0.000954028649325589,0.00410398977216039,0.256905329243568,39.3001245074739,-23.7958625490596,39.5410725893489,-23.88499374469,29.701866793109,0.0583226860978786,-643.83563688437,676.16436311563,-1.48082196483405,1.55517803516595,0,0,0,0,0.0276007
57.04,0.00616280457625878,-0.0129573370565003,0.000955604795654375,0.00122841457869147,0.256893435102579,39.3084197839606,-23.7988284427029,39.549401672187,-23.8878338725689,29.7042318658325,0.058532590222737,-643.83563688437,676.16436311563,-1.48082196483405,1.55517803516595,0,0,0,0,0.0269194
57.05,0.00669550624097501,-0.0152025560306014,0.000957289924444216,-0.000169278247870143,0.256881639397835,39.3167166999165,-23.8017897954404,39.5577307550251,-23.8906740004479,29.6902164364121,0.05956526423756,-643.80398650548,676.19601349452,-1.4807491689626,1.5552508310374,0,0,0,0,0.0284052
57.06,0.00656296894506701,-0.0146638891856187,0.000958328948545528,0.00213410716941869,0.256869320717426,39.3250152056325,-23.8047467308992,39.5660676167107,-23.8934912126387,29.6956810925742,0.0591854885367386,-643.80398650548,676.19601349452,-1.4807491689626,1.5552508310374,0,0,0,0,0.0285301
57.07,0.00643507313171085,-0.0141724678630443,0.000959619848533322,-0.00305705267333146,0.256857118742296,39.3333152793144,-23.8076992970003,39.5744044783963,-23.8963084248295,29.649814105954,0.0599139713156066,-643.80398650548,676.19601349452,-1.4807491689626,1.5552508310374,0,0,0,0,0.0292128
57.08,0.00631183476674704,-0.0135753917545015,0.000958796407122708,0.00174943608924614,0.25684503783361,39.3416169151672,-23.810647474916,39.5827413400818,-23.8991256370203,29.6643391035152,0.0589626236803699,-643.80398650548,676.19601349452,-1.4807491689626,1.5552508310374,0,0,0,0,0.026299
57.09,0.00619320657046007,-0.013077939701073,0.000958642538295029,-0.00177020443757843,0.256833079844017,39.349920088216,-23.813591306098,39.5910782017674,-23.9019428492111,29.6488158158147,0.0592738032644294,-643.80398650548,676.19601349452,-1.4807491689626,1.5552508310374,0,0,0,0,0.0263714
57.1,0.00672486181936795,-0.0152600420657212,0.000957773103473891,-0.00407914764254753,0.256821241786283,39.3582248401584,-23.8165306648283,39.599415063453,-23.9047600614019,29.6095195224163,0.0594443344095882,-643.906181815178,676.093818184822,-1.48098421817491,1.55501578182509,0,0,0,0,0.0271124
57.11,0.00659143696973308,-0.0146712960353308,0.000955092267198032,0.00027348589656153,0.256808910151708,39.3665311373148,-23.8194656008112,39.6077596409386,-23.9075543365994,29.6383504538219,0.0589851459933445,-643.906181815178,676.093818184822,-1.48098421817491,1.55501578182509,0,0,0,0,0.0255372
57.12,0.00646276383524427,-0.0141450095936502,0.000953740503726541,0.00413105691802971,0.256796729261057,39.3748389973743,-23.8223960491797,39.6161042184242,-23.9103486117969,29.7002390395039,0.0583349650439661,-643.906181815178,676.093818184822,-1.48098421817491,1.55501578182509,0,0,0,0,0.0251693
57.13,0.00633893922513493,-0.0136318022014179,0.000955241623416536,0.00128276756953616,0.256784673989622,39.3831484698923,-23.8253219244638,39.6244487959098,-23.9131428869943,29.7059672043081,0.0586304229934714,-643.906181815178,676.093818184822,-1.48098421817491,1.55501578182509,0,0,0,0,0.0263255
57.14,0.00621995499712097,-0.0131274425764188,0.000957006754335521,-0.000278217661387921,0.256772723670596,39.3914595644045,-23.8282432384619,39.6327933733954,-23.9159371621918,29.6813171936785,0.0586664538329816,-643.906181815178,676.093818184822,-1.48098421817491,1.55501578182509,0,0,0,0,0.0268889
57.15,0.00675104653616669,-0.0153424995603927,0.000957635561199655,0.00265453046234666,0.256760876477468,39.3997722286964,-23.8311601187752,39.641137950881,-23.9187314373893,29.7105920610604,0.0597690785496044,-643.772566153636,676.227433846364,-1.48067690215336,1.55532309784664,0,0,0,0,0.0260782
57.16,0.00661718390250793,-0.0148459717821533,0.000959613822458905,-0.00220136323063311,0.256748502589234,39.4080864415771,-23.8340726215265,39.6494901810608,-23.9215027544618,29.6696010946882,0.0603083773219143,-643.772566153636,676.227433846364,-1.48067690215336,1.55532309784664,0,0,0,0,0.0271221
57.17,0.00648798776965359,-0.0142629675986251,0.000959702492875358,-0.00122425861458498,0.256736248832259,39.4164022060401,-23.8369807225481,39.6578424112406,-23.9242740715343,29.6451390936393,0.0600033768903333,-643.772566153636,676.227433846364,-1.48067690215336,1.55532309784664,0,0,0,0,0.0263968
57.18,0.00636341066398771,-0.0137009404728338,0.000958663547526495,-0.00545052736484113,0.256724124587087,39.4247194897731,-23.8398844611108,39.6661946414204,-23.9270453886067,29.5966316986717,0.0604240454947532,-643.772566153636,676.227433846364,-1.48067690215336,1.55532309784664,0,0,0,0,0.0264111
57.19,0.0062435902223197,-0.0131276029203371,0.000955388605046181,-0.00287528267774732,0.256712143188265,39.4330383198209,-23.8427837011476,39.6745468716002,-23.9298167056792,29.5963897524755,0.0597298798872973,-643.772566153636,676.227433846364,-1.48067690215336,1.55532309784664,0,0,0,0,0.0256697
57.2,0.00677372704524629,-0.0152852612880542,0.000952102591141424,0.000822429055557732,0.256700311076153,39.4413586817124,-23.8456784422662,39.68289910178,-23.9325880227517,29.65478032328,0.0600830731725611,-643.714866723602,676.285133276398,-1.48054419346428,1.55545580653572,0,0,0,0,0.025572
57.21,0.00663932487153289,-0.0147625157420105,0.000951508262133083,0.00315182759823392,0.256687985894216,39.4496806307407,-23.848568558297,39.6912589214902,-23.9353363607411,29.7073035680344,0.0596113032877358,-643.714866723602,676.285133276398,-1.48054419346428,1.55545580653572,0,0,0,0,0.0255406
57.22,0.0065098634627237,-0.0142604462773944,0.000953335087653162,-0.00110794111838623,0.256675788669195,39.4580042054056,-23.8514540079704,39.6996187412005,-23.9380846987305,29.6870895719742,0.0601554956663196,-643.714866723602,676.285133276398,-1.48054419346428,1.55545580653572,0,0,0,0,0.0263986
57.23,0.00638527174648613,-0.0136997006391039,0.000954230072497952,-0.00574790574174465,0.256663705831774,39.4663293868962,-23.8543348599221,39.7079785609108,-23.9408330367199,29.6179430930763,0.0606550354239036,-643.714866723602,676.285133276398,-1.48054419346428,1.55545580653572,0,0,0,0,0.0274038
57.24,0.00626544744237739,-0.0131297087613367,0.000951937621792576,-0.00356248814906551,0.256651751832502,39.4746561196897,-23.8572112035286,39.7163383806211,-23.9435813747093,29.5990483535109,0.0600324077483921,-643.714866723602,676.285133276398,-1.48054419346428,1.55545580653572,0,0,0,0,0.0259687
57.25,0.00679540962079334,-0.0152853834703695,0.000948774246027462,0.00122338768794717,0.256639942009743,39.4829843761505,-23.8600830487943,39.7246982003314,-23.9463297126987,29.6602353181345,0.060274592249468,-643.650213053604,676.349786946396,-1.48039549002329,1.55560450997671,0,0,0,0,0.0261231
57.26,0.00666098848117597,-0.0147691932210246,0.000948431456182064,0.00176492315125468,0.256627635387076,39.4913142049061,-23.86295027654,39.733065546351,-23.9490550508207,29.7002193137425,0.0600716538244771,-643.650213053604,676.349786946396,-1.48039549002329,1.55560450997671,0,0,0,0,0.0258049
57.27,0.0065315140600111,-0.0142648507900008,0.000949931798634229,-0.000614925965426949,0.256615457637023,39.4996456480473,-23.8658128277308,39.7414328923707,-23.9517803889427,29.689480421029,0.0603263122500241,-643.650213053604,676.349786946396,-1.48039549002329,1.55560450997671,0,0,0,0,0.0263237
57.28,0.00640687743696529,-0.0137125842375268,0.000950937077992986,-0.00262552199132062,0.256603395476913,39.5079786739973,-23.8686708066374,39.7498002383904,-23.9545057270647,29.6541206718077,0.0604265475837994,-643.650213053604,676.349786946396,-1.48039549002329,1.55560450997671,0,0,0,0,0.0265901
57.29,0.00628699985374061,-0.0131205765535131,0.000950312370325279,0.00059302504302506,0.256591453640239,39.5163132446121,-23.8715242836458,39.7581675844101,-23.9572310651868,29.664512462926,0.0596339261408022,-643.650213053604,676.349786946396,-1.48039549002329,1.55560450997671,0,0,0,0,0.0257849
57.3,0.00681679118367555,-0.015346292891667,0.000950166703789557,0.00357092221805397,0.256579633559727,39.524649364924,-23.8743732182922,39.7665349304298,-23.9599564033088,29.7254375993627,0.060705194546924,-643.514491973712,676.485508026288,-1.48008333153954,1.55591666846046,0,0,0,0,0.0258391
57.31,0.00668236069692583,-0.0148398425364131,0.000952829478741535,-0.000489867233612107,0.256567284787639,39.5329870715848,-23.8772175459764,39.7749097394808,-23.9626587209531,29.706336898392,0.0610831607789325,-643.514491973712,676.485508026288,-1.48008333153954,1.55591666846046,0,0,0,0,0.0262422
57.32,0.00655276315460449,-0.014285084701267,0.0009546117112752,-0.00279676543435595,0.256555047702877,39.5413263587229,-23.8800573054658,39.7832845485319,-23.9653610385974,29.6575333435442,0.061278975620323,-643.514491973712,676.485508026288,-1.48008333153954,1.55591666846046,0,0,0,0,0.0258134
57.33,0.00642790168510352,-0.0136842035826664,0.00095414422456086,0.00221317459408861,0.256542931586622,39.5496671777398,-23.8828925828402,39.791659357583,-23.9680633562417,29.6780980017622,0.0602405685210644,-643.514491973712,676.485508026288,-1.48008333153954,1.55591666846046,0,0,0,0,0.0265226
57.34,0.00630782777947912,-0.0131874688109593,0.000954624709022411,-0.00221263090226507,0.256530938481829,39.5580095365717,-23.8857233265432,39.800034166634,-23.9707656738859,29.6577275416469,0.0606581115541732,-643.514491973712,676.485508026288,-1.48008333153954,1.55591666846046,0,0,0,0,0.0266838
57.35,0.00683733644947039,-0.0153519786823633,0.000954166173844917,-0.000795756950029321,0.256519064575632,39.5663534626931,-23.8885494474956,39.8084089756851,-23.9734679915302,29.6583892933679,0.0607788336226324,-643.539406986079,676.460593013921,-1.48014063606798,1.55585936393202,0,0,0,0,0.0263014
57.36,0.00670270465893476,-0.014793249643941,0.000953738154535921,-0.00478258106554477,0.256506676472007,39.5746989185988,-23.8913710339849,39.8167911844331,-23.9761472682605,29.6240002320967,0.0614407971258945,-643.539406986079,676.460593013921,-1.48014063606798,1.55585936393202,0,0,0,0,0.0262018
57.37,0.00657295516052508,-0.0142127592143887,0.0009517249292047,-0.00171064519130735,0.256494435564986,39.5830459255079,-23.8941879906909,39.8251733931811,-23.9788265449908,29.6310353889251,0.0608355686142633,-643.539406986079,676.460593013921,-1.48014063606798,1.55585936393202,0,0,0,0,0.0262019
57.38,0.00644805737292023,-0.0136358781208862,0.000950036050322067,-0.00260012745320409,0.256482342452516,39.5913944650827,-23.8970003438443,39.8335556019291,-23.9815058217211,29.6340273651415,0.0607499599498144,-643.539406986079,676.460593013921,-1.48014063606798,1.55585936393202,0,0,0,0,0.0260833
