sample_index,debug_step,t_s,theta_true_deg,theta_mtcn_deg,theta_rkf_deg,rkf_innovation_norm_mps2,rkf_external_accel_variance_max_m2ps4,rkf_covariance_updated,rkf_anomaly_detected,rkf_observer_valid,abs_error_mtcn_deg,abs_error_rkf_deg,delta_abs_error_deg,evaluation_sample,rkf_locally_better,mtcn_locally_better,near_tie
196,196.0,1.96,0.0,0.0,0.0,0.0319718655946095,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
197,197.0,1.97,0.0,0.0,0.0,0.0786236299820525,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
198,198.0,1.98,0.0,0.0,0.0,0.058189331416245,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
199,199.0,1.99,0.0,0.0,0.0,0.0958845959301876,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
200,200.0,2.0,0.0,0.0,0.0,0.0647140279288266,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
201,201.0,2.01,0.0,0.0,0.0,0.0405392907711878,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
202,202.0,2.02,0.0,0.0,0.0,0.0294760831253358,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
203,203.0,2.03,0.0,0.0,0.0,0.0623980772781046,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
204,204.0,2.04,0.0,0.0,0.0,0.0487429973418698,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
205,205.0,2.05,0.0,0.0,0.0,0.0190231006413523,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
206,206.0,2.06,0.0,0.0,0.0,0.065160365209491,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
207,207.0,2.07,0.0,0.0,0.0,0.0995402974998309,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
208,208.0,2.08,0.0,0.0,0.0,0.0660879575086993,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
209,209.0,2.09,0.0,0.0,0.0,0.0821337757863776,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
210,210.0,2.1,0.0,0.0,0.0,0.0537547575569148,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
211,211.0,2.11,0.0,0.0,0.0,0.079417279015766,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
212,212.0,2.12,0.0,0.0,0.0,0.0595826261134334,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
213,213.0,2.13,0.0,0.0,0.0,0.026003681148539,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
214,214.0,2.14,0.0,0.0,0.0,0.0404253702539325,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
215,215.0,2.15,0.0,0.0,0.0,0.0609360607836465,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
216,216.0,2.16,0.0,0.0,0.0,0.0587427681623529,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
217,217.0,2.17,0.0,0.0,0.0,0.0680699554509825,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
218,218.0,2.18,0.0,0.0,0.0,0.0497767945737321,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
219,219.0,2.19,0.0,0.0,0.0,0.0365376604145013,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
220,220.0,2.2,0.0,0.0,0.0,0.0556931891703049,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
221,221.0,2.21,0.0,0.0,0.0,0.0485330654684927,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
222,222.0,2.22,0.0,0.0,0.0,0.0455553619416277,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
223,223.0,2.23,0.0,0.0,0.0,0.0256147408440615,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
224,224.0,2.24,0.0,0.0,0.0,0.0588743398319947,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
225,225.0,2.25,0.0,0.0,0.0,0.107199300431249,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
226,226.0,2.26,0.0,0.0,0.0,0.0399156805496639,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
227,227.0,2.27,0.0,0.0,0.0,0.0481144267468733,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
228,228.0,2.28,0.0,0.0,0.0,0.053174344960544,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
229,229.0,2.29,0.0,0.0,0.0,0.0625598539333326,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
230,230.0,2.3,0.0,0.0,0.0,0.0915902170621504,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
231,231.0,2.31,0.0,0.0,0.0,0.0331851382261505,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
232,232.0,2.32,0.0,0.0,0.0,0.0671486034924335,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
233,233.0,2.33,0.0,0.0,0.0,0.0790277099762119,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
234,234.0,2.34,0.0,0.0,0.0,0.0601556721125669,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
235,235.0,2.35,0.0,0.0,0.0,0.0849642350287171,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
236,236.0,2.36,0.0,0.0,0.0,0.0821890393236068,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
237,237.0,2.37,0.0,0.0,0.0,0.038995129832455,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
238,238.0,2.38,0.0,0.0,0.0,0.0401970478961066,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
239,239.0,2.39,0.0,0.0,0.0,0.0592966989476728,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
240,240.0,2.4,0.0,0.0,0.0,0.0846185251096186,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
241,241.0,2.41,0.0,0.0,0.0,0.0566375055829718,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
242,242.0,2.42,0.0,0.0,0.0,0.0493959306043828,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
243,243.0,2.43,0.0,0.0,0.0,0.0379693235457707,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
244,244.0,2.44,0.0,0.0,0.0,0.0894694277599948,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
245,245.0,2.45,0.0,0.0,0.0,0.0635248045323264,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
246,246.0,2.46,0.0,0.0,0.0,0.0606603482552164,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
247,247.0,2.47,0.0,0.0,0.0,0.0791775382389517,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
248,248.0,2.48,0.0,0.0,0.0,0.106875219784041,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
249,249.0,2.49,0.0,0.0,0.0,0.0739454364529199,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
250,250.0,2.5,0.0,0.0,0.0,0.0362533826754289,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
251,251.0,2.51,0.0,0.0,0.0,0.0370816441182306,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
252,252.0,2.52,0.0,0.0,0.0,0.0618823198668349,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
253,253.0,2.53,0.0,0.0,0.0,0.04910713801166,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
254,254.0,2.54,0.0,0.0,0.0,0.0375024008288003,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
255,255.0,2.55,0.0,0.0,0.0,0.0660459134220032,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
256,256.0,2.56,0.0,0.0,0.0,0.0454810987248528,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
257,257.0,2.57,0.0,0.0,0.0,0.0511891553520801,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
258,258.0,2.58,0.0,0.0,0.0,0.069445760377351,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
259,259.0,2.59,0.0,0.0,0.0,0.0430646820074793,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
260,260.0,2.6,0.0,0.0,0.0,0.0994693436859533,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
261,261.0,2.61,0.0,0.0,0.0,0.0845863940707818,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
262,262.0,2.62,0.0,0.0,0.0,0.0991653448245846,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
263,263.0,2.63,0.0,0.0,0.0,0.0769973486238251,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
264,264.0,2.64,0.0,0.0,0.0,0.0634802900539786,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
265,265.0,2.65,0.0,0.0,0.0,0.084059597222756,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
266,266.0,2.66,0.0,0.0,0.0,0.0921011326127849,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
267,267.0,2.67,0.0,0.0,0.0,0.0527281791219923,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
268,268.0,2.68,0.0,0.0,0.0,0.0704482354721168,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
269,269.0,2.69,0.0,0.0,0.0,0.0368638750303507,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
270,270.0,2.7,0.0,0.0,0.0,0.101866776826083,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
271,271.0,2.71,0.0,0.0,0.0,0.0508914753443524,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
272,272.0,2.72,0.0,0.0,0.0,0.0843585878395542,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
273,273.0,2.73,0.0,0.0,0.0,0.0946203724513757,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
274,274.0,2.74,0.0,0.0,0.0,0.0377789061203331,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
275,275.0,2.75,0.0,0.0,0.0,0.0427357565850202,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
276,276.0,2.76,0.0,0.0,0.0,0.0153819145433827,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
277,277.0,2.77,0.0,0.0,0.0,0.0783034631570773,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
278,278.0,2.78,0.0,0.0,0.0,0.0838170516777108,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
279,279.0,2.79,0.0,0.0,0.0,0.0371030515438317,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
280,280.0,2.8,0.0,0.0,0.0,0.0462658106226152,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
281,281.0,2.81,0.0,0.0,0.0,0.0679772792094425,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
282,282.0,2.82,0.0,0.0,0.0,0.0534903347852926,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
283,283.0,2.83,0.0,0.0,0.0,0.0690748485596731,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
284,284.0,2.84,0.0,0.0,0.0,0.0681775948315624,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
285,285.0,2.85,0.0,0.0,0.0,0.0638434972260777,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
286,286.0,2.86,0.0,0.0,0.0,0.0758646935771743,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
287,287.0,2.87,0.0,0.0,0.0,0.027882266419847,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
288,288.0,2.88,0.0,0.0,0.0,0.0432380048591245,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
289,289.0,2.89,0.0,0.0,0.0,0.0870730394946565,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
290,290.0,2.9,0.0,0.0,0.0,0.0378757503469424,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
291,291.0,2.91,0.0,0.0,0.0,0.0360780856558229,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
292,292.0,2.92,0.0,0.0,0.0,0.0401507626192527,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
293,293.0,2.93,0.0,0.0,0.0,0.0485843493973927,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
294,294.0,2.94,0.0,0.0,0.0,0.030339864351577,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
295,295.0,2.95,0.0,0.0,0.0,0.0729125908433807,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
296,296.0,2.96,0.0,0.0,0.0,0.0373584498786093,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
297,297.0,2.97,0.0,0.0,0.0,0.0649912783678158,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
298,298.0,2.98,0.0,0.0,0.0,0.0265884706721905,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
299,299.0,2.99,0.0,0.0,0.0,0.0477292015723981,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
300,300.0,3.0,0.0,0.0,0.0,0.0467096314221874,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
301,301.0,3.01,0.0,0.0,0.0,0.0466834897101628,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
302,302.0,3.02,0.0,0.0,0.0,0.105167110913804,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
303,303.0,3.03,0.0,0.0,0.0,0.0711505410574653,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
304,304.0,3.04,0.0,0.0,0.0,0.0490684942012006,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
305,305.0,3.05,0.0,0.0,0.0,0.0670470408866195,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
306,306.0,3.06,0.0,0.0,0.0,0.0588882476186421,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
307,307.0,3.07,0.0,0.0,0.0,0.0627626561704907,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
308,308.0,3.08,0.0,0.0,0.0,0.0530740109666457,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
309,309.0,3.09,0.0,0.0,0.0,0.0590805216544598,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
310,310.0,3.1,0.0,0.0,0.0,0.0845082813637436,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
311,311.0,3.11,0.0,0.0,0.0,0.0370265784872648,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
312,312.0,3.12,0.0,0.0,0.0,0.0655874145577804,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
313,313.0,3.13,0.0,0.0,0.0,0.0247800248813318,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
314,314.0,3.14,0.0,0.0,0.0,0.0738518176677816,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
315,315.0,3.15,0.0,0.0,0.0,0.0889475366144239,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
316,316.0,3.16,0.0,0.0,0.0,0.0317674817858587,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
317,317.0,3.17,0.0,0.0,0.0,0.0702325458379994,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
318,318.0,3.18,0.0,0.0,0.0,0.069886931817842,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
319,319.0,3.19,0.0,0.0,0.0,0.0371985806619303,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
320,320.0,3.2,0.0,0.0,0.0,0.0902963390951424,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
321,321.0,3.21,0.0,0.0,0.0,0.0947334251503078,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
322,322.0,3.22,0.0,0.0,0.0,0.0660667803839994,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
323,323.0,3.23,0.0,0.0,0.0,0.0464855858581516,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
324,324.0,3.24,0.0,0.0,0.0,0.0348452508622024,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
325,325.0,3.25,0.0,0.0,0.0,0.050525959285353,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
326,326.0,3.26,0.0,0.0,0.0,0.0549048504659427,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
327,327.0,3.27,0.0,0.0,0.0,0.0517723307106864,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
328,328.0,3.28,0.0,0.0,0.0,0.0481687078563042,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
329,329.0,3.29,0.0,0.0,0.0,0.0090633353507235,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
330,330.0,3.3,0.0,0.0,0.0,0.0466716939222995,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
331,331.0,3.31,0.0,0.0,0.0,0.0205659647606661,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
332,332.0,3.32,0.0,0.0,0.0,0.0614274850963837,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
333,333.0,3.33,0.0,0.0,0.0,0.0800365056199711,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
334,334.0,3.34,0.0,0.0,0.0,0.0730014287731532,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
335,335.0,3.35,0.0,0.0,0.0,0.10882236188707,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
336,336.0,3.36,0.0,0.0,0.0,0.0763866315892678,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
337,337.0,3.37,0.0,0.0,0.0,0.0566956508316759,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
338,338.0,3.38,0.0,0.0,0.0,0.0915672028274805,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
339,339.0,3.39,0.0,0.0,0.0,0.105920805884043,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
340,340.0,3.4,0.0,0.0,0.0,0.0902112884728737,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
341,341.0,3.41,0.0,0.0,0.0,0.0663406993636857,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
342,342.0,3.42,0.0,0.0,0.0,0.0481388337171142,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
343,343.0,3.43,0.0,0.0,0.0,0.103877687045975,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
344,344.0,3.44,0.0,0.0,0.0,0.0533845787323048,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
345,345.0,3.45,0.0,0.0,0.0,0.0571164976359185,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
346,346.0,3.46,0.0,0.0,0.0,0.0911197302966941,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
347,347.0,3.47,0.0,0.0,0.0,0.105031977857926,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
348,348.0,3.48,0.0,0.0,0.0,0.0507096138985165,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
349,349.0,3.49,0.0,0.0,0.0,0.0656497298570691,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
350,350.0,3.5,0.0,0.0,0.0,0.0426622300689789,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
351,351.0,3.51,0.0,0.0,0.0,0.101980081443282,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
352,352.0,3.52,0.0,0.0,0.0,0.0525600956304467,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
353,353.0,3.53,0.0,0.0,0.0,0.0485034858507016,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
354,354.0,3.54,0.0,0.0,0.0,0.0884977372056474,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
355,355.0,3.55,0.0,0.0,0.0,0.0379883168749145,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
356,356.0,3.56,0.0,0.0,0.0,0.0516661139489128,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
357,357.0,3.57,0.0,0.0,0.0,0.075078913004675,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
358,358.0,3.58,0.0,0.0,0.0,0.0810494646680342,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
359,359.0,3.59,0.0,0.0,0.0,0.0973576745475233,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
360,360.0,3.6,0.0,0.0,0.0,0.0632771056035474,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
361,361.0,3.61,0.0,0.0,0.0,0.048747951501588,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
362,362.0,3.62,0.0,0.0,0.0,0.0434141427986653,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
363,363.0,3.63,0.0,0.0,0.0,0.0655705943193472,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
364,364.0,3.64,0.0,0.0,0.0,0.0797974802630058,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
365,365.0,3.65,0.0,0.0,0.0,0.0672815451104973,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
366,366.0,3.66,0.0,0.0,0.0,0.0097220309743071,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
367,367.0,3.67,0.0,0.0,0.0,0.0706202930197971,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
368,368.0,3.68,0.0,0.0,0.0,0.0258539882900737,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
369,369.0,3.69,0.0,0.0,0.0,0.0928971725216573,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
370,370.0,3.7,0.0,0.0,0.0,0.0593830170263066,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
371,371.0,3.71,0.0,0.0,0.0,0.0865522454385904,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
372,372.0,3.72,0.0,0.0,0.0,0.0531932145506307,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
373,373.0,3.73,0.0,0.0,0.0,0.0360969452166237,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
374,374.0,3.74,0.0,0.0,0.0,0.0527321116499472,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
375,375.0,3.75,0.0,0.0,0.0,0.115769633875359,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
376,376.0,3.76,0.0,0.0,0.0,0.0425113466064901,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
377,377.0,3.77,0.0,0.0,0.0,0.0672941327071896,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
378,378.0,3.78,0.0,0.0,0.0,0.0500196814030614,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
379,379.0,3.79,0.0,0.0,0.0,0.0401489156053371,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
380,380.0,3.8,0.0,0.0,0.0,0.0830712797859461,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
381,381.0,3.81,0.0,0.0,0.0,0.0624255285291383,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
382,382.0,3.82,0.0,0.0,0.0,0.0601484212075152,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
383,383.0,3.83,0.0,0.0,0.0,0.0436718320197843,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
384,384.0,3.84,0.0,0.0,0.0,0.0647762705001989,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
385,385.0,3.85,0.0,0.0,0.0,0.0499000374957117,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
386,386.0,3.86,0.0,0.0,0.0,0.0439432507637873,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
387,387.0,3.87,0.0,0.0,0.0,0.063642147868539,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
388,388.0,3.88,0.0,0.0,0.0,0.0879522203896364,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
389,389.0,3.89,0.0,0.0,0.0,0.0304595615162962,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
390,390.0,3.9,0.0,0.0,0.0,0.0503229825079646,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
391,391.0,3.91,0.0,0.0,0.0,0.0873571017449702,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
392,392.0,3.92,0.0,0.0,0.0,0.0696143691341955,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
393,393.0,3.93,0.0,0.0,0.0,0.0766594891904425,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
394,394.0,3.94,0.0,0.0,0.0,0.0207205339624484,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
395,395.0,3.95,0.0,0.0,0.0,0.0855507357949675,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
396,396.0,3.96,0.0,0.0,0.0,0.0362337283158313,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
397,397.0,3.97,0.0,0.0,0.0,0.0599463924721364,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
398,398.0,3.98,0.0,0.0,0.0,0.0753627441764059,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
399,399.0,3.99,0.0,0.0,0.0,0.0394765483952185,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
400,400.0,4.0,0.0,0.0,0.0,0.0764621189909188,0.0573132181025428,0,0,1,0.0,0.0,0.0,1,0,0,1
401,401.0,4.01,0.00022789351851851288,0.0,0.0,0.0603115779944525,0.0573132181025428,0,0,1,0.00022789351851851288,0.00022789351851851288,0.0,1,0,0,1
402,402.0,4.02,0.0004557870370370459,0.0,0.0,0.0427194199968254,0.0573132181025428,0,0,1,0.0004557870370370459,0.0004557870370370459,0.0,1,0,0,1
403,403.0,4.03,0.0006836805555555581,0.0,0.0,0.0538491699797005,0.0573132181025428,0,0,1,0.0006836805555555581,0.0006836805555555581,0.0,1,0,0,1
