sample_index,debug_step,t_s,theta_true_deg,theta_mtcn_deg,theta_rkf_deg,rkf_theta_variance_rad2,rkf_observer_valid,observer_update_available,rkf_uncertainty_halfwidth_deg,delta_abs_error_deg,rkf_locally_better
3437,3437.0,34.37,-5.1999999999999975,-4.191142396381101,-5.959717864888678,4.3800429822550114e-07,1,1,0.07432208590188645,-0.24913973873021522,1
3438,3438.0,34.38,-5.1999999999999975,-4.1917278231288755,-5.956777377751632,4.379337937629537e-07,1,1,0.07431610394048889,-0.25149479911948713,1
3439,3439.0,34.39,-5.1999999999999975,-4.1872663131230174,-5.954601955923423,4.378615188351139e-07,1,1,0.07430997126386671,-0.25813173095355424,1
3440,3440.0,34.4,-5.1999999999999975,-4.182825738078083,-5.950869341509349,4.3778983246712266e-07,1,1,0.07430388802776607,-0.26630492041256293,1
3441,3441.0,34.41,-5.1999999999999975,-4.180484416583539,-5.946458459720996,4.3771575022955225e-07,1,1,0.07429760095715934,-0.27305712369545976,1
3442,3442.0,34.42,-5.1999999999999975,-4.180302793223662,-5.943168903203887,4.3764299161207585e-07,1,1,0.07429142569914592,-0.2765283035724462,1
3443,3443.0,34.43,-5.1999999999999975,-4.177984648963084,-5.939302000371778,4.3757029523275383e-07,1,1,0.0742852552108005,-0.2827133506651336,1
3444,3444.0,34.44,-5.1999999999999975,-4.1760210183536595,-5.934086912976262,4.374952722767346e-07,1,1,0.07427888670453121,-0.2898920686700732,1
3445,3445.0,34.45,-5.1999999999999975,-4.173101200998609,-5.928632372127639,4.374216734710596e-07,1,1,0.0742726385601141,-0.29826642687374694,1
3446,3446.0,34.46,-5.1999999999999975,-4.1694645827300345,-5.925008164210782,4.3734429170778616e-07,1,1,0.07426606869596651,-0.3055272530591786,1
3447,3447.0,34.47,-5.1999999999999975,-4.1645392196971525,-5.92215992073459,4.3727141067130466e-07,1,1,0.07425988042087302,-0.31330085956825293,1
3448,3448.0,34.48,-5.1999999999999975,-4.1657084216012565,-5.917128885055926,4.3719610383764874e-07,1,1,0.07425348563136502,-0.3171626933428122,1
3449,3449.0,34.49,-5.1999999999999975,-4.163594989096361,-5.912277772553614,4.3712334422331107e-07,1,1,0.07424730661955437,-0.32412723835001955,1
3450,3450.0,34.5,-5.1999999999999975,-4.161640603644715,-5.90663305040509,4.3704873330525937e-07,1,1,0.07424096985421229,-0.33172634595019,1
3451,3451.0,34.51,-5.1999999999999975,-4.15499739286924,-5.903414582316286,4.369733953400755e-07,1,1,0.07423457079132476,-0.34158802481446937,1
3452,3452.0,34.52,-5.1999999999999975,-4.1548207324797755,-5.89951510917142,4.3690106486564496e-07,1,1,0.0742284266599029,-0.34566415834879916,1
3453,3453.0,34.53,-5.1999999999999975,-4.156856899622995,-5.893773772803541,4.3682477219457243e-07,1,1,0.07422194540746195,-0.3493693275734593,1
3454,3454.0,34.54,-5.1999999999999975,-4.159517811424102,-5.888614092765342,4.3674741395089796e-07,1,1,0.07421537305405113,-0.3518680958105511,1
3455,3455.0,34.55,-5.1999999999999975,-4.15982198716706,-5.885290590042762,4.3667287991931526e-07,1,1,0.07420904009499632,-0.35488742279017327,1
3456,3456.0,34.56,-5.1999999999999975,-4.156933317389538,-5.882266456976883,4.365979674769033e-07,1,1,0.07420267443875583,-0.3608002256335734,1
3457,3457.0,34.57,-5.1999999999999975,-4.156348691135573,-5.878822773111314,4.3652399565958327e-07,1,1,0.0741963881758777,-0.3648285357531078,1
3458,3458.0,34.58,-5.1999999999999975,-4.158497331854775,-5.874494824085095,4.3644483965753816e-07,1,1,0.07418966076136867,-0.367007844060125,1
3459,3459.0,34.59,-5.1999999999999975,-4.158791475970892,-5.8702699523152715,4.363683062452077e-07,1,1,0.074183155658866,-0.3709385717138316,1
3460,3460.0,34.6,-5.1999999999999975,-4.156919926223526,-5.867086539128475,4.362900554725549e-07,1,1,0.07417650399623883,-0.37599353464799457,1
3461,3461.0,34.61,-5.1999999999999975,-4.155544738200494,-5.862239651680829,4.362114656417463e-07,1,1,0.07416982291175114,-0.38221561011867156,1
3462,3462.0,34.62,-5.1999999999999975,-4.155177587428822,-5.857441749126265,4.361349341694291e-07,1,1,0.07416331623415347,-0.3873806634449082,1
3463,3463.0,34.63,-5.1999999999999975,-4.154485741937841,-5.8537090593958565,4.3605790809637555e-07,1,1,0.07415676692932677,-0.39180519866629737,1
3464,3464.0,34.64,-5.1999999999999975,-4.1517683828706335,-5.849819082960726,4.3597891279649424e-07,1,1,0.07415004958598276,-0.3984125341686351,1
3465,3465.0,34.65,-5.1999999999999975,-4.150734163163694,-5.846299143227991,4.3589943368981986e-07,1,1,0.07414329048807258,-0.4029666936083096,1
3466,3466.0,34.66,-5.1999999999999975,-4.149856303870012,-5.842851640949825,4.35822003869344e-07,1,1,0.0741367050738769,-0.4072920551801582,1
3467,3467.0,34.67,-5.1999999999999975,-4.149398644721694,-5.840924650229847,4.3574362253995404e-07,1,1,0.07413003813790064,-0.40967670504845355,1
3468,3468.0,34.68,-5.1999999999999975,-4.148672103133555,-5.837514664541245,4.3566611550773545e-07,1,1,0.07412344497798205,-0.41381323232519485,1
3469,3469.0,34.69,-5.1999999999999975,-4.148115103828691,-5.83494947219173,4.3558561367625937e-07,1,1,0.07411659644359284,-0.4169354239795737,1
3470,3470.0,34.7,-5.1999999999999975,-4.14332032733926,-5.830710115887328,4.3550698845321334e-07,1,1,0.07410990694704236,-0.4259695567734072,1
3471,3471.0,34.71,-5.1999999999999975,-4.141141609169673,-5.827561288807326,4.3542726719055633e-07,1,1,0.07410312358200409,-0.4312971020229961,1
3472,3472.0,34.72,-5.1999999999999975,-4.13882308883222,-5.82322739810117,4.3534549137207314e-07,1,1,0.07409616475261391,-0.4379495130666049,1
3473,3473.0,34.73,-5.1999999999999975,-4.137692969489502,-5.819330090839673,4.352640422510701e-07,1,1,0.07408923307431338,-0.4429769396708201,1
3474,3474.0,34.74,-5.1999999999999975,-4.1353251310656765,-5.815529339722358,4.3517999789057536e-07,1,1,0.0740820798498135,-0.44914552921196016,1
3475,3475.0,34.75,-5.1999999999999975,-4.1357794794255485,-5.81239429220674,4.3510036322950794e-07,1,1,0.07407530130844628,-0.4518262283677066,1
3476,3476.0,34.76,-5.1999999999999975,-4.133826856318289,-5.809567302736265,4.350167449132031e-07,1,1,0.07406818300871237,-0.456605840945441,1
3477,3477.0,34.77,-5.1999999999999975,-4.134908229407277,-5.805001134986373,4.3493621848798854e-07,1,1,0.07406132727026506,-0.46009063560634456,1
3478,3478.0,34.78,-5.1999999999999975,-4.1339093394772775,-5.800637311678824,4.3485686162512796e-07,1,1,0.07405457048334715,-0.46545334884389344,1
3479,3479.0,34.79,-5.1999999999999975,-4.132288433320294,-5.79901462936323,4.3477844525703723e-07,1,1,0.07404789316859431,-0.4686969373164711,1
3480,3480.0,34.8,-5.1999999999999975,-4.1338744529994225,-5.793824857176778,4.3469553506744484e-07,1,1,0.07404083254077173,-0.47230068982379425,1
3481,3481.0,34.81,-5.1999999999999975,-4.132884206341919,-5.788421271702219,4.3461147913900977e-07,1,1,0.0740336736544856,-0.47869452195585627,1
3482,3482.0,34.82,-5.1999999999999975,-4.1345425541042236,-5.784281714898914,4.345287375746559e-07,1,1,0.07402662603397103,-0.4811757309968572,1
3483,3483.0,34.83,-5.1999999999999975,-4.135110939341421,-5.780911101885308,4.3444185045719636e-07,1,1,0.07401922458827095,-0.48397795877326644,1
3484,3484.0,34.84,-5.1999999999999975,-4.134768672175745,-5.776743892960178,4.3436053787550466e-07,1,1,0.07401229733679958,-0.488487434864072,1
3485,3485.0,34.85,-5.1999999999999975,-4.132364373308946,-5.7713350895165805,4.3427643829457994e-07,1,1,0.0740051319707462,-0.4963005371744682,1
3486,3486.0,34.86,-5.1999999999999975,-4.130672605963688,-5.766847716908661,4.341945734870673e-07,1,1,0.07399815634313654,-0.5024796771276465,1
3487,3487.0,34.87,-5.1999999999999975,-4.130795466130349,-5.763258578242967,4.3411080993648485e-07,1,1,0.07399101824461918,-0.5059459556266788,1
3488,3488.0,34.88,-5.1999999999999975,-4.131374106403797,-5.760466792784645,4.3402458329871434e-07,1,1,0.07398366952923863,-0.5081591008115529,1
3489,3489.0,34.89,-5.1999999999999975,-4.12991286814826,-5.755582573746857,4.339416648670715e-07,1,1,0.07397660206911542,-0.5145045581048784,1
3490,3490.0,34.9,-5.1999999999999975,-4.13017824953717,-5.749917022599702,4.3385561433156233e-07,1,1,0.07396926693360019,-0.519904727863123,1
3491,3491.0,34.91,-5.1999999999999975,-4.130268584375093,-5.744877432940702,4.337698859352842e-07,1,1,0.07396195853455825,-0.5248539826842,1
3492,3492.0,34.92,-5.1999999999999975,-4.129953079107127,-5.740723207332317,4.3368702703343867e-07,1,1,0.0739548940753232,-0.5293237135605517,1
3493,3493.0,34.93,-5.1999999999999975,-4.128810695221015,-5.737352158652947,4.3360435276474113e-07,1,1,0.0739478446850733,-0.5338371461260332,1
3494,3494.0,34.94,-5.1999999999999975,-4.129775480896906,-5.731960669651919,4.335194908625846e-07,1,1,0.07394060806280219,-0.5382638494511705,1
3495,3495.0,34.95,-5.1999999999999975,-4.129686846906631,-5.726894860985716,4.334301655187197e-07,1,1,0.07393299005411036,-0.5434182921076482,1
3496,3496.0,34.96,-5.1999999999999975,-4.129103198106688,-5.723522720646634,4.33347225158682e-07,1,1,0.0739259158785188,-0.547374081246673,1
3497,3497.0,34.97,-5.1999999999999975,-4.130022331678372,-5.720709008204624,4.332632053987193e-07,1,1,0.07391874894811863,-0.5492686601169989,1
3498,3498.0,34.98,-5.1999999999999975,-4.130938406697916,-5.715945853403248,4.3317804690007386e-07,1,1,0.07391148417355715,-0.5531157398988311,1
3499,3499.0,34.99,-5.1999999999999975,-4.127495086716128,-5.709835294782177,4.330926192060618e-07,1,1,0.07390419571672914,-0.5626696185016895,1
3500,3500.0,35.0,-5.1999999999999975,-4.125217954323258,-5.705622438876033,4.330036979232955e-07,1,1,0.07389660843291697,-0.5691596068007039,1
3501,3501.0,35.01,-5.1999999999999975,-4.1233788253904375,-5.7012497761059,4.329177731927779e-07,1,1,0.07388927609230816,-0.5753713985036573,1
3502,3502.0,35.02,-5.1999999999999975,-4.1224989557027065,-5.696695333069627,4.328309195903647e-07,1,1,0.07388186374738227,-0.5808057112276614,1
3503,3503.0,35.03,-5.1999999999999975,-4.121769076570546,-5.692687632466542,4.327469029035124e-07,1,1,0.07387469280558541,-0.5855432909629075,1
3504,3504.0,35.04,-5.1999999999999975,-4.1209577553091155,-5.689195698029802,4.326633299076429e-07,1,1,0.07386755904279631,-0.5898465466610778,1
3505,3505.0,35.05,-5.1999999999999975,-4.120872190581132,-5.686049345432407,4.3257999701596436e-07,1,1,0.07386044508917673,-0.5930784639864566,1
3506,3506.0,35.06,-5.1999999999999975,-4.1151205493232315,-5.682541121885128,4.3248928063501617e-07,1,1,0.07385270004359025,-0.6023383287916353,1
3507,3507.0,35.07,-5.1999999999999975,-4.112637862174083,-5.678910343031323,4.3240560755113987e-07,1,1,0.0738455556097802,-0.6084517947945898,1
3508,3508.0,35.08,-5.1999999999999975,-4.1157166813037,-5.675483860913117,4.3232250293689914e-07,1,1,0.0738384590305516,-0.6087994577831788,1
3509,3509.0,35.09,-5.1999999999999975,-4.118602543996961,-5.671001642639505,4.3223298791610984e-07,1,1,0.07383081428232792,-0.610395813363529,1
3510,3510.0,35.1,-5.1999999999999975,-4.119618308435497,-5.667119487929854,4.3214744777094733e-07,1,1,0.07382350825613083,-0.613262203634644,1
3511,3511.0,35.11,-5.1999999999999975,-4.119507828796529,-5.663349475180104,4.3205695404475477e-07,1,1,0.0738157783549718,-0.6171426960233619,1
3512,3512.0,35.12,-5.1999999999999975,-4.119053743865336,-5.66101150041464,4.3196977422725523e-07,1,1,0.07380833075960073,-0.6199347557200197,1
3513,3513.0,35.13,-5.1999999999999975,-4.120610167979781,-5.65717533634507,4.3187803264203073e-07,1,1,0.07380049265004995,-0.6222144956751441,1
3514,3514.0,35.14,-5.1999999999999975,-4.121280843416981,-5.653381956133866,4.3178919115383585e-07,1,1,0.07379290152209037,-0.625337200449148,1
3515,3515.0,35.15,-5.1999999999999975,-4.12078568977126,-5.650315258885376,4.31703015462131e-07,1,1,0.07378553742893959,-0.6288990513433586,1
3516,3516.0,35.16,-5.1999999999999975,-4.119002080397743,-5.647625299741968,4.316150455115597e-07,1,1,0.07377801925029388,-0.6333726198602845,1
3517,3517.0,35.17,-5.1999999999999975,-4.118397920463808,-5.643270462378355,4.3152714759850774e-07,1,1,0.07377050646293323,-0.6383316171578315,1
3518,3518.0,35.18,-5.1999999999999975,-4.119087162463468,-5.636897587040405,4.314347003541395e-07,1,1,0.07376260401070557,-0.6440152504961221,1
3519,3519.0,35.19,-5.1999999999999975,-4.113014440375094,-5.6323333384658,4.313464635654719e-07,1,1,0.07375506068130609,-0.6546522211591004,1
3520,3520.0,35.2,-5.1999999999999975,-4.1126986809630415,-5.629331615106833,4.312543917757361e-07,1,1,0.07374718867651789,-0.6579697039301209,1
3521,3521.0,35.21,-5.1999999999999975,-4.10871186947506,-5.624850371122718,4.311669884732547e-07,1,1,0.07373971504310262,-0.6664377594022168,1
3522,3522.0,35.22,-5.1999999999999975,-4.108719304009734,-5.619359960775077,4.3107538171157967e-07,1,1,0.07373188116954608,-0.6719207352151848,1
3523,3523.0,35.23,-5.1999999999999975,-4.106349895841484,-5.6153836860820014,4.3098820038131783e-07,1,1,0.07372442496954842,-0.6782664180765092,1
3524,3524.0,35.24,-5.1999999999999975,-4.107542740287007,-5.610985942267744,4.3089857232583217e-07,1,1,0.07371675872669183,-0.6814713174452436,1
3525,3525.0,35.25,-5.1999999999999975,-4.105657175959251,-5.607918840554045,4.3080686003601634e-07,1,1,0.07370891338564048,-0.6864239834866996,1
3526,3526.0,35.26,-5.1999999999999975,-4.101550560971116,-5.604601808486036,4.3071764577690716e-07,1,1,0.07370128093222927,-0.6938476305428427,1
3527,3527.0,35.27,-5.1999999999999975,-4.1001422275698785,-5.601027964234121,4.306252597258072e-07,1,1,0.07369337629269117,-0.6988298081959954,1
3528,3528.0,35.28,-5.1999999999999975,-4.103148097796768,-5.596648284648773,4.305339666213403e-07,1,1,0.07368556433373574,-0.7002036175544539,1
3529,3529.0,35.29,-5.1999999999999975,-4.105213200694603,-5.591556218827018,4.3044078488610903e-07,1,1,0.0736775899103059,-0.7032305804783743,1
3530,3530.0,35.3,-5.1999999999999975,-4.105868357160808,-5.587369021286485,4.30345756211908e-07,1,1,0.0736694565381831,-0.7067626215527021,1
3531,3531.0,35.31,-5.1999999999999975,-4.10698702002659,-5.580787883117475,4.302526236556478e-07,1,1,0.07366148458080798,-0.7122250968559296,1
3532,3532.0,35.32,-5.1999999999999975,-4.108069170106653,-5.575674397963157,4.3015748967175216e-07,1,1,0.07365334041443056,-0.7162564319301854,1
3533,3533.0,35.33,-5.1999999999999975,-4.111349154139447,-5.573194996441561,4.300668306906442e-07,1,1,0.07364557850301494,-0.7154558494189871,1
3534,3534.0,35.34,-5.1999999999999975,-4.113145162553594,-5.569373781504518,4.2997586547418585e-07,1,1,0.07363778955047053,-0.7174810559418834,1
3535,3535.0,35.35,-5.1999999999999975,-4.11414653872007,-5.565627600074992,4.2988489474998155e-07,1,1,0.0736299993022925,-0.7202258612049333,1
3536,3536.0,35.36,-5.1999999999999975,-4.114559365128495,-5.560242091696054,4.297923590935732e-07,1,1,0.07362207419594753,-0.7251985431754457,1
3537,3537.0,35.37,-5.1999999999999975,-4.114401401676622,-5.556302085050499,4.297020141779818e-07,1,1,0.07361433588986224,-0.7292965132728746,1
3538,3538.0,35.38,-5.1999999999999975,-4.115364140564772,-5.552558318355656,4.2961326921215327e-07,1,1,0.07360673383210237,-0.7320775410795672,1
3539,3539.0,35.39,-5.1999999999999975,-4.117691206220211,-5.549277699888729,4.2952239443752804e-07,1,1,0.07359894851727347,-0.7330310938910545,1
3540,3540.0,35.4,-5.1999999999999975,-4.117704720905474,-5.5448534537236025,4.2942978033230643e-07,1,1,0.07359101334517919,-0.7374418253709187,1
3541,3541.0,35.41,-5.1999999999999975,-4.1170391046665475,-5.540701340337455,4.293377260254708e-07,1,1,0.07358312528860121,-0.742259554995992,1
3542,3542.0,35.42,-5.1999999999999975,-4.117918766860702,-5.537002298576027,4.292448657178655e-07,1,1,0.07357516730966666,-0.7450789345632662,1
3543,3543.0,35.43,-5.1999999999999975,-4.118096356595444,-5.530767505222122,4.2915005618326727e-07,1,1,0.07356704139698135,-0.7511361381824289,1
3544,3544.0,35.44,-5.1999999999999975,-4.117480377341168,-5.526207540970944,4.290610470813547e-07,1,1,0.07355941180942831,-0.7563120816878834,1
3545,3545.0,35.45,-5.1999999999999975,-4.119080394532261,-5.521680969416429,4.289733981181232e-07,1,1,0.07355189803542232,-0.7592386360513048,1
3546,3546.0,35.46,-5.1999999999999975,-4.115904372941329,-5.517283336134582,4.2887882697303544e-07,1,1,0.0735437899911173,-0.7668122909240838,1
3547,3547.0,35.47,-5.1999999999999975,-4.113585635956868,-5.513754023022365,4.287881730734257e-07,1,1,0.07353601695211162,-0.772660341020762,1
3548,3548.0,35.48,-5.1999999999999975,-4.117725596591897,-5.510734447320017,4.286959222690218e-07,1,1,0.0735281061443383,-0.7715399560880813,1
3549,3549.0,35.49,-5.1999999999999975,-4.122335586765938,-5.508283346450973,4.2860715621572826e-07,1,1,0.07352049336177455,-0.769381066783084,1
3550,3550.0,35.5,-5.1999999999999975,-4.1238329648254775,-5.504699154814323,4.285148815332332e-07,1,1,0.07351257883531563,-0.7714678803601949,1
3551,3551.0,35.51,-5.1999999999999975,-4.122654372953573,-5.500357468809019,4.284236317696861e-07,1,1,0.07350475137952434,-0.776988158237403,1
3552,3552.0,35.52,-5.1999999999999975,-4.121861974575473,-5.497104216909034,4.2832954345428363e-07,1,1,0.07349667955823418,-0.7810338085154882,1
3553,3553.0,35.53,-5.1999999999999975,-4.127237790950383,-5.492918627713332,4.2823735726910154e-07,1,1,0.07348877006050235,-0.7798435813362801,1
3554,3554.0,35.54,-5.1999999999999975,-4.129434800494701,-5.48757491987742,4.281463170282348e-07,1,1,0.07348095804826617,-0.7829902796278745,1
3555,3555.0,35.55,-5.1999999999999975,-4.129343413193223,-5.4808926857388105,4.2804931052031986e-07,1,1,0.07347263316648893,-0.7897639010679613,1
3556,3556.0,35.56,-5.1999999999999975,-4.128908686032406,-5.47638107921518,4.279589848668034e-07,1,1,0.07346488077256874,-0.7947102347524089,1
3557,3557.0,35.57,-5.1999999999999975,-4.128140537765987,-5.473153566018743,4.278662783416536e-07,1,1,0.0734569231844143,-0.7987058962152647,1
3558,3558.0,35.58,-5.1999999999999975,-4.128861073556746,-5.467029814911938,4.277741849673706e-07,1,1,0.0734490173732778,-0.8041091115313108,1
3559,3559.0,35.59,-5.1999999999999975,-4.126292392879173,-5.461131751634629,4.2767821717732494e-07,1,1,0.07344077805507813,-0.8125758554861928,1
3560,3560.0,35.6,-5.1999999999999975,-4.127092940420644,-5.456520096414886,4.275861077075351e-07,1,1,0.0734328691236441,-0.8163869631644651,1
3561,3561.0,35.61,-5.1999999999999975,-4.127114139752333,-5.451798123472685,4.274936589129206e-07,1,1,0.07342493019964144,-0.8210877367749774,1
3562,3562.0,35.62,-5.1999999999999975,-4.130228593223212,-5.449722193086135,4.2739881666816566e-07,1,1,0.07341678484901576,-0.8200492136906483,1
3563,3563.0,35.63,-5.1999999999999975,-4.128248582985309,-5.445933391308765,4.273060623430791e-07,1,1,0.07340881794133407,-0.8258180257059209,1
3564,3564.0,35.64,-5.1999999999999975,-4.127281165583446,-5.44169327586321,4.272089188462134e-07,1,1,0.07340047310931529,-0.831025558553339,1
3565,3565.0,35.65,-5.1999999999999975,-4.129322903902126,-5.437948798143948,4.271134994224097e-07,1,1,0.07339227545510961,-0.8327282979539214,1
3566,3566.0,35.66,-5.1999999999999975,-4.130327130202795,-5.433855105035718,4.270164772574192e-07,1,1,0.07338393916757342,-0.8358177647614822,1
