method_id,method_label,seed,path_id,path_label,n_samples,duration_s,mae_deg,p95_abs_error_deg,raw_result_file
modern_tcn_22d,ModernTCN-22D,11,p06_downhill_after_turn,P6 Downhill recovery,3801,38,0.513283254983,1.20302534976,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_factory_target_downhill_straight_after_turn_v1\modern_fixed_seed11_out.mat
modern_tcn_22d,ModernTCN-22D,21,p01_factory_logistics_showcase,P1 Factory logistics,24583,245.82,0.409668138782,1.19982523054,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_factory_logistics_showcase_theta10_v10\modern_fixed_seed21_out.mat
modern_tcn_22d,ModernTCN-22D,21,p02_sharp_turn_transition,P2 Sharp-turn transition,5201,52,0.597294108478,2.14706435185,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_closed_loop_sharp_turn_transition_theta10_v1\modern_fixed_seed21_out.mat
modern_tcn_22d,ModernTCN-22D,21,p03_long_updown,P3 Long up/down slope,4401,44,0.836642264662,2.742088,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_closed_loop_long_updown_theta10_v1\modern_fixed_seed21_out.mat
modern_tcn_22d,ModernTCN-22D,21,p04_soft_updown_straight_turn,P4 Mild slope-turn coupling,5601,56,0.218955862398,2.44249436367,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_modern_tcn_showcase_candidate_soft_updown_straight_turn_v1\modern_fixed_seed21_out.mat
modern_tcn_22d,ModernTCN-22D,21,p05_factory_flat_logistics,P5 Flat factory logistics,19001,190,0.289487184697,2.54108866138,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_modern_tcn_showcase_candidate_factory_flat_logistics_safe_190_v1\modern_fixed_seed21_out.mat
modern_tcn_22d,ModernTCN-22D,21,p06_downhill_after_turn,P6 Downhill recovery,3801,38,0.475111479818,1.171875,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_factory_target_downhill_straight_after_turn_v1\modern_fixed_seed21_out.mat
modern_tcn_22d,ModernTCN-22D,42,p01_factory_logistics_showcase,P1 Factory logistics,24583,245.82,0.501830058016,1.63198312917,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_factory_logistics_showcase_theta10_v10\modern_fixed_seed42_out.mat
modern_tcn_22d,ModernTCN-22D,42,p02_sharp_turn_transition,P2 Sharp-turn transition,5201,52,0.676106287284,1.82521572401,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_closed_loop_sharp_turn_transition_theta10_v1\modern_fixed_seed42_out.mat
modern_tcn_22d,ModernTCN-22D,42,p03_long_updown,P3 Long up/down slope,4401,44,0.968402377197,3.788224,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_closed_loop_long_updown_theta10_v1\modern_fixed_seed42_out.mat
modern_tcn_22d,ModernTCN-22D,42,p04_soft_updown_straight_turn,P4 Mild slope-turn coupling,5601,56,0.0166951978219,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_modern_tcn_showcase_candidate_soft_updown_straight_turn_v1\modern_fixed_seed42_out.mat
modern_tcn_22d,ModernTCN-22D,42,p05_factory_flat_logistics,P5 Flat factory logistics,19001,190,0,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_modern_tcn_showcase_candidate_factory_flat_logistics_safe_190_v1\modern_fixed_seed42_out.mat
modern_tcn_22d,ModernTCN-22D,42,p06_downhill_after_turn,P6 Downhill recovery,3801,38,0.49287504052,1.85926370644,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_factory_target_downhill_straight_after_turn_v1\modern_fixed_seed42_out.mat
modern_tcn_22d,ModernTCN-22D,73,p01_factory_logistics_showcase,P1 Factory logistics,24583,245.82,0.426374653334,1.19385545235,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_factory_logistics_showcase_theta10_v10\modern_fixed_seed73_out.mat
modern_tcn_22d,ModernTCN-22D,73,p02_sharp_turn_transition,P2 Sharp-turn transition,5201,52,0.693626327628,1.76822268519,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_closed_loop_sharp_turn_transition_theta10_v1\modern_fixed_seed73_out.mat
modern_tcn_22d,ModernTCN-22D,73,p03_long_updown,P3 Long up/down slope,4401,44,0.840616608161,2.54965506647,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_closed_loop_long_updown_theta10_v1\modern_fixed_seed73_out.mat
modern_tcn_22d,ModernTCN-22D,73,p04_soft_updown_straight_turn,P4 Mild slope-turn coupling,5601,56,0.0166951978219,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_modern_tcn_showcase_candidate_soft_updown_straight_turn_v1\modern_fixed_seed73_out.mat
modern_tcn_22d,ModernTCN-22D,73,p05_factory_flat_logistics,P5 Flat factory logistics,19001,190,0.0402693967476,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_modern_tcn_showcase_candidate_factory_flat_logistics_safe_190_v1\modern_fixed_seed73_out.mat
modern_tcn_22d,ModernTCN-22D,73,p06_downhill_after_turn,P6 Downhill recovery,3801,38,0.902864586636,1.35773034349,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_factory_target_downhill_straight_after_turn_v1\modern_fixed_seed73_out.mat
modern_tcn_22d,ModernTCN-22D,101,p01_factory_logistics_showcase,P1 Factory logistics,24583,245.82,0.431874570824,1.38166891877,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_factory_logistics_showcase_theta10_v10\modern_fixed_seed101_out.mat
modern_tcn_22d,ModernTCN-22D,101,p02_sharp_turn_transition,P2 Sharp-turn transition,5201,52,0.666242657873,1.80548765884,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_closed_loop_sharp_turn_transition_theta10_v1\modern_fixed_seed101_out.mat
modern_tcn_22d,ModernTCN-22D,101,p03_long_updown,P3 Long up/down slope,4401,44,1.03852105389,3.05496708723,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_closed_loop_long_updown_theta10_v1\modern_fixed_seed101_out.mat
modern_tcn_22d,ModernTCN-22D,101,p04_soft_updown_straight_turn,P4 Mild slope-turn coupling,5601,56,0.0166951978219,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_modern_tcn_showcase_candidate_soft_updown_straight_turn_v1\modern_fixed_seed101_out.mat
modern_tcn_22d,ModernTCN-22D,101,p05_factory_flat_logistics,P5 Flat factory logistics,19001,190,0,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_modern_tcn_showcase_candidate_factory_flat_logistics_safe_190_v1\modern_fixed_seed101_out.mat
modern_tcn_22d,ModernTCN-22D,101,p06_downhill_after_turn,P6 Downhill recovery,3801,38,0.431596325572,1.0797165792,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_factory_target_downhill_straight_after_turn_v1\modern_fixed_seed101_out.mat
modern_tcn_22d,ModernTCN-22D,202,p01_factory_logistics_showcase,P1 Factory logistics,24583,245.82,0.512940844148,1.18504827364,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_factory_logistics_showcase_theta10_v10\modern_fixed_seed202_out.mat
modern_tcn_22d,ModernTCN-22D,202,p02_sharp_turn_transition,P2 Sharp-turn transition,5201,52,0.591493275906,1.549625,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_closed_loop_sharp_turn_transition_theta10_v1\modern_fixed_seed202_out.mat
modern_tcn_22d,ModernTCN-22D,202,p03_long_updown,P3 Long up/down slope,4401,44,0.83556450697,2.58458592494,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_closed_loop_long_updown_theta10_v1\modern_fixed_seed202_out.mat
modern_tcn_22d,ModernTCN-22D,202,p04_soft_updown_straight_turn,P4 Mild slope-turn coupling,5601,56,0.0166951978219,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_modern_tcn_showcase_candidate_soft_updown_straight_turn_v1\modern_fixed_seed202_out.mat
modern_tcn_22d,ModernTCN-22D,202,p05_factory_flat_logistics,P5 Flat factory logistics,19001,190,0,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_modern_tcn_showcase_candidate_factory_flat_logistics_safe_190_v1\modern_fixed_seed202_out.mat
modern_tcn_22d,ModernTCN-22D,202,p06_downhill_after_turn,P6 Downhill recovery,3801,38,0.772348282474,1.65120357011,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_factory_target_downhill_straight_after_turn_v1\modern_fixed_seed202_out.mat
modern_tcn_22d,ModernTCN-22D,340,p01_factory_logistics_showcase,P1 Factory logistics,24583,245.82,0.436821749926,1.19904780163,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_factory_logistics_showcase_theta10_v10\modern_fixed_seed340_out.mat
modern_tcn_22d,ModernTCN-22D,340,p02_sharp_turn_transition,P2 Sharp-turn transition,5201,52,0.762785544536,1.98122673912,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_closed_loop_sharp_turn_transition_theta10_v1\modern_fixed_seed340_out.mat
modern_tcn_22d,ModernTCN-22D,340,p03_long_updown,P3 Long up/down slope,4401,44,0.817663151875,2.53308578459,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_closed_loop_long_updown_theta10_v1\modern_fixed_seed340_out.mat
modern_tcn_22d,ModernTCN-22D,340,p04_soft_updown_straight_turn,P4 Mild slope-turn coupling,5601,56,0.0166951978219,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_modern_tcn_showcase_candidate_soft_updown_straight_turn_v1\modern_fixed_seed340_out.mat
modern_tcn_22d,ModernTCN-22D,340,p05_factory_flat_logistics,P5 Flat factory logistics,19001,190,0,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_modern_tcn_showcase_candidate_factory_flat_logistics_safe_190_v1\modern_fixed_seed340_out.mat
modern_tcn_22d,ModernTCN-22D,340,p06_downhill_after_turn,P6 Downhill recovery,3801,38,0.601843068782,1.39827169919,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_factory_target_downhill_straight_after_turn_v1\modern_fixed_seed340_out.mat
modern_tcn_22d,ModernTCN-22D,520,p01_factory_logistics_showcase,P1 Factory logistics,24583,245.82,0.383974197709,1.18158325598,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_factory_logistics_showcase_theta10_v10\modern_fixed_seed520_out.mat
modern_tcn_22d,ModernTCN-22D,520,p02_sharp_turn_transition,P2 Sharp-turn transition,5201,52,0.535646248742,1.40477136797,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_closed_loop_sharp_turn_transition_theta10_v1\modern_fixed_seed520_out.mat
modern_tcn_22d,ModernTCN-22D,520,p03_long_updown,P3 Long up/down slope,4401,44,0.808410902595,2.75190390625,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_closed_loop_long_updown_theta10_v1\modern_fixed_seed520_out.mat
modern_tcn_22d,ModernTCN-22D,520,p04_soft_updown_straight_turn,P4 Mild slope-turn coupling,5601,56,0.0166951978219,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_modern_tcn_showcase_candidate_soft_updown_straight_turn_v1\modern_fixed_seed520_out.mat
modern_tcn_22d,ModernTCN-22D,520,p05_factory_flat_logistics,P5 Flat factory logistics,19001,190,0,0,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_modern_tcn_showcase_candidate_factory_flat_logistics_safe_190_v1\modern_fixed_seed520_out.mat
modern_tcn_22d,ModernTCN-22D,520,p06_downhill_after_turn,P6 Downhill recovery,3801,38,0.456654648264,1.11958374023,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\32_four_algorithm_10seed_closed_loop\02_modern_fixed_full_closed_loop\path_factory_target_downhill_straight_after_turn_v1\modern_fixed_seed520_out.mat
gru_22d,GRU-22D,1,p01_factory_logistics_showcase,P1 Factory logistics,24583,245.82,0.651338000992,1.84629480955,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed1\path_factory_logistics_showcase_theta10_v10\gru_22d_seed1_out.mat
gru_22d,GRU-22D,1,p02_sharp_turn_transition,P2 Sharp-turn transition,5201,52,0.792785907361,1.59229955625,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed1\path_closed_loop_sharp_turn_transition_theta10_v1\gru_22d_seed1_out.mat
gru_22d,GRU-22D,1,p03_long_updown,P3 Long up/down slope,4401,44,0.900590911358,1.576,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed1\path_closed_loop_long_updown_theta10_v1\gru_22d_seed1_out.mat
gru_22d,GRU-22D,1,p04_soft_updown_straight_turn,P4 Mild slope-turn coupling,5601,56,1.11271910418,1.90075432328,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed1\path_modern_tcn_showcase_candidate_soft_updown_straight_turn_v1\gru_22d_seed1_out.mat
gru_22d,GRU-22D,1,p05_factory_flat_logistics,P5 Flat factory logistics,19001,190,0.566797366344,1.94176700037,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed1\path_modern_tcn_showcase_candidate_factory_flat_logistics_safe_190_v1\gru_22d_seed1_out.mat
gru_22d,GRU-22D,1,p06_downhill_after_turn,P6 Downhill recovery,3801,38,1.01519762494,1.50738341442,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed1\path_factory_target_downhill_straight_after_turn_v1\gru_22d_seed1_out.mat
gru_22d,GRU-22D,7,p01_factory_logistics_showcase,P1 Factory logistics,24583,245.82,1.34128734659,2.96712660438,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed7\path_factory_logistics_showcase_theta10_v10\gru_22d_seed7_out.mat
gru_22d,GRU-22D,7,p02_sharp_turn_transition,P2 Sharp-turn transition,5201,52,0.903642369717,2.87267660117,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed7\path_closed_loop_sharp_turn_transition_theta10_v1\gru_22d_seed7_out.mat
gru_22d,GRU-22D,7,p03_long_updown,P3 Long up/down slope,4401,44,0.813383104273,2.69303779771,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed7\path_closed_loop_long_updown_theta10_v1\gru_22d_seed7_out.mat
gru_22d,GRU-22D,7,p04_soft_updown_straight_turn,P4 Mild slope-turn coupling,5601,56,1.7627419633,3.00096688505,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed7\path_modern_tcn_showcase_candidate_soft_updown_straight_turn_v1\gru_22d_seed7_out.mat
gru_22d,GRU-22D,7,p05_factory_flat_logistics,P5 Flat factory logistics,19001,190,1.85552597917,3.01828335483,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed7\path_modern_tcn_showcase_candidate_factory_flat_logistics_safe_190_v1\gru_22d_seed7_out.mat
gru_22d,GRU-22D,7,p06_downhill_after_turn,P6 Downhill recovery,3801,38,0.479161231386,2.113125,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed7\path_factory_target_downhill_straight_after_turn_v1\gru_22d_seed7_out.mat
gru_22d,GRU-22D,11,p01_factory_logistics_showcase,P1 Factory logistics,24583,245.82,0.564103668455,1.95488858161,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed11\path_factory_logistics_showcase_theta10_v10\gru_22d_seed11_out.mat
gru_22d,GRU-22D,11,p02_sharp_turn_transition,P2 Sharp-turn transition,5201,52,0.470256477799,1.90098316082,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed11\path_closed_loop_sharp_turn_transition_theta10_v1\gru_22d_seed11_out.mat
gru_22d,GRU-22D,11,p03_long_updown,P3 Long up/down slope,4401,44,0.601341776561,1.85689438139,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed11\path_closed_loop_long_updown_theta10_v1\gru_22d_seed11_out.mat
gru_22d,GRU-22D,11,p04_soft_updown_straight_turn,P4 Mild slope-turn coupling,5601,56,1.30229836694,2.16253963384,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed11\path_modern_tcn_showcase_candidate_soft_updown_straight_turn_v1\gru_22d_seed11_out.mat
gru_22d,GRU-22D,11,p05_factory_flat_logistics,P5 Flat factory logistics,19001,190,0.615222781084,2.22034719586,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed11\path_modern_tcn_showcase_candidate_factory_flat_logistics_safe_190_v1\gru_22d_seed11_out.mat
gru_22d,GRU-22D,11,p06_downhill_after_turn,P6 Downhill recovery,3801,38,0.852980820432,1.62,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed11\path_factory_target_downhill_straight_after_turn_v1\gru_22d_seed11_out.mat
gru_22d,GRU-22D,21,p01_factory_logistics_showcase,P1 Factory logistics,24583,245.82,0.578749100876,2.03472812362,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed21\path_factory_logistics_showcase_theta10_v10\gru_22d_seed21_out.mat
gru_22d,GRU-22D,21,p02_sharp_turn_transition,P2 Sharp-turn transition,5201,52,0.515005878831,2.18738862654,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed21\path_closed_loop_sharp_turn_transition_theta10_v1\gru_22d_seed21_out.mat
gru_22d,GRU-22D,21,p03_long_updown,P3 Long up/down slope,4401,44,0.684709624444,2.33250556892,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed21\path_closed_loop_long_updown_theta10_v1\gru_22d_seed21_out.mat
gru_22d,GRU-22D,21,p04_soft_updown_straight_turn,P4 Mild slope-turn coupling,5601,56,1.39353328218,2.31097354235,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed21\path_modern_tcn_showcase_candidate_soft_updown_straight_turn_v1\gru_22d_seed21_out.mat
gru_22d,GRU-22D,21,p05_factory_flat_logistics,P5 Flat factory logistics,19001,190,1.2887537532,2.33404160233,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed21\path_modern_tcn_showcase_candidate_factory_flat_logistics_safe_190_v1\gru_22d_seed21_out.mat
gru_22d,GRU-22D,21,p06_downhill_after_turn,P6 Downhill recovery,3801,38,0.891113358182,2.02366983806,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed21\path_factory_target_downhill_straight_after_turn_v1\gru_22d_seed21_out.mat
gru_22d,GRU-22D,42,p01_factory_logistics_showcase,P1 Factory logistics,24583,245.82,0.649034287602,2.05200904988,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed42\path_factory_logistics_showcase_theta10_v10\gru_22d_seed42_out.mat
gru_22d,GRU-22D,42,p02_sharp_turn_transition,P2 Sharp-turn transition,5201,52,0.618039923292,1.94409367409,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed42\path_closed_loop_sharp_turn_transition_theta10_v1\gru_22d_seed42_out.mat
gru_22d,GRU-22D,42,p03_long_updown,P3 Long up/down slope,4401,44,0.767544137297,1.97646224951,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed42\path_closed_loop_long_updown_theta10_v1\gru_22d_seed42_out.mat
gru_22d,GRU-22D,42,p04_soft_updown_straight_turn,P4 Mild slope-turn coupling,5601,56,1.2218057346,2.10167154313,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed42\path_modern_tcn_showcase_candidate_soft_updown_straight_turn_v1\gru_22d_seed42_out.mat
gru_22d,GRU-22D,42,p05_factory_flat_logistics,P5 Flat factory logistics,19001,190,0.404058687867,2.09896995346,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed42\path_modern_tcn_showcase_candidate_factory_flat_logistics_safe_190_v1\gru_22d_seed42_out.mat
gru_22d,GRU-22D,42,p06_downhill_after_turn,P6 Downhill recovery,3801,38,0.739990338774,1.27837361928,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed42\path_factory_target_downhill_straight_after_turn_v1\gru_22d_seed42_out.mat
gru_22d,GRU-22D,73,p01_factory_logistics_showcase,P1 Factory logistics,24583,245.82,1.63589047793,4.91397222222,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed73\path_factory_logistics_showcase_theta10_v10\gru_22d_seed73_out.mat
gru_22d,GRU-22D,73,p02_sharp_turn_transition,P2 Sharp-turn transition,5201,52,0.806999103373,1.94094407199,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed73\path_closed_loop_sharp_turn_transition_theta10_v1\gru_22d_seed73_out.mat
gru_22d,GRU-22D,73,p03_long_updown,P3 Long up/down slope,4401,44,0.933844416718,2.42653150035,E:\Matlab\Simulink\S-Function_16\results\modern_tcn_metric_rebuild\39_paper_final_frozen_benchmark\01_A1_algorithm_comparison\04_closed_loop\raw\gru_22d\seed73\path_closed_loop_long_updown_theta10_v1\gru_22d_seed73_out.mat
