time_s,reference_grade_deg,modern_tcn_delta_deg,modern_tcn_22d_deg,gru_22d_deg,tcn_22d_deg
19.27,5.5,6.46341216458,5.03756488518,6.74007731056,4.77945364651
19.28,5.5,6.46387569855,5.03892386376,6.72975560738,4.7911297907
19.29,5.5,6.46297983419,5.04039981671,6.73350721592,4.80480611711
19.3,5.5,6.46281840244,5.04178979355,6.7279661307,4.81826237378
19.31,5.5,6.46299918466,5.04488322676,6.74071637801,4.83475134553
19.32,5.5,6.46328666806,5.04698288817,6.74850185205,4.84648458205
19.33,5.5,6.46369726781,5.04809383089,6.73941001418,4.85737235345
19.34,5.5,6.46276028435,5.04928693654,6.74205369543,4.87423477802
19.35,5.5,6.46280995921,5.05007086567,6.74473374391,4.89032128443
19.36,5.5,6.46332624388,5.05278059987,6.74626543683,4.91272418689
19.37,5.5,6.46332514973,5.05468848,6.74208023331,4.92445858137
19.38,5.5,6.46334736309,5.05542254133,6.75362687675,4.93506297166
19.39,5.5,6.46220139329,5.05655337925,6.76128083293,4.95048279947
19.4,5.5,6.4621577896,5.05713977074,6.75035641555,4.96468654457
19.41,5.5,6.46260484609,5.05927002396,6.76319174231,4.99071887373
19.42,5.5,6.46236213268,5.06158837995,6.75245461127,5.00681541728
19.43,5.5,6.46212321396,5.0621088698,6.76300942564,5.00907322871
19.44,5.5,6.4607900697,5.06301935149,6.76827385594,5.02856512775
19.45,5.5,6.46065763339,5.06310284543,6.75711474566,5.04904026514
19.46,5.5,6.46101599627,5.06478840997,6.76777114423,5.06206908615
19.47,5.5,6.46057270039,5.0675227321,6.7680185732,5.07548177044
19.48,5.5,6.46020178853,5.06788219659,6.77311742117,5.09342794566
19.49,5.5,6.45873918766,5.06868723371,6.7622762815,5.10279845403
19.5,5.5,6.45819728806,5.0682966733,6.77353352032,5.11944522689
19.51,5.5,6.45831215277,5.06943710673,6.76461012356,5.13716589352
19.52,5.5,6.45764194403,5.07128836851,6.77711061366,5.15488951119
19.53,5.5,6.45697184534,5.07250283005,6.7814608761,5.15856560938
19.54,5.5,6.45521169437,5.07329715334,6.77731588614,5.17311242289
19.55,5.5,6.45406036975,5.07274151267,6.77074385276,5.17787615072
19.56,5.5,6.45306528605,5.07340798854,6.77825394214,5.20302830728
19.57,5.5,6.45175195168,5.07482815034,6.78457211831,5.21083853444
19.58,5.5,6.45040104494,5.07474192786,6.78451888622,5.21073628681
19.59,5.5,6.44737847081,5.07372068526,6.78304397956,5.21002696662
19.6,5.5,6.44428498533,5.0691786771,6.79507377174,5.22141542187
19.61,5.5,6.4439368726,5.07378761926,6.79436130483,5.24054934028
19.62,5.5,6.44333687555,5.07719032195,6.79665337365,5.24539853187
19.63,5.5,6.44120109831,5.07490689256,6.80129219232,5.2453391805
19.64,5.5,6.43729262736,5.0772795732,6.80824365371,5.24759529081
19.65,5.5,6.43626274728,5.07346872795,6.80014473763,5.24881724027
19.66,5.5,6.4364618542,5.07709616612,6.80384249326,5.25527078202
19.67,5.5,6.43443288159,5.07565141185,6.7972746041,5.2618756101
19.68,5.5,6.43607881173,5.07492807423,6.80502427358,5.26261458416
19.69,5.5,6.43371667864,5.07822309731,6.80933131639,5.26236656714
19.7,5.5,6.43388374525,5.07738062688,6.80135491963,5.25793519239
19.71,5.5,6.4305726019,5.08162979424,6.81079254476,5.26277827213
19.72,5.5,6.42683477127,5.08075527524,6.80387714885,5.26899066835
19.73,5.5,6.42389252028,5.08310895147,6.81036396081,5.26881220079
19.74,5.5,6.42119094181,5.07909605712,6.81810844472,5.26640989481
19.75,5.5,6.41635017231,5.07453441174,6.82759978225,5.26311532869
19.76,5.5,6.41364475546,5.07765185225,6.82817959455,5.26762976739
19.77,5.5,6.41597924087,5.08013766917,6.82243093684,5.26113041243
19.78,5.5,6.41863121126,5.07834771705,6.82247074354,5.26495857049
19.79,5.5,6.41770564493,5.07650215999,6.8162614808,5.26414527835
19.8,5.5,6.41475506765,5.07878339074,6.8220826479,5.26243656896
19.81,5.5,6.41730459452,5.08211253394,6.8257168118,5.26263947804
19.82,5.5,6.41897628548,5.07976770879,6.82747394957,5.25232148594
19.83,5.5,6.41879921217,5.07825163414,6.83354344019,5.24348002392
19.84,5.5,6.41516622565,5.0811456373,6.82478104076,5.24455638317
19.85,5.5,6.41373533371,5.0772541185,6.82537008497,5.243207694
19.86,5.5,6.41177426106,5.08056046296,6.83218084827,5.24194388487
19.87,5.5,6.41140423544,5.08028432847,6.82526617317,5.24122357003
19.88,5.5,6.4079145044,5.08410779272,6.82430429906,5.23552741883
19.89,5.5,6.40555121531,5.08694536016,6.82619387498,5.23492468027
19.9,5.5,6.3993208012,5.08611229142,6.81787075969,5.2340035359
19.91,5.5,6.39186800359,5.09044246697,6.82631483144,5.22689239436
19.92,5.5,6.38739803615,5.09068873176,6.83124931756,5.21113255626
19.93,5.5,6.38636522485,5.08847666707,6.82368679232,5.19885894466
19.94,5.5,6.3821954344,5.08694990518,6.81586625475,5.19674522456
19.95,5.5,6.37371454017,5.09088950484,6.81912969833,5.18912433031
19.96,5.5,6.37000421421,5.09335502746,6.82084077461,5.18569002877
19.97,5.5,6.36396383796,5.09916993731,6.81935067285,5.18654423207
19.98,5.5,6.36103662104,5.09858221039,6.81270678314,5.17749647517
19.99,5.5,6.35599865708,5.10557515034,6.81664263196,5.17481057909
20,5.5,6.35467219366,5.10358273889,6.81463603243,5.18185961882
20.01,5.5,6.34984871876,5.10558994447,6.81310302493,5.16584325203
20.02,5.5,6.34482737754,5.11149212103,6.80863298628,5.16001483276
20.03,5.5,6.34003678515,5.11583950565,6.8099964161,5.15292483787
20.04,5.5,6.3346637561,5.12014449177,6.80664229588,5.1544162181
20.05,5.5,6.32790778646,5.12175151726,6.80155456599,5.14464123811
20.06,5.5,6.32456724379,5.12511239316,6.79856947294,5.12170064946
20.07,5.5,6.32037410292,5.12701266905,6.8018211618,5.11872644534
20.08,5.5,6.31933365351,5.1295163498,6.79438093081,5.1141292761
20.09,5.5,6.31512854467,5.13671852629,6.79641462706,5.11095238756
20.1,5.5,6.30894233177,5.1426001436,6.79138878872,5.09654389307
20.11,5.5,6.30016168609,5.14716348026,6.78861446445,5.06295909535
20.12,5.5,6.29644288569,5.14882597218,6.79159940288,5.04835789527
20.13,5.5,6.29658003614,5.15459269921,6.7865267367,5.0433042835
20.14,5.5,6.29062884022,5.15662057524,6.79048483271,5.03192029484
20.15,5.5,6.28242588409,5.16385109472,6.78818887659,5.02915406959
20.16,5.5,6.27388147033,5.16723521533,6.78102668742,5.00704848379
20.17,5.5,6.27024061794,5.17128184443,6.78338894954,4.99420261338
20.18,5.5,6.26750466713,5.17772648416,6.77772385318,4.98451517137
20.19,5.5,6.26070599417,5.1815399335,6.78044456752,4.97614975069
20.2,5.5,6.25402674173,5.18494089776,6.78291228777,4.96069524314
20.21,5.5,6.2420871616,5.18529794003,6.78093444235,4.9397309026
20.22,5.5,6.23825512561,5.18844979125,6.77441561995,4.92617915381
20.23,5.5,6.23264689208,5.19413934222,6.77280771985,4.920877594
20.24,5.5,6.22975789345,5.19783584113,6.76668572031,4.91018437685
20.25,5.5,6.22406410515,5.20503424135,6.76845563181,4.90019016826
20.26,5.5,6.21436377655,5.20448600145,6.76759741216,4.88847522815
20.27,5.5,6.20938907709,5.20485697659,6.76787138748,4.87241153141
20.28,5.5,6.20399222015,5.20938350183,6.76030297698,4.85864893802
20.29,5.5,6.20046224064,5.21268614844,6.76016984943,4.85309405603
20.3,5.5,6.19199826361,5.22044270377,6.75747232886,4.844442338
20.31,5.5,6.18433486758,5.21929895731,6.75953294361,4.82674998432
20.32,5.5,6.17780888838,5.22390787259,6.75241735728,4.81134393158
20.33,5.5,6.17413494522,5.22551617872,6.75225265049,4.80378966992
20.34,5.5,6.1668251156,5.22722131209,6.75016011834,4.79783487767
20.35,5.5,6.15715801112,5.23306959765,6.74834487167,4.78800220141
20.36,5.5,6.1462843536,5.23068170993,6.74697484902,4.77192100796
20.37,5.5,6.14299278431,5.23402411304,6.74625639799,4.76146505851
20.38,5.5,6.13718973844,5.24039424926,6.7443885809,4.75036369601
20.39,5.5,6.13209630068,5.24762886839,6.74281735514,4.74068539809
20.4,5.5,6.12391971536,5.25154625476,6.73986786286,4.72630573722
20.41,5.5,6.1151843075,5.2486072378,6.73766964624,4.71842604051
20.42,5.5,6.10965352598,5.25211533788,6.73422423742,4.70642946102
20.43,5.5,6.10391074811,5.25548617499,6.72933805922,4.69829856803
20.44,5.5,6.0950626398,5.25787704072,6.72892106787,4.68974081363
20.45,5.5,6.08541310049,5.26421841761,6.72386810749,4.67522827867
20.46,5.5,6.07568899981,5.26012321124,6.72471050131,4.66526006632
20.47,5.5,6.07573530719,5.26354449296,6.72129922561,4.65529521433
20.48,5.5,6.06901900465,5.26454486517,6.72142847063,4.64026308441
20.49,5.5,6.06287239245,5.2712043739,6.72112424511,4.63037212285
20.5,5.5,6.05650849061,5.27572294643,6.72048370376,4.61866633162
20.51,5.5,6.04907722992,5.2741644691,6.71830536919,4.61139688963
20.52,5.5,6.04551199449,5.27390771838,6.71680847509,4.60209285083
20.53,5.5,6.03962378846,5.27500230474,6.71414432664,4.58840988956
20.54,5.5,6.03356429568,5.28053514921,6.70886279841,4.576509525
20.55,5.5,6.02569248398,5.28629753601,6.70534834678,4.5692616157
20.56,5.5,6.01735276361,5.28235102057,6.70325179301,4.55998616812
20.57,5.5,6.01546121194,5.28236905642,6.69859229783,4.54662888527
20.58,5.5,6.00690990962,5.28163637393,6.69493452086,4.53347797515
20.59,5.5,5.99950619997,5.28082195416,6.68958276342,4.52580179648
20.6,5.5,5.99064937439,5.28417547573,6.68437648667,4.51864307842
20.61,5.5,5.98321457051,5.27912474197,6.67890500431,4.50967192144
20.62,5.5,5.98049570013,5.2779084372,6.6743678751,4.49682546735
20.63,5.5,5.97469655306,5.27668398363,6.6709248945,4.48441036502
20.64,5.5,5.96756792538,5.28127958566,6.66723109986,4.47736213424
20.65,5.5,5.95804367914,5.28549452324,6.66334907124,4.47045741138
20.66,5.5,5.94903117298,5.28144108078,6.65920396862,4.46323832902
20.67,5.5,5.94254794602,5.2809040477,6.65518938861,4.45200595018
20.68,5.5,5.93762730697,5.28015968563,6.65199710786,4.4420857497
20.69,5.5,5.92969544682,5.28248799568,6.6472111532,4.43285250294
20.7,5.5,5.92409947983,5.28665310111,6.64204597087,4.42220509383
20.71,5.5,5.91570791068,5.28266264488,6.64002733536,4.41283076782
20.72,5.5,5.91151460265,5.28345400697,6.63613271201,4.40089407355
20.73,5.5,5.90211996781,5.28504136428,6.6316189778,4.39430987834
20.74,5.5,5.89605139163,5.28844123554,6.62913153149,4.38507286831
20.75,5.5,5.89115934157,5.29290029096,6.62715381328,4.37679222023
20.76,5.5,5.88277098968,5.28652237654,6.62438944634,4.36527445627
20.77,5.5,5.88083484016,5.287358058,6.6217612468,4.35857581333
20.78,5.5,5.87426927532,5.28688201791,6.61926993561,4.35309459418
20.79,5.5,5.86969172388,5.29213926262,6.61680362395,4.34511029698
20.8,5.5,5.86220510541,5.2985314023,6.61447021916,4.3348850186
20.81,5.5,5.85461244981,5.29337099511,6.61193751417,4.3267621081
20.82,5.5,5.84870876653,5.29419400532,6.60854511158,4.32200037781
20.83,5.5,5.84253641476,5.29516262613,6.60464308196,4.3155646255
20.84,5.5,5.83959701446,5.29910112564,6.6023988584,4.30661461693
20.85,5.5,5.83405377895,5.3018750077,6.60168839081,4.29953924889
20.86,5.5,5.82892546722,5.29582657218,6.60093065349,4.29607756696
20.87,5.5,5.82587414279,5.29553164442,6.59751874818,4.29014258635
20.88,5.5,5.82146778116,5.29575075559,6.59468510186,4.2821745289
20.89,5.5,5.81667238909,5.29878668254,6.59199155269,4.27506391373
20.9,5.5,5.80542239119,5.30120223575,6.58890144567,4.26655574874
20.91,5.5,5.79096276325,5.29708277779,6.58794840621,4.26156098843
20.92,5.5,5.77706328346,5.29371738099,6.58773880441,4.25402025996
20.93,5.5,5.76714513065,5.28852139132,6.58791694927,4.24982460244
20.94,5.5,5.75719013726,5.28322904669,6.58712135697,4.24167203759
20.95,5.5,5.74652452855,5.28173366118,6.58674584018,4.23343195346
20.96,5.5,5.74245211286,5.27393511273,6.58726064025,4.22619256507
20.97,5.5,5.73575445064,5.2684404645,6.58602787398,4.22592974977
20.98,5.5,5.73275667917,5.26241912662,6.58678119348,4.22452839145
20.99,5.5,5.72997158552,5.25731590156,6.59013951825,4.22068320585
21,5.5,5.72489624677,5.24782373623,6.59596762304,4.21717887619
21.01,5.5,5.71793426368,5.236659411,6.60045107233,4.21546709865
21.02,5.5,5.71355255988,5.22840963342,6.60499277392,4.21108250025
21.03,5.5,5.70904943187,5.21812578756,6.60888488388,4.20686465725
21.04,5.5,5.70322224915,5.20499757184,6.61385132315,4.21002028285
21.05,5.5,5.69736093498,5.19267196377,6.61821054022,4.20809800475
21.06,5.5,5.69093335366,5.18202003083,6.62490374377,4.20689996725
21.07,5.5,5.6851543907,5.17102674808,6.62611803888,4.21302075632
21.08,5.5,5.68154974768,5.15532639389,6.63020243988,4.21596688944
21.09,5.5,5.67927195188,5.13835639191,6.63666657809,4.21043330433
21.1,5.5,5.67548337373,5.12479782059,6.63873697006,4.20566423755
21.11,5.5,5.67365058308,5.11215002625,6.64283582205,4.21296624241
21.12,5.5,5.66961591554,5.09559702968,6.65072159426,4.22101307812
21.13,5.5,5.66862564474,5.08228020809,6.65509566882,4.22094346011
21.14,5.5,5.66573334183,5.06705659604,6.65548826469,4.21696428139
21.15,5.5,5.66725805532,5.05345076028,6.65858546413,4.21135926126
21.16,5.5,5.66258810803,5.0408040047,6.6621463876,4.20711251472
21.17,5.5,5.66115717889,5.02398659993,6.66240337754,4.21640504884
21.18,5.5,5.65734756766,5.01028247339,6.66755072931,4.22276110468
21.19,5.5,5.65337581065,4.99316246021,6.67110504927,4.21613152155
21.2,5.5,5.64952205349,4.97662183349,6.67962107102,4.2122120847
21.21,5.5,5.64562364652,4.96201232021,6.68378281695,4.22412805304
21.22,5.5,5.64260209509,4.9524763897,6.68338933199,4.21850840054
21.23,5.5,5.63753124054,4.93875799162,6.68677125423,4.2185459661
21.24,5.5,5.63639970704,4.9219778499,6.68902618746,4.23221429474
21.25,5.5,5.63404702473,4.91129233244,6.69825817829,4.22901692202
21.26,5.5,5.63134194398,4.90596555647,6.70017564165,4.22715498407
21.27,5.5,5.62822697977,4.89382689503,6.70826197346,4.24175694142
21.28,5.5,5.62526289846,4.88815349395,6.71114469988,4.25246337808
21.29,5.5,5.62348006094,4.87934614011,6.71090221707,4.24977409903
21.3,5.5,5.62328541276,4.86908991298,6.7124149068,4.2512568582
21.31,5.5,5.62023321133,4.85955041003,6.72025601925,4.262489541
21.32,5.5,5.61999836527,4.85516766795,6.72256451493,4.27224471453
21.33,5.5,5.61468259019,4.85386990962,6.71991109839,4.27278089635
21.34,5.5,5.61381693704,4.84605353513,6.72481381174,4.27931152891
21.35,5.5,5.61058575016,4.84079836013,6.72595880559,4.29496472551
21.36,5.5,5.60971635166,4.83434385988,6.73006169302,4.29646875145
21.37,5.5,5.60604674913,4.83135734595,6.73011664795,4.29464790953
21.38,5.5,5.60266661986,4.82474360266,6.73838355174,4.30351237555
21.39,5.5,5.59882281016,4.82290771395,6.74110067168,4.28774463472
21.4,5.5,5.59544567427,4.82329153543,6.73801498655,4.27684181842
21.41,5.5,5.59242713819,4.82177692074,6.7371052328,4.28004233682
21.42,5.5,5.58697304816,4.82513460011,6.74519334976,4.28522346744
21.43,5.5,5.58388858527,4.8294190714,6.74698113087,4.27553055347
21.44,5.5,5.57938420706,4.82605533438,6.74628445866,4.25458895963
21.45,5.5,5.58018496748,4.82113389689,6.75529129702,4.23529825847
21.46,5.5,5.57689641633,4.81556833773,6.75962804982,4.23803319018
21.47,5.5,5.57701750066,4.81694422755,6.75522698904,4.22479631976
21.48,5.5,5.57272094471,4.82020033241,6.7569934201,4.221828343
21.49,5.5,5.57006697847,4.8170936677,6.75350442246,4.19722282343
21.5,5.5,5.56780402713,4.81944350465,6.75409321107,4.19844292798
21.51,5.5,5.5643414833,4.81701955452,6.7563265475,4.17206666318
21.52,5.5,5.56482417449,4.81199988744,6.75629077549,4.15569762573
21.53,5.5,5.5614657694,4.81472781379,6.76487904572,4.15498501325
21.54,5.5,5.56087616879,4.81365872946,6.76540837635,4.14792825758
21.55,5.5,5.55960156857,4.80869412901,6.76805610672,4.12495606035
21.56,5.5,5.55886953879,4.81155664693,6.76154016668,4.11035285442
21.57,5.5,5.55657770326,4.81060335344,6.75868643155,4.09433042622
21.58,5.5,5.55380889357,4.81606126837,6.76700168303,4.10264989041
21.59,5.5,5.55282557315,4.81626601884,6.77076688606,4.08314893522
21.6,5.5,5.55089130682,4.81492000465,6.76404646423,4.06571429347
21.61,5.5,5.54888952487,4.81156820204,6.75880853671,4.11571429347
21.62,5.5,5.54635915041,4.81651430449,6.76557565546,4.16571429347
21.63,5.5,5.54168038549,4.81854298735,6.76990366951,4.21571429347
21.64,5.5,5.53815512659,4.81689811255,6.7687479074,4.26571429347
21.65,5.5,5.53563210245,4.82190037767,6.77225135937,4.31571429347
21.66,5.5,5.53314036894,4.82818735163,6.7753008444,4.36571429347
21.67,5.5,5.53000417389,4.82969639488,6.76793777155,4.41571429347
21.68,5.5,5.52217037393,4.83198197285,6.76987763785,4.46571429347
21.69,5.5,5.5213065066,4.83663167675,6.7654767883,4.48807235701
21.7,5.5,5.51762000363,4.84194814864,6.76219294607,4.52830524719
21.71,5.5,5.51606435148,4.84238957225,6.75707761358,4.57830524719
21.72,5.5,5.5135029289,4.84756136932,6.76335420626,4.62766494385
21.73,5.5,5.51204114251,4.8534940557,6.75698395191,4.62267788907
21.74,5.5,5.50987534119,4.85676561826,6.76314286807,4.63616055644
21.75,5.5,5.50866834804,4.8618157322,6.76947935541,4.67217551883
21.76,5.5,5.50738672449,4.86643413824,6.75885198783,4.72217551883
21.77,5.5,5.50737860425,4.8709125143,6.76617193073,4.73103690864
21.78,5.5,5.50081454928,4.87668677029,6.76443020648,4.74318020592
21.79,5.5,5.4984783617,4.88004327106,6.76611641172,4.76305335169
21.8,5.5,5.4973015659,4.88535475179,6.75735931094,4.79200769649
21.81,5.5,5.49734911859,4.8904839744,6.75220134285,4.84200769649
21.82,5.5,5.49288769444,4.89470181545,6.75931567065,4.80903939121
21.83,5.5,5.48960026511,4.90063183805,6.75787188865,4.80925216137
21.84,5.5,5.4862082752,4.90328401261,6.75809443585,4.81387370063
21.85,5.5,5.48538856588,4.90930400985,6.75240992793,4.81958763936
21.86,5.5,5.48596377401,4.9117421362,6.75450164894,4.86958763936
21.87,5.5,5.48174034119,4.91483742848,6.74502121675,4.91958763936
21.88,5.5,5.47701153724,4.91927178418,6.74897067879,4.90471603077
21.89,5.5,5.47223261427,4.91895309026,6.75058211431,4.93100973216
21.9,5.5,5.4702852705,4.92234816784,6.74833964617,4.95594152902
21.91,5.5,5.46919429933,4.9231157693,6.74320208693,4.99484907319
21.92,5.5,5.46514582382,4.92488193975,6.73807335743,4.97756917265
21.93,5.5,5.45978064648,4.92738137333,6.74492822846,5.00163963435
21.94,5.5,5.45835951988,4.92564315613,6.74741343746,5.02250115979
21.95,5.5,5.4577013233,4.92751893312,6.74040597205,5.04247465434
21.96,5.5,5.45599674248,4.9287902785,6.73561186884,5.03539801883
21.97,5.5,5.45299987954,4.93193226701,6.74247963022,5.05655048341
21.98,5.5,5.45249371222,4.93713040083,6.74518241656,5.07503665235
21.99,5.5,5.4527953899,4.93808916509,6.7369122535,5.09277529942
22,5.5,5.45265505116,4.9431021018,6.73308766843,5.10982328328
22.01,5.5,5.45252799755,4.94643190624,6.7375056609,5.11458270012
22.02,5.5,5.45490943596,4.95292546251,6.73963955994,5.11799120346
22.03,5.5,5.45412493547,4.95831760363,6.73365677308,5.13418052326
22.04,5.5,5.45474409015,4.96428950783,6.72945183445,5.14982491804
22.05,5.5,5.45474262857,4.97144205109,6.73585338565,5.16495316288
22.06,5.5,5.45473584362,4.98019773164,6.74018211056,5.16225940212
22.07,5.5,5.45786642749,4.98887236506,6.7330611648,5.17246515385
22.08,5.5,5.46030215637,4.99903548829,6.73427086496,5.18708039581
22.09,5.5,5.46204710256,5.00729478532,6.73498556923,5.20096379882
22.1,5.5,5.46212499224,5.01792220609,6.72906922105,5.21381857948
22.11,5.5,5.46270723549,5.02947383446,6.72278018172,5.19793115427
22.12,5.5,5.46341735297,5.04172757921,6.72778601636,5.2128734674
22.13,5.5,5.46585824206,5.05540270695,6.72872064807,5.22766132793
22.14,5.5,5.46489502705,5.06785733012,6.7264406242,5.24213982428
22.15,5.5,5.46481522501,5.0818997455,6.7334817555,5.25618368381
22.16,5.5,5.46749575495,5.09775213432,6.73295220531,5.2577563831
22.17,5.5,5.47139944988,5.11253944224,6.7338987362,5.25269008214
22.18,5.5,5.47222785811,5.12850446372,6.72814588437,5.26683606329
22.19,5.5,5.47390196245,5.14379152391,6.72483533991,5.28015309573
22.2,5.5,5.47423107505,5.15925649166,6.73069667461,5.29322104777
22.21,5.5,5.4750646858,5.17590377996,6.73478663128,5.27638274394
22.22,5.5,5.47395041518,5.18938198498,6.72837432119,5.28105949388
22.23,5.5,5.47342796427,5.20138501715,6.73170309086,5.29269136463
22.24,5.5,5.47241740082,5.21359808316,6.72501451352,5.30438152845
22.25,5.5,5.47095175241,5.22500577058,6.72650053251,5.31563867718
22.26,5.5,5.46670593254,5.23686944226,6.71759292296,5.29666897488
22.27,5.5,5.46192442491,5.24325013635,6.71836551755,5.28937743692
