time_s,reference_grade_deg,modern_tcn_delta_deg,qualified_observer_deg,fused_grade_deg,scheduled_grade_deg,effective_gain,correction_deg,innovation_deg,nis,quality_score,p_help,v7_gate,fallback,active
133.51,0.986697560916,0,1.30086172573,0,6.97996034521e-39,0,0,1.30086172573,0.147577268395,0.289047997597,0.865315836854,1,1,0
133.52,0.987006067432,0,1.30116087605,0,6.82132488281e-39,0,0,1.30116087605,0.147644700512,0.288972217814,0.865315836854,1,1,0
133.53,0.987314573949,0,1.30199088229,0,6.66268942042e-39,0,0,1.30199088229,0.147832424994,0.289024102333,0.865315836854,1,1,0
133.54,0.987623080465,0,1.3018246309,0,6.50405395803e-39,0,0,1.3018246309,0.147792746293,0.289195843539,0.865930436134,1,1,0
133.55,0.987931586982,0,1.30272374438,0,6.34541849564e-39,0,0,1.30272374438,0.147993182198,0.289389196669,0.862613389105,1,1,0
133.56,0.988239297139,0,1.30441834436,0,6.20440919574e-39,0,0,1.30441834436,0.148373524087,0.289259383112,0.851964630596,1,1,0
133.57,0.988547007297,0,1.30399129716,0,6.06339989584e-39,0,0,1.30399129716,0.148276748099,0.289201754782,0.851964630596,1,1,0
133.58,0.988854717454,0,1.30451522281,0,5.92239059593e-39,0,0,1.30451522281,0.148390616701,0.289290040146,0.851964630596,1,1,0
133.59,0.989162427612,0,1.30451177351,0,5.78138129603e-39,0,0,1.30451177351,0.148385782208,0.289230861418,0.851964630596,1,1,0
133.6,0.989470137769,0,1.30522747605,0,5.64037199613e-39,0,0,1.30522747605,0.148563794351,0.289184101204,0.860732024931,1,1,0
133.61,0.989777047826,0,1.30464147713,0,5.51503039621e-39,0,0,1.30464147713,0.148431549054,0.289101110206,0.865930436134,1,1,0
133.62,0.990083957882,0,1.30475485525,0,5.3896887963e-39,0,0,1.30475485525,0.148456645997,0.289087300164,0.865930436134,1,1,0
133.63,0.990390867938,0,1.30550221523,0,5.26434719638e-39,0,0,1.30550221523,0.148626937779,0.289172576968,0.865930436134,1,1,0
133.64,0.990697777995,0,1.30681724293,0,5.13900559647e-39,0,0,1.30681724293,0.14892355087,0.288889279582,0.862613389105,1,1,0
133.65,0.991004688051,0,1.30786774481,0,5.01366399656e-39,0,0,1.30786774481,0.14915946701,0.288592217988,0.829152796712,1,1,0
133.66,0.991310794264,0,1.30786152825,0,4.90224924108e-39,0,0,1.30786152825,0.149151287897,0.288385517284,0.851964630596,1,1,0
133.67,0.991616900477,0,1.31025864251,0,4.7908344856e-39,0,0,1.31025864251,0.149695769873,0.331444287745,0.846235648483,1,1,0
133.68,0.991923006689,0,1.31117883574,0,4.67941973012e-39,0,0,1.31117883574,0.149906389841,0.288465217867,0.851964630596,1,1,0
133.69,0.992229112902,0,1.3122612842,0,4.56800497464e-39,0,0,1.3122612842,0.150155085269,0.28828591279,0.851964630596,1,1,0
133.7,0.992535219115,0,1.31322752173,0,4.45659021916e-39,0,0,1.31322752173,0.150378440409,0.28828747772,0.851964630596,1,1,0
133.71,0.992840517742,0,1.31262342112,0,4.35755488096e-39,0,0,1.31262342112,0.150240768256,0.415012986625,0.851964630596,1,1,0
133.72,0.993145816369,0,1.31271423069,0,4.25851954275e-39,0,0,1.31271423069,0.150261051106,0.359352248266,0.851964630596,1,1,0
133.73,0.993451114996,0,1.31360169148,0,4.15948420455e-39,0,0,1.31360169148,0.150466408349,0.288248379025,0.851964630596,1,1,0
133.74,0.993756413623,0,1.31396880174,0,4.06044886635e-39,0,0,1.31396880174,0.150548462962,0.352105839978,0.849962806507,1,1,0
133.75,0.99406171225,0,1.31380651276,0,3.96141352814e-39,0,0,1.31380651276,0.150510627609,0.320064507728,0.851964630596,1,1,0
133.76,0.994366199548,0,1.31322035641,0,3.87338211641e-39,0,0,1.31322035641,0.150374253175,0.425900365478,0.846235648483,1,1,0
133.77,0.994670686847,0,1.3134639925,0,3.78535070467e-39,0,0,1.3134639925,0.150424858013,0.288132029034,0.851964630596,1,1,0
133.78,0.994975174146,0,1.31316352749,0,3.69731929293e-39,0,0,1.31316352749,0.150359159287,0.288097224012,0.851964630596,1,1,0
133.79,0.995279661445,0,1.31289883334,0,3.6092878812e-39,0,0,1.31289883334,0.150298944821,0.390020638765,0.851964630596,1,1,0
133.8,0.995584148744,0,1.31252067939,0,3.52125646946e-39,0,0,1.31252067939,0.150213545181,0.474794468326,0.849962806507,1,1,0
133.81,0.995887820972,0,1.31376012246,0,3.4430063257e-39,0,0,1.31376012246,0.15049968222,0.381285964232,0.849962806507,1,1,0
133.82,0.996191493201,0,1.31433491808,0,3.36475618193e-39,0,0,1.31433491808,0.150632386323,0.287906585285,0.851964630596,1,1,0
133.83,0.996495165429,0,1.31663007393,0,3.28650603816e-39,0,0,1.31663007393,0.151159501241,0.288096141051,0.851964630596,1,1,0
133.84,0.996798837657,0,1.31644173245,0,3.2082558944e-39,0,0,1.31644173245,0.151116448882,0.336385256083,0.851964630596,1,1,0
133.85,0.997102509886,0,1.31693160662,0,3.13000575063e-39,0,0,1.31693160662,0.151232133675,0.288003336697,0.851964630596,1,1,0
133.86,0.997405363302,0,1.31669206209,0,3.06045006728e-39,0,0,1.31669206209,0.151177853057,0.362006742381,0.851964630596,1,1,0
133.87,0.997708216717,0,1.31699551447,0,2.99089438394e-39,0,0,1.31699551447,0.151246446104,0.288453714201,0.851964630596,1,1,0
133.88,0.998011070133,0,1.31926227678,0,2.92133870059e-39,0,0,1.31926227678,0.151766799101,0.288685757447,0.851964630596,1,1,0
133.89,0.998313923549,0,1.31959066514,0,2.85178301724e-39,0,0,1.31959066514,0.151840175701,0.4447255458,0.849962806507,1,1,0
133.9,0.998616776965,0,1.32147029519,0,2.78222733389e-39,0,0,1.32147029519,0.152274296412,0.288739750229,0.849962806507,1,1,0
133.91,0.998918807825,0,1.32193104198,0,2.72040005981e-39,0,0,1.32193104198,0.152373808826,0.340720027095,0.851964630596,1,1,0
133.92,0.999220838686,0,1.32345604106,0,2.65857278572e-39,0,0,1.32345604106,0.152733612344,0.321744565083,0.851964630596,1,1,0
133.93,0.999522869547,0,1.3254247379,0,2.59674551164e-39,0,0,1.3254247379,0.153189328534,0.288894017887,0.851964630596,1,1,0
133.94,0.999824900408,0,1.3250216961,0,2.53491823755e-39,0,0,1.3250216961,0.153098882699,0.371496764892,0.852364433085,1,1,0
133.95,1.00012693127,0,1.32636872844,0,2.47309096346e-39,0,0,1.32636872844,0.153411632069,0.407015885428,0.858847248026,1,1,0
133.96,1.00042813583,0,1.32646271788,0,2.4181333865e-39,0,0,1.32646271788,0.153428888856,0.288508095385,0.851964630596,1,1,0
133.97,1.0007293404,0,1.32746104252,0,2.36317580953e-39,0,0,1.32746104252,0.153626881422,0.28818781268,0.851964630596,1,1,0
133.98,1.00103054496,0,1.32664126519,0,2.30821823256e-39,0,0,1.32664126519,0.153394129026,0.288077613048,0.851964630596,1,1,0
133.99,1.00133174952,0,1.32644041302,0,2.2532606556e-39,0,0,1.32644041302,0.153296916486,0.288099091102,0.851964630596,1,1,0
134,1.00163295409,2.00011599668,1.32826564129,1.95011599668,2.19830307863e-39,0.712730613404,-0.05,-0.671850355393,0.166459432859,0.288183378906,0.848565899321,1,0,1
134.01,1.00193332861,2.00953920984,1.32904836516,1.90953920984,0.0397123993073,0.492131061366,-0.1,-0.680490844681,0.187943914994,0.375759407267,0.841124069226,1,0,1
134.02,1.00223370313,2.01879556167,1.33078277107,1.86879556167,0.0794247986147,0.518683817966,-0.15,-0.688012790602,0.192140119234,0.287999531355,0.841124069226,1,0,1
134.03,1.00253407766,2.02753092724,1.33034188306,1.82753092724,0.119137197922,0.490472570615,-0.2,-0.69718904418,0.197288614967,0.381184066413,0.839003354254,1,0,1
134.04,1.00283445218,2.03705796883,1.33073900666,1.78705796883,0.158849597229,0.518656833734,-0.25,-0.706318962171,0.202493795174,0.288133925596,0.841124069226,1,0,1
134.05,1.00313482671,2.02514759777,1.33145665689,1.72514759777,0.198561996537,0.712643083645,-0.3,-0.693690940876,0.177637212201,0.288144442589,0.84653219401,1,0,1
134.06,1.00343436745,2.01440648398,1.33272684283,1.66440648398,0.23036032228,0.712804878719,-0.35,-0.681679641147,0.171537731651,0.287757432694,0.84653219401,1,0,1
134.07,1.00373390819,2.00599920868,1.3328671486,1.65693435874,0.262158648023,0.518568154217,-0.349064849943,-0.673132060087,0.184016155813,0.287686723164,0.839003354254,1,0,1
134.08,1.00403344893,2.01050639777,1.33147236359,1.66822072209,0.293956973766,0.504077348774,-0.342285675676,-0.67903403418,0.187261536836,0.335505785287,0.85183241995,1,0,1
134.09,1.00433298967,2.02177233065,1.33193968159,1.62948665497,0.325755299509,0.712964185675,-0.392285675676,-0.689832649063,0.175681332778,0.287352516327,0.84653219401,1,0,1
134.1,1.00463253042,2.03294636701,1.3332020894,1.59066069133,0.357553625252,0.713008559362,-0.442285675676,-0.699744277608,0.180769571679,0.287241094882,0.856938030941,1,0,1
134.11,1.00493123363,2.03713821301,1.33355200917,1.64485253733,0.386753252084,0.518814305989,-0.392285675676,-0.703586203842,0.201042279008,0.286881879687,0.714505142083,1,0,1
134.12,1.00522993685,2.03858146458,1.33328711445,1.68355367132,0.415952878916,0.503375354126,-0.355027793259,-0.705294350128,0.20202848675,0.337805354595,0.855366118068,1,0,1
134.13,1.00552864007,2.03928064723,1.33226685515,1.68864246202,0.445152505748,0.495942496652,-0.350638185211,-0.707013792078,0.203012117105,0.362365573583,0.85183241995,1,0,1
134.14,1.00582734329,2.03714946883,1.33250499918,1.6715368327,0.47435213258,0.518861144709,-0.365612636138,-0.704644469654,0.201655139008,0.286677617082,0.855366118068,1,0,1
134.15,1.00612604651,2.03599833133,1.3315776469,1.67049288655,0.503551759412,0.518873810582,-0.365505444784,-0.704420684433,0.201528063052,0.286629355809,0.855366118068,1,0,1
134.16,1.00642390846,2.03235135991,1.33163509146,1.68526414027,0.529390930296,0.495332041323,-0.347087219641,-0.700716268453,0.199401687598,0.364444048797,0.835056778968,1,0,1
134.17,1.00672177041,2.030431699,1.32977934359,1.66691166599,0.55523010118,0.518830815596,-0.363520033009,-0.700652355414,0.199378542157,0.286765554891,0.8582174466,1,0,1
134.18,1.00701963236,2.02853384904,1.33092487717,1.67054539152,0.581069272064,0.513164927561,-0.35798845752,-0.697608971879,0.197644723132,0.30551115184,0.84982912316,1,0,1
134.19,1.00731749431,2.02657964716,1.33231547351,1.66631444919,0.606908442948,0.518916590602,-0.360265197969,-0.694264173654,0.19575668745,0.286500873422,0.85183241995,1,0,1
134.2,1.00761535626,2.02667291564,1.33264557983,1.66657045344,0.632747613832,0.518859191314,-0.360102462208,-0.69402733581,0.195622318003,0.286695995058,0.77714246131,1,0,1
134.21,1.00791237321,2.0235239376,1.33340533501,1.68043267968,0.655637130307,0.497148253402,-0.343091257915,-0.690118602584,0.193411818441,0.358472736788,0.818862941765,1,0,1
134.22,1.00820939015,2.02085653761,1.33338646017,1.66417311681,0.678526646782,0.518834830062,-0.356683420804,-0.687470077446,0.1919435011,0.286774733513,0.85183241995,1,0,1
134.23,1.00850640709,2.01860868467,1.33375726643,1.66331498347,0.701416163257,0.518789465472,-0.3552937012,-0.684851418246,0.19047915811,0.286957940359,0.841124069226,1,0,1
134.24,1.00880342404,2.0165000132,1.33455632757,1.6627758552,0.724305679731,0.51869995347,-0.353724158009,-0.681943685637,0.1888680696,0.287233069164,0.770975604805,1,0,1
134.25,1.00910044098,2.01651611099,1.33586829523,1.6634537152,0.747195196206,0.518715241005,-0.353062395794,-0.680647815765,0.188148863046,0.287197162435,0.81951367017,1,0,1
134.26,1.00939660917,2.01283590994,1.33568036942,1.68632561758,0.767456751825,0.482179163908,-0.326510292368,-0.677155540529,0.186202851246,0.407972142061,0.841124069226,1,0,1
134.27,1.00969277736,2.01044223593,1.33524849509,1.66019405301,0.787718307445,0.518737307132,-0.350248182914,-0.675193740837,0.185146300923,0.287119662774,0.843149847294,1,0,1
134.28,1.00998894555,2.00852654819,1.33506077564,1.65921939995,0.807979863064,0.518670974062,-0.349307148248,-0.673465772554,0.184194281907,0.287378340728,0.839003354254,1,0,1
134.29,1.01028511375,2.00716155241,1.33584453674,1.65896519907,0.828241418683,0.51867648996,-0.348196353341,-0.671317015676,0.18302593137,0.287323226307,0.843149847294,1,0,1
134.3,1.01058128194,2.00810810828,1.33752927246,1.66029108659,0.848502974302,0.518681776272,-0.347817021693,-0.670578835819,0.182622772027,0.287312015981,0.801661355608,1,0,1
134.31,1.01087659764,2.00462488236,1.33738145453,1.66286041194,0.829647352651,0.512203576936,-0.341764470423,-0.667243427833,0.180787731951,0.30886661784,0.839003354254,1,0,1
134.32,1.01117191333,2.00228452335,1.33829873095,1.65791491445,0.810791731,0.518640026408,-0.344369608907,-0.663985792405,0.179049275541,0.287450631014,0.829589582671,1,0,1
134.33,1.01146722903,0,1.33835382577,0,0.791936109349,0,0,1.33835382577,0.155630235817,0.292315882438,0.802120626943,1,1,0
134.34,1.01176254473,0,1.33976148219,0,0.773080487698,0,0,1.33976148219,0.156524358053,0.286965799159,0.852364433085,1,1,0
134.35,1.01205786043,0,1.33996337953,0,0.754224866047,0,0,1.33996337953,0.156569906663,0.286989915062,0.851964630596,1,1,0
134.36,1.01235231989,0,1.33977751628,0,0.737464313468,0,0,1.33977751628,0.156515503107,0.287190331648,0.851964630596,1,1,0
134.37,1.01264677936,0,1.34035903765,0,0.720703760889,0,0,1.34035903765,0.156660817467,0.287402422015,0.851964630596,1,1,0
134.38,1.01294123882,0,1.34175577193,0,0.70394320831,0,0,1.34175577193,0.156983079126,0.438376290868,0.851964630596,1,1,0
134.39,1.01323569828,0,1.34358099435,0,0.687182655731,0,0,1.34358099435,0.15742087915,0.36581698627,0.862613389105,1,1,0
134.4,1.01353015775,0,1.34320242628,0,0.670422103152,0,0,1.34320242628,0.157326836847,0.386902790423,0.851964630596,1,1,0
134.41,1.01382375723,0,1.3435946662,0,0.655523834194,0,0,1.3435946662,0.157418900515,0.288011873894,0.851964630596,1,1,0
134.42,1.01411735672,0,1.34496588981,0,0.640625565235,0,0,1.34496588981,0.157742566387,0.328114015726,0.852364433085,1,1,0
134.43,1.0144109562,0,1.3462117728,0,0.625727296276,0,0,1.3462117728,0.158032069779,0.342741143786,0.851964630596,1,1,0
134.44,1.01470455569,0,1.34607638037,0,0.610829027317,0,0,1.34607638037,0.158004671068,0.28832683256,0.860749954395,1,1,0
134.45,1.01499815517,0,1.34590554048,0,0.595930758358,0,0,1.34590554048,0.157961094352,0.430354940307,0.851964630596,1,1,0
134.46,1.01529089094,0,1.34656298094,0,0.582687852616,0,0,1.34656298094,0.158121322519,0.327368175541,0.862613389105,1,1,0
134.47,1.0155836267,0,1.34614149596,0,0.569444946875,0,0,1.34614149596,0.158020623001,0.295581652576,0.862613389105,1,1,0
134.48,1.01587636247,0,1.34609298192,0,0.556202041134,0,0,1.34609298192,0.158011510145,0.288541037348,0.862613389105,1,1,0
134.49,1.01616909823,0,1.34565334277,0,0.542959135393,0,0,1.34565334277,0.157908296057,0.453320575914,0.862613389105,1,1,0
134.5,1.016461834,0,1.34649786668,0,0.529716229651,0,0,1.34649786668,0.158108209189,0.336953846465,0.865930436134,1,1,0
134.51,1.0167537023,0,1.34701263918,0,0.517944757881,0,0,1.34701263918,0.158228940259,0.288958239532,0.865930436134,1,1,0
134.52,1.0170455706,0,1.34625227138,0,0.506173286111,0,0,1.34625227138,0.158050039245,0.288872435897,0.865930436134,1,1,0
134.53,1.0173374389,0,1.34469672036,0,0.494401814341,0,0,1.34469672036,0.157685404879,0.391759497386,0.865930436134,1,1,0
134.54,1.01762930721,0,1.34235263344,0,0.482630342571,0,0,1.34235263344,0.157135482355,0.31478573716,0.862613389105,1,1,0
134.55,1.01792117551,0,1.34219609727,0,0.470858870801,0,0,1.34219609727,0.157100059084,0.28911722013,0.865930436134,1,1,0
134.56,1.01821217261,0,1.34304602601,0,0.460395340339,0,0,1.34304602601,0.157298804075,0.289044794437,0.865930436134,1,1,0
134.57,1.0185031697,0,1.3429122405,0,0.449931809877,0,0,1.3429122405,0.157267302054,0.288816805046,0.865930436134,1,1,0
134.58,1.0187941668,0,1.34414070421,0,0.439468279414,0,0,1.34414070421,0.15755551033,0.404654371777,0.865930436134,1,1,0
134.59,1.0190851639,0,1.34419928559,0,0.429004748952,0,0,1.34419928559,0.157568597685,0.289075231989,0.865930436134,1,1,0
134.6,1.019376161,0,1.34483480923,0,0.41854121849,0,0,1.34483480923,0.157718256922,0.428603156087,0.865930436134,1,1,0
134.61,1.01966628315,0,1.34445417893,0,0.409240302523,0,0,1.34445417893,0.157629007738,0.289600516722,0.865930436134,1,1,0
134.62,1.0199564053,0,1.34320099132,0,0.399939386557,0,0,1.34320099132,0.157335337214,0.447009393529,0.865930436134,1,1,0
134.63,1.02024652745,0,1.34361519323,0,0.390638470591,0,0,1.34361519323,0.157432088883,0.474629443601,0.847407475503,1,1,0
134.64,1.0205366496,0,1.34303960133,0,0.381337554624,0,0,1.34303960133,0.157297034436,0.326602386203,0.865930436134,1,1,0
134.65,1.02082677175,0,1.34262909348,0,0.372036638658,0,0,1.34262909348,0.157201354596,0.39818868514,0.865930436134,1,1,0
134.66,1.02111601521,0,1.34320985837,0,0.363769157799,0,0,1.34320985837,0.157337447596,0.289299496971,0.865930436134,1,1,0
134.67,1.02140525868,0,1.34254244945,0,0.35550167694,0,0,1.34254244945,0.157180966671,0.289309286025,0.865930436134,1,1,0
134.68,1.02169450214,0,1.34149025657,0,0.347234196081,0,0,1.34149025657,0.156934572305,0.295100061845,0.852218883467,1,1,0
134.69,1.0219837456,0,1.34189783324,0,0.338966715222,0,0,1.34189783324,0.157029964224,0.289423379887,0.865930436134,1,1,0
134.7,1.02227298906,0,1.34267544983,0,0.330699234362,0,0,1.34267544983,0.157212573811,0.289482817969,0.865930436134,1,1,0
134.71,1.02256135009,0,1.34290703367,0,0.323350362488,0,0,1.34290703367,0.157266926137,0.289492121998,0.865930436134,1,1,0
134.72,1.02284971112,0,1.34224436382,0,0.316001490613,0,0,1.34224436382,0.157111655652,0.289426989439,0.823893568772,1,1,0
134.73,1.02313807215,0,1.34197432033,0,0.308652618738,0,0,1.34197432033,0.157048510119,0.289466612508,0.804318837714,1,1,0
134.74,1.02342643318,0,1.34233581363,0,0.301303746864,0,0,1.34233581363,0.157133246851,0.289717464965,0.865930436134,1,1,0
134.75,1.02371479421,0,1.34311335148,0,0.293954874989,0,0,1.34311335148,0.157315882101,0.289784650983,0.865930436134,1,1,0
134.76,1.02400226907,0,1.34469947606,0,0.287422544434,0,0,1.34469947606,0.157687593644,0.289866770039,0.865930436134,1,1,0
134.77,1.02428974392,0,1.34417615056,0,0.280890213878,0,0,1.34417615056,0.157564549442,0.406520048724,0.781606767225,1,1,0
134.78,1.02457721878,0,1.34430018093,0,0.274357883323,0,0,1.34430018093,0.157593860567,0.374949857201,0.865930436134,1,1,0
134.79,1.02486469363,0,1.34570346042,0,0.267825552768,0,0,1.34570346042,0.157923148103,0.289958211758,0.865930436134,1,1,0
134.8,1.02515216849,0,1.34692364402,0,0.261293222212,0,0,1.34692364402,0.158210362738,0.289838637086,0.865315836854,1,1,0
134.81,1.02543875343,0,1.34586881085,0,0.255486706163,0,0,1.34586881085,0.157962275105,0.289934168041,0.865930436134,1,1,0
134.82,1.02572533837,0,1.34569220461,0,0.249680190114,0,0,1.34569220461,0.157920489685,0.290095445782,0.865930436134,1,1,0
134.83,1.02601192331,0,1.34726277405,0,0.243873674065,0,0,1.34726277405,0.158289791812,0.290221059151,0.865930436134,1,1,0
134.84,1.02629850825,0,1.3467999774,0,0.238067158016,0,0,1.3467999774,0.158181179074,0.403955536466,0.865930436134,1,1,0
134.85,1.02658509319,0,1.34647711049,0,0.232260641966,0,0,1.34647711049,0.158106111937,0.29037438067,0.865315836854,1,1,0
134.86,1.02687078447,0,1.34653479273,0,0.227099294367,0,0,1.34653479273,0.158118976674,0.448880843527,0.865315836854,1,1,0
134.87,1.02715647575,0,1.3470638045,0,0.221937946768,0,0,1.3470638045,0.15824302479,0.385196788736,0.865930436134,1,1,0
134.88,1.02744216703,0,1.34769326342,0,0.216776599169,0,0,1.34769326342,0.158391330813,0.290565732957,0.865315836854,1,1,0
134.89,1.02772785831,0,1.34693981636,0,0.211615251569,0,0,1.34693981636,0.158214611303,0.290580717679,0.865315836854,1,1,0
134.9,1.0280135496,0,1.34901538603,0,0.20645390397,0,0,1.34901538603,0.158703357117,0.311590910665,0.865315836854,1,1,0
134.91,1.02829834348,0,1.34874879605,0,0.201866039438,0,0,1.34874879605,0.158639403196,0.290724113209,0.865315836854,1,1,0
134.92,1.02858313736,0,1.34968648796,0,0.197278174905,0,0,1.34968648796,0.158860095339,0.327575449522,0.865315836854,1,1,0
134.93,1.02886793124,0,1.35020973372,0,0.192690310372,0,0,1.35020973372,0.158983827927,0.290574800913,0.865315836854,1,1,0
134.94,1.02915272512,0,1.35012909706,0,0.18810244584,0,0,1.35012909706,0.158965223532,0.290379398338,0.865315836854,1,1,0
134.95,1.029437519,0,1.35086899425,0,0.183514581307,0,0,1.35086899425,0.159140273374,0.457959013744,0.865315836854,1,1,0
134.96,1.02972141174,0,1.3508322983,0,0.1794364795,0,0,1.3508322983,0.159129853285,0.290460653631,0.865315836854,1,1,0
134.97,1.03000530448,0,1.35169863107,0,0.175358377693,0,0,1.35169863107,0.159334163128,0.290350333596,0.865315836854,1,1,0
134.98,1.03028919721,0,1.35138772488,0,0.171280275886,0,0,1.35138772488,0.159261695014,0.290253333185,0.865315836854,1,1,0
134.99,1.03057308995,0,1.35033395646,0,0.16720217408,0,0,1.35033395646,0.15901378558,0.417388137624,0.858827046117,1,1,0
135,1.03085698269,0,1.35048275941,0,0.163124072273,0,0,1.35048275941,0.159049619522,0.448588039618,0.865315836854,1,1,0
135.01,1.03113997054,0,1.35085388541,0,0.159499092889,0,0,1.35085388541,0.159135006259,0.290601244804,0.865315836854,1,1,0
135.02,1.03142295839,0,1.35164261605,0,0.155874113505,0,0,1.35164261605,0.159320739788,0.290409320356,0.865930436134,1,1,0
135.03,1.03170594624,0,1.350657542,0,0.152249134121,0,0,1.350657542,0.159089854236,0.290329212732,0.865315836854,1,1,0
135.04,1.0319889341,0,1.34958961404,0,0.148624154737,0,0,1.34958961404,0.158838695141,0.29029660218,0.865315836854,1,1,0
135.05,1.03227192195,0,1.34928648563,0,0.144999175354,0,0,1.34928648563,0.158768085111,0.321517062261,0.714488908768,1,1,0
135.06,1.03255400117,0,1.34993779112,0,0.141776971457,0,0,1.34993779112,0.158919341931,0.290487904671,0.865315836854,1,1,0
135.07,1.0328360804,0,1.35032924344,0,0.13855476756,0,0,1.35032924344,0.159011003052,0.331015284988,0.865930436134,1,1,0
135.08,1.03311815962,0,1.35111916615,0,0.135332563663,0,0,1.35111916615,0.159198719908,0.298573419631,0.865315836854,1,1,0
135.09,1.03340023885,0,1.35093365435,0,0.132110359767,0,0,1.35093365435,0.159155324271,0.441976221145,0.863465622351,1,1,0
135.1,1.03368231807,0,1.35155047277,0,0.12888815587,0,0,1.35155047277,0.159301079262,0.298313646858,0.865315836854,1,1,0
135.11,1.03396348493,0,1.35425200444,0,0.167342179049,0,0,1.35425200444,0.159936110827,0.388858412776,0.865930436134,1,1,0
135.12,1.03424465178,2.00236817152,1.3561409821,1.95236817152,0.205796202228,0.637224643565,-0.05,-0.646227189418,0.154180206261,0.469280129921,0.858136303353,1,0,1
135.13,1.03452581864,2.0061965879,1.35801926627,1.9061965879,0.244250225407,0.517622891111,-0.1,-0.648177321626,0.17063226595,0.290753494255,0.855960662712,1,0,1
135.14,1.03480698549,2.00931919892,1.35767990224,1.85931919892,0.282704248586,0.473944706275,-0.15,-0.65163929668,0.172460369579,0.43498001684,0.821238351063,1,0,1
135.15,1.03508815235,2.01335751185,1.35955293894,1.81335751185,0.321158271764,0.486976543545,-0.2,-0.653804572912,0.173607315798,0.391954942297,0.855366118068,1,0,1
135.16,1.03536840309,2.01625507421,1.36142897414,1.76625507421,0.35136467056,0.517683833728,-0.25,-0.654826100061,0.174148894549,0.290566517561,0.855366118068,1,0,1
135.17,1.03564865383,2.01753619298,1.36247804162,1.71753619298,0.381571069356,0.517738855961,-0.3,-0.655058151356,0.174274859487,0.290365937036,0.8582174466,1,0,1
135.18,1.03592890458,2.01894180333,1.36115328738,1.67838567427,0.411777468152,0.517728906485,-0.340556129063,-0.657788515955,0.175729861495,0.290404931484,0.8582174466,1,0,1
135.19,1.03620915532,2.02390229029,1.3605216433,1.68044621757,0.441983866947,0.517736045327,-0.343456072717,-0.663380646986,0.178730220842,0.290383153089,0.855366118068,1,0,1
135.2,1.03648940606,2.02956779261,1.36270606825,1.68431376525,0.472190265743,0.517729560341,-0.34525402736,-0.666861724357,0.180611013579,0.29040381147,0.8582174466,1,0,1
135.21,1.03676873695,2.03518742975,1.36256307042,1.68692393966,0.499566829713,0.517768179605,-0.348263490086,-0.672624359325,0.183744911992,0.290283844172,0.847526020461,1,0,1
135.22,1.03704806784,2.0415782072,1.36113166179,1.68927780602,0.526943393682,0.51774882767,-0.352300401174,-0.680446545403,0.188045833934,0.290331025461,0.813134665596,1,0,1
135.23,1.03732739873,2.04721107932,1.36112595141,1.72335810065,0.554319957651,0.472030314451,-0.323852978666,-0.686085127905,0.191176203169,0.441293204724,0.856285913786,1,0,1
135.24,1.03760672961,2.0531122328,1.36202194132,1.70413564437,0.581696521621,0.50496525958,-0.348976588431,-0.691090291482,0.193975076441,0.332541971791,0.8582174466,1,0,1
135.25,1.0378860605,2.06022753922,1.36283328941,1.69911460814,0.60907308559,0.517803138147,-0.361112931077,-0.697394249809,0.197528691735,0.290158393616,0.8582174466,1,0,1
135.26,1.03816446779,2.06638953301,1.36216955877,1.70171953016,0.633698795707,0.517835358543,-0.364670002855,-0.704219974242,0.201412320725,0.290064375389,0.855366118068,1,0,1
135.27,1.03844287508,2.07295146847,1.36408416003,1.70588774032,0.658324505823,0.517817261105,-0.367063728144,-0.708867308442,0.204083756058,0.290096452167,0.8582174466,1,0,1
135.28,1.03872128238,2.0790042711,1.36422689371,1.70888821132,0.68295021594,0.517806063105,-0.370116059781,-0.714777377386,0.207499835589,0.290140609977,0.8582174466,1,0,1
135.29,1.03899968967,2.08477213448,1.36530279869,1.71723004084,0.707575926057,0.510851644903,-0.367542093645,-0.719469335788,0.210233291408,0.313102718291,0.813134665596,1,0,1
135.3,1.03927809696,2.09084891992,1.3658274241,1.71533049789,0.732201636173,0.517941087524,-0.375518422021,-0.725021495815,0.213485797971,0.289721675296,0.85183241995,1,0,1
135.31,1.03955557691,2.09535872609,1.36510405334,1.71775737156,0.754229623171,0.517081736857,-0.377601354535,-0.730254672753,0.216579910564,0.292552519799,0.826840745051,1,0,1
135.32,1.03983305686,2.10138575129,1.36536660198,1.7201669677,0.776257610169,0.517946827807,-0.381218783592,-0.736019149314,0.220016459059,0.289673424971,0.8582174466,1,0,1
135.33,1.04011053682,2.10501727277,1.36435483987,1.72138718647,0.798285597167,0.517955372463,-0.383630086306,-0.740662432907,0.222800535299,0.2896492732,0.8582174466,1,0,1
135.34,1.04038801677,2.10828376487,1.36535744085,1.72346105108,0.820313584165,0.517982337342,-0.384822713787,-0.742926324016,0.224164937949,0.289558436228,0.856285913786,1,0,1
135.35,1.04066549672,2.11204702388,1.36528130732,1.72521242353,0.842341571163,0.518013336411,-0.386834600352,-0.746765716559,0.22648299014,0.289484238448,0.793027486665,1,0,1
135.36,1.04094204559,2.11569594485,1.36419125739,2.11569594485,0.867591313335,0,0,-0.751504687452,0.229367210054,0.413167041534,0.586820478379,0,1,0
