record_type,controller_id,controller_label,path_id,path_label,t_s,distance_m,theta_true_deg,theta_sched_deg,e_y_m,e_psi_rad,F_cmd_N,omega_cmd_rad_s,cumulative_j_du,included_in_metric,contrast_id,priority,target,comparator,metric,target_value,comparator_value,effect_comparator_minus_target,relative_effect_pct,target_to_comparator_ratio,positive_favors_target,contrast_label,estimate,bootstrap_mean,ci95_low,ci95_high,iterations,random_seed,n_paths
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.45,14.79517613,3.757736,4.673768174,0.04592367703,0.02416450132,171.179067,-0.03752511197,0.2560500181,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.46,14.80431001,3.7277888,4.650084437,0.04614951529,0.02417897095,170.5378544,-0.03913402517,0.2561445368,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.47,14.81344389,3.6978416,4.6264007,0.04637566763,0.02418930706,170.0593125,-0.03957839212,0.2561971811,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.48,14.82257777,3.6678944,4.602716963,0.04660210052,0.02419617216,169.5538097,-0.03994631716,0.2562559243,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.49,14.83171165,3.6379472,4.579033226,0.04682878049,0.02419991815,169.0604003,-0.04022757663,0.2563118905,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.5,14.84084553,3.608,4.555349488,0.04705567271,0.0242005671,165.647219,-0.03911274503,0.2589900073,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.51,14.84999061,3.5774768,4.530905811,0.04728275733,0.02419888806,165.0098695,-0.04075651579,0.2590833905,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.52,14.85913569,3.5469536,4.506462133,0.04751000996,0.02419277605,164.5538625,-0.04121816622,0.2591311934,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.53,14.86828077,3.5164304,4.482018456,0.04773739585,0.02418350484,164.0657776,-0.04157422148,0.2591859582,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.54,14.87742584,3.4859072,4.457574778,0.04796487988,0.0241712108,163.5892634,-0.04185469671,0.2592381573,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.55,14.88657092,3.455384,4.433131101,0.04819242742,0.02415593648,159.986148,-0.04067670657,0.2622226267,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.56,14.89572629,3.4243136,4.407951121,0.04842001807,0.02413760763,159.3542253,-0.04235086586,0.2623144264,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.57,14.90488165,3.3932432,4.382771141,0.04864762474,0.02411302198,158.9179137,-0.04276712479,0.2623581892,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.58,14.91403702,3.3621728,4.357591161,0.04887520684,0.02408189313,158.4432702,-0.04303366766,0.2624099792,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.59,14.92319239,3.3311024,4.332411181,0.04910271638,0.02404135242,157.9741817,-0.04314849185,0.262460564,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.6,14.93234775,3.300032,4.307231201,0.04933009328,0.02398585103,154.1609828,-0.04239348746,0.2658032046,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.61,14.94151246,3.2684432,4.28133913,0.04955726855,0.02389183675,153.4901261,-0.04312393636,0.2659066642,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.62,14.95067717,3.2368544,4.255447058,0.04978408628,0.02377961405,153.0890571,-0.04368078605,0.2659436427,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.63,14.95984187,3.2052656,4.229554987,0.05001034641,0.02363352507,152.5999478,-0.04321046457,0.2659986377,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.64,14.96900658,3.1736768,4.203662916,0.05023592593,0.0235679439,152.1691696,-0.0435982257,0.2660412975,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.65,14.97817128,3.142088,4.177770845,0.05046069203,0.02345957116,148.1611829,-0.04491538858,0.2697341616,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.66,14.98734433,3.1100096,4.151191404,0.05068469982,0.02336995703,147.5884017,-0.04631956774,0.2698095824,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.67,14.99651738,3.0779312,4.124611963,0.05090790708,0.02323007841,147.2050778,-0.04644093211,0.2698433611,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.68,15.00569042,3.0458528,4.098032522,0.05113029611,0.02309124986,146.7484435,-0.04604034105,0.2698912955,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.69,15.01486347,3.0137744,4.071453081,0.0513517715,0.02296877928,146.3555138,-0.04667128781,0.2699267884,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.7,15.02403652,2.981696,4.04487364,0.05157222876,0.02279583383,142.1801219,-0.0480748575,0.2739345815,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.71,15.03321687,2.9491568,4.017632004,0.05179167098,0.02260725017,141.6168933,-0.04935567472,0.2740075075,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.72,15.04239722,2.9166176,3.990390367,0.0520099565,0.02238150641,141.2604719,-0.04940548954,0.2740367112,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.73,15.05157757,2.8840784,3.963148731,0.05222693021,0.02215845537,140.8644819,-0.04966604046,0.2740727591,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.74,15.06075792,2.8515392,3.935907094,0.05244240405,0.02190447819,140.4341998,-0.04893952103,0.2741153207,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.75,15.06993827,2.819,3.908665458,0.052656249,0.02172581639,136.0655971,-0.05071184333,0.2785026065,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.76,15.07912484,2.7860288,3.880787203,0.05286833833,0.02152169763,135.499367,-0.05134779141,0.2785763115,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.77,15.08831141,2.7530576,3.852908949,0.05307872438,0.02133147099,135.197693,-0.05209799485,0.2785972328,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.78,15.09749798,2.7200864,3.825030694,0.05328737227,0.02106436046,134.8278158,-0.05236376204,0.2786286832,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.79,15.10668455,2.6871152,3.797152439,0.05349427309,0.02076879199,134.4253698,-0.05162275298,0.2786659162,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.8,15.11587112,2.654144,3.769274185,0.05369926402,0.02053581191,129.8554578,-0.05350709751,0.2834668587,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.81,15.12506278,2.6207696,3.740785247,0.05390218632,0.02031962844,129.3483207,-0.05511865805,0.283525983,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.82,15.13425444,2.5873952,3.71229631,0.05410304564,0.01999566651,129.0394165,-0.05461574844,0.2835479191,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.83,15.1434461,2.5540208,3.683807372,0.05430183731,0.01973087642,128.6660196,-0.05414200625,0.2835799709,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.84,15.15263776,2.5206464,3.655318435,0.05449838855,0.01948025661,128.3239504,-0.05461435226,0.2836068701,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.85,15.16182941,2.487272,3.626829498,0.05469266173,0.01916923193,123.6016504,-0.05983802195,0.2887333401,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.86,15.17102499,2.4535232,3.597756131,0.05488465698,0.01881641091,123.0694967,-0.05791813675,0.2887984416,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.87,15.18022056,2.4197744,3.568682764,0.0550742417,0.01849882342,122.7960598,-0.0573884813,0.2888156296,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.88,15.18941614,2.3860256,3.539609398,0.05526120908,0.01817945347,122.4556045,-0.05678002451,0.2888422757,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.89,15.19861171,2.3522768,3.510536031,0.05544550834,0.01787493061,122.1140404,-0.05611474738,0.2888690955,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.9,15.20780729,2.318528,3.481462664,0.0556271131,0.01759008356,117.2097487,-0.06256884801,0.2943983183,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.91,15.21700556,2.2844336,3.451831405,0.05580601891,0.01718678849,116.6992214,-0.05986904259,0.2944582367,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.92,15.22620383,2.2503392,3.422200146,0.05598221798,0.01686907789,116.4599154,-0.05936351775,0.2944714017,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.93,15.23540211,2.2162448,3.392568887,0.05615551734,0.01651881192,116.1430722,-0.05830605745,0.29449448,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.94,15.24460038,2.1821504,3.362937628,0.0563259382,0.01619454739,115.8378896,-0.05837356542,0.2945158907,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.95,15.25379865,2.148056,3.333306368,0.05649341273,0.01581111092,110.7467097,-0.06399987879,0.3004745446,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.96,15.26299836,2.1136448,3.303144005,0.05665792793,0.01538865363,110.2531069,-0.06148207606,0.3005305561,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.97,15.27219807,2.0792336,3.272981641,0.05681934425,0.01499875065,110.0422436,-0.06081095728,0.3005407777,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.98,15.28139778,2.0448224,3.242819277,0.05697744914,0.0145928088,109.7594198,-0.06056355386,0.300559166,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,17.99,15.29059749,2.0104112,3.212656913,0.05713215959,0.0141648425,109.4699004,-0.05938653577,0.3005784357,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18,15.2997972,1.976,3.18249455,0.05728340284,0.01377573826,104.1914077,-0.06579934228,0.3069836142,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.01,15.3089972,1.9413008,3.151828093,0.05743104586,0.01335378106,103.7233435,-0.06363899408,0.3070339794,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.02,15.3181972,1.9066016,3.121161636,0.05757506086,0.01289768122,103.5470144,-0.06203180293,0.3070411276,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.03,15.3273972,1.8719024,3.09049518,0.05771538883,0.01251993973,103.2901307,-0.06128355498,0.3070562976,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.04,15.3365972,1.8372032,3.059828723,0.05785194723,0.01213519105,103.029046,-0.06055604277,0.3070719679,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.05,15.3457972,1.802504,3.029162266,0.05798483571,0.01175326702,97.63308873,-0.06708954421,0.3137653927,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.06,15.3549972,1.7675456,2.998018927,0.05811410164,0.01130195314,97.17946723,-0.06490836911,0.3138126978,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.07,15.3641972,1.7325872,2.966875588,0.0582397213,0.01082042765,97.03706632,-0.06327180795,0.3138173601,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.08,15.3733972,1.6976288,2.935732249,0.05836156864,0.01040892351,96.80941812,-0.06224770905,0.3138292738,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.09,15.3825972,1.6626704,2.904588909,0.05847951245,0.01002040735,96.56392552,-0.06222698247,0.3138431282,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.1,15.3917972,1.627712,2.87344557,0.05859360319,0.009538509597,91.13665068,-0.06750417181,0.3206144707,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.11,15.4009972,1.5925232,2.841852735,0.05870385779,0.009055041166,90.68239518,-0.06529251859,0.3206619082,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.12,15.4101972,1.5573344,2.8102599,0.05881008752,0.008559306431,90.56143406,-0.06397728981,0.3206652722,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.13,15.4193972,1.5221456,2.778667065,0.05891217212,0.008108192451,90.35774257,-0.0629351106,0.3206748104,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.14,15.4285972,1.4869568,2.747074231,0.05901002722,0.007682486935,90.14093335,-0.0622592426,0.3206856165,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.15,15.4377972,1.451768,2.715481396,0.05910369506,0.007246344109,84.74478487,-0.06860708386,0.3273795151,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.16,15.4469972,1.4163776,2.683466609,0.05919324693,0.006787933958,84.24140148,-0.06556409989,0.3274377689,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.17,15.4561972,1.3809872,2.651451823,0.05927870541,0.006351202324,84.11731402,-0.06512068767,0.3274413087,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.18,15.4653972,1.3455968,2.619437036,0.05936005592,0.005850836567,83.91534739,-0.06464250742,0.3274506859,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.19,15.4745972,1.3102064,2.587422249,0.05943728484,0.005330880947,83.73271873,-0.0632433589,0.3274583537,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.2,15.4837972,1.274816,2.555407463,0.05951025333,0.004848989063,78.39205412,-0.06786881374,0.3340153008,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.21,15.4929972,1.2392528,2.522998408,0.05957878096,0.004335894982,77.77100619,-0.066106178,0.3341039683,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.22,15.5021972,1.2036896,2.490589353,0.05964280736,0.003799814339,77.69664304,-0.06447466222,0.3341052402,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.23,15.5113972,1.1681264,2.458180299,0.05970225408,0.003334320588,77.54138902,-0.0634054912,0.3341107815,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.24,15.5205972,1.1325632,2.425771244,0.05975704627,0.002892508586,77.33631789,-0.06331401136,0.3341204492,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.25,15.5297972,1.097,2.393362189,0.05980727926,0.002364622064,72.08428542,-0.06669159851,0.3404615656,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.26,15.5389972,1.0612928,2.360586674,0.05985300722,0.001829329874,71.35344026,-0.06495636769,0.3405843559,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.27,15.5481972,1.0255856,2.327811159,0.05989408382,0.001311164146,71.25143194,-0.06445110325,0.340586748,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.28,15.5573972,0.9898784,2.295035643,0.05993039842,0.0007715041961,71.1290344,-0.06302289542,0.3405901924,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.29,15.5665972,0.9541712,2.262260128,0.05996191519,0.0002870276856,70.98471503,-0.06181819678,0.3405949808,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.3,15.5757972,0.918464,2.229484613,0.05998857968,-0.000172586896,65.85148418,-0.065660428,0.3466524691,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.31,15.5849972,0.8826416,2.196370555,0.0600104674,-0.0006980567847,64.92061691,-0.06461614387,0.3468516679,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.32,15.5941972,0.8468192,2.163256496,0.06002766148,-0.001241529766,64.85727681,-0.0631782406,0.3468525907,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.33,15.6033972,0.8109968,2.130142438,0.06004009532,-0.001747915316,64.73717396,-0.06242695085,0.3468559068,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.34,15.6125972,0.7751744,2.09702838,0.06004764613,-0.00225980881,64.57120045,-0.06192387287,0.3468622396,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.35,15.6217972,0.739352,2.063914322,0.06005031899,-0.002803532319,59.69312345,-0.06389794193,0.3523325014,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.36,15.6309972,0.7034432,2.030489737,0.06004808708,-0.003315013928,58.55596519,-0.06284004853,0.3526297727,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.37,15.6401972,0.6675344,1.997065152,0.06004088285,-0.003836098054,58.42244229,-0.06251963985,0.3526338712,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.38,15.6493972,0.6316256,1.963640567,0.06002870906,-0.00437586583,58.3493696,-0.06118984968,0.3526350991,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.39,15.6585972,0.5957168,1.930215983,0.06001156874,-0.004881227392,58.21021565,-0.06058962004,0.3526395506,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.4,15.6677972,0.559808,1.896791398,0.05998938444,-0.005402678267,53.62720658,-0.06025944655,0.35746805,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.41,15.6769972,0.5238416,1.863084389,0.05996218237,-0.005948491356,52.22476796,-0.05971404093,0.3579201958,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.42,15.6861972,0.4878752,1.82937738,0.0599299539,-0.006417766776,52.06376893,-0.05911723554,0.3579261547,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.43,15.6953972,0.4519088,1.795670371,0.05989269006,-0.006878551846,51.98092376,-0.05881360464,0.3579277325,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.44,15.7045972,0.4159424,1.761963362,0.0598505489,-0.007373681506,51.87002217,-0.05799266257,0.3579305601,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.45,15.7137972,0.379976,1.728256353,0.05980364506,-0.007841281572,47.70347163,-0.05925835851,0.361921398,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.46,15.7229972,0.3439808,1.694295101,0.05975200533,-0.008330133617,45.97903262,-0.0582921122,0.3626050051,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.47,15.7321972,0.3079856,1.660333849,0.05969570477,-0.008800827779,45.66520624,-0.05819978148,0.3626276458,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.48,15.7413972,0.2719904,1.626372597,0.05963474262,-0.009305040577,45.61736462,-0.05732285543,0.3626281721,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.49,15.7505972,0.2359952,1.592411344,0.05956918595,-0.009781845353,45.52647495,-0.0567005279,0.3626300713,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.5,15.7597972,0.2,1.558450092,0.0594989969,-0.01026501747,41.79834233,-0.05775202789,0.3658252377,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.51,15.7689972,0.1640048,1.524262845,0.05942419483,-0.01073963302,39.77356441,-0.05745759121,0.3667677034,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.52,15.7781972,0.1280096,1.490075599,0.05934477781,-0.01125077372,39.30209047,-0.05664431201,0.3668188041,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.53,15.7873972,0.0920144,1.455888352,0.05926074744,-0.01174422096,39.26496783,-0.05558184351,0.3668191212,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.54,15.7965972,0.0560192,1.421701106,0.05917205126,-0.01221584049,39.18422302,-0.05547246885,0.36682062,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.55,15.8057972,0.020024,1.38751386,0.05907867007,-0.01273730257,35.71639162,-0.05331816681,0.3695851853,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.56,15.8149972,-0.0159424,1.353128929,0.05898061423,-0.01327973247,33.59069056,-0.05406273031,0.3706239452,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.57,15.8241972,-0.0519088,1.318743999,0.05887775296,-0.01379858579,32.92669521,-0.0541494379,0.3707252992,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.58,15.8333972,-0.0878752,1.284359069,0.0587699443,-0.01433775826,32.84589633,-0.05306371254,0.3707268003,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.59,15.8425972,-0.1238416,1.249974139,0.0586571539,-0.01483352866,32.82628623,-0.05245870512,0.3707268888,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.6,15.8517972,-0.159808,1.215589208,0.05853929335,-0.01532143006,29.23173645,-0.05091186199,0.3736971854,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.61,15.8609972,-0.1957168,1.181034959,0.05841642616,-0.0157713009,27.2055902,-0.05192737412,0.3746409256,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.62,15.8701972,-0.2316256,1.14648071,0.05828863374,-0.0162750327,26.5511477,-0.0518651457,0.3747393842,True,,,,,,,,,,,,,,,,,,,
trajectory,Oracle_LPV_MPC,True-grade oracle,p03_long_updown,P3,18.63,15.8793972,-0.2675344,1.111926461,0.05815600664,-0.01681440822,26.47873331,-0.05063629518,0.37474059,True,,,,,,,,,,,,,,,,,,,
