t_s,e_y,e_psi,e_v,e_omega,xy_error,X,Y,X_ref,Y_ref,F_cmd,omega_cmd,F_limit_lo,F_limit_hi,omega_limit_lo,omega_limit_hi,theta_true,theta_ref,theta_imu_raw,theta_sched,solve_time_ms
0.3,-3.35195689789151e-06,2.52865499999995e-05,-0.351128653040752,0.0002646,0.196760424589743,0.0822395754058104,0,0.278999999988856,-1.62343541633761e-06,351.258625262417,2.02999158034345e-05,-660,660,-1.32,1.32,-0.00053842725654786,-0.00053842725654786,0,0,0.0123156
0.31,-3.20369908023291e-06,2.52865499999995e-05,-0.336249439391389,0.0002646,0.200197314844537,0.0881026851489107,0,0.288299999984326,-1.91116822416923e-06,338.120283045806,1.82587058361605e-05,-660,660,-1.32,1.32,-0.000576687294032374,-0.000576687294032374,0,0,0.0103725
0.32,-3.05175542643086e-06,2.52865499999995e-05,-0.321976109641779,0.0002646,0.203488442386133,0.0941115576055429,0,0.297599999979795,-2.19890103200085e-06,325.418561675586,1.56869697036655e-05,-660,660,-1.32,1.32,-0.000614947331516889,-0.000614947331516889,0,0,0.0096592
0.33,-2.89627659837193e-06,2.52865499999995e-05,-0.308288532483922,0.0002646,0.206639765397293,0.100260234592933,0,0.306899999975265,-2.48663383983248e-06,313.160171457566,1.29194597775495e-05,-660,660,-1.32,1.32,-0.000653207369001403,-0.000653207369001403,0,0,0.0096299
0.34,-2.73740812827545e-06,2.52865499999995e-05,-0.295166266938315,0.0002646,0.209657039199289,0.106542960789802,0,0.316199999970734,-2.7743666476641e-06,301.346138098277,1.01473204665581e-05,-660,660,-1.32,1.32,-0.000691467406485918,-0.000691467406485918,0,0,0.0090183
0.35,-5.51347589273769e-06,4.03469499999991e-05,-0.282588824460229,0.000358925,0.212545814465724,0.112954185522537,0,0.325499999966204,-3.06209945549572e-06,289.972971030511,-2.5066587454603e-06,-660,660,-1.32,1.32,-0.000729727443970432,-0.000729727443970432,0,0,0.0091608
0.36,-5.24983023337748e-06,4.03469499999991e-05,-0.270518575507947,0.000358925,0.215311351275677,0.119488648708273,0,0.334799999955374,-3.50795904719808e-06,279.025992506184,-3.48271572647718e-06,-660,660,-1.32,1.32,-0.000773586511330729,-0.000773586511330729,0,0,0.0088165
0.37,-4.9814164414866e-06,4.03469499999991e-05,-0.258953170635676,0.000358925,0.217958709821819,0.126141290158586,0,0.344099999944544,-3.95381863890045e-06,268.498968654312,-5.04579485038903e-06,-660,660,-1.32,1.32,-0.000817445578691026,-0.000817445578691026,0,0,0.0085716
0.38,-4.70843429982245e-06,4.03469499999991e-05,-0.247873245627943,0.000358925,0.220492841723958,0.132907158253652,0,0.353399999933715,-4.39967823060282e-06,258.385199197568,-6.89267390896475e-06,-660,660,-1.32,1.32,-0.000861304646051323,-0.000861304646051323,0,0,0.0089212
0.39,-4.4310758405587e-06,4.03469499999991e-05,-0.237259745030579,0.000358925,0.222918506503521,0.139781493472027,0,0.362699999922885,-4.84553782230519e-06,248.675373733975,-8.84318859561972e-06,-660,660,-1.32,1.32,-0.00090516371341162,-0.00090516371341162,0,0,0.0092026
0.4,-8.31383597898495e-06,6.04031999999987e-05,-0.227094042505909,0.0004672,0.225240275272954,0.146759724701254,0,0.371999999912055,-5.29139741400756e-06,239.358145267703,-2.46473969411909e-05,-660,660,-1.32,1.32,-0.000949022780771917,-0.000949022780771917,0,0,0.0097922
0.41,-7.88631185790877e-06,6.04031999999987e-05,-0.217338201074996,0.0004672,0.227462436320751,0.153837563645816,0,0.381299999888892,-5.94443431433432e-06,230.411843397654,-2.54159161698908e-05,-660,660,-1.32,1.32,-0.000998404178968602,-0.000998404178968602,0,0,0.0093835
0.42,-7.45301950573253e-06,6.04031999999987e-05,-0.207994950432042,0.0004672,0.229589101914545,0.161010898045976,0,0.390599999865729,-6.59747121466108e-06,221.826526888646,-2.66872397673978e-05,-660,660,-1.32,1.32,-0.00104778557716529,-0.00104778557716529,0,0,0.0094523
0.43,-7.01420311310513e-06,6.04031999999987e-05,-0.199047644475715,0.0004672,0.231624314731672,0.168275685224375,0,0.399899999842566,-7.25050811498784e-06,213.593316146172,-2.82179406809746e-05,-660,660,-1.32,1.32,-0.00109716697536197,-0.00109716697536197,0,0,0.0092544
0.44,-6.57009693952726e-06,6.04031999999987e-05,-0.190480046456429,0.0004672,0.233571953035195,0.175628046917926,0,0.409199999819403,-7.90354501531461e-06,205.701586701907,-2.9860567394735e-05,-660,660,-1.32,1.32,-0.00114654837355866,-0.00114654837355866,0,0,0.0103866
0.45,-1.17261595753489e-05,8.61497999999982e-05,-0.182276409429915,0.000589275,0.235435735169699,0.183064264782029,0,0.418499999796239,-8.55658191564137e-06,198.139350862242,-4.96766393638381e-05,-660,660,-1.32,1.32,-0.00119592977175534,-0.00119592977175534,0,0,0.0100118
0.46,-1.10786040897285e-05,8.61497999999982e-05,-0.174399208111646,0.000589275,0.237219113106272,0.190580886833635,0,0.427799999750791,-9.47227759900546e-06,190.883709789254,-5.07836707441811e-05,-660,660,-1.32,1.32,-0.00125075680174902,-0.00125075680174902,0,0,0.0085528
