t_s,e_y,e_psi,e_v,e_omega,xy_error,X,Y,X_ref,Y_ref,F_cmd,omega_cmd,F_limit_lo,F_limit_hi,omega_limit_lo,omega_limit_hi,theta_true,theta_ref,theta_imu_raw,theta_sched,solve_time_ms
1.27,0,0,-0.00466889416248994,0,0.243785527340392,0.797614472659606,0,1.0414,0,33.8102962190751,-2.10587995219669e-06,-660,660,-1.32,1.32,0,0,0,0,0.007006
1.28,0,0,-0.00447636202126167,0,0.243831253617617,0.805768746382381,0,1.0496,0,33.6320680126082,-2.08364077725065e-06,-660,660,-1.32,1.32,0,0,0,0,0.0071329
1.29,0,0,-0.00429205002406463,0,0.243875095674307,0.813924904325692,0,1.0578,0,33.4614492438268,-2.06133734259595e-06,-660,660,-1.32,1.32,0,0,0,0,0.00703
1.3,0,0,-0.00411560721350768,0,0.243917133957108,0.82208286604289,0,1.066,0,33.2981150350533,-2.03898229589328e-06,-660,660,-1.32,1.32,0,0,0,0,0.0077677
1.31,0,0,-0.00394669761591193,0,0.243957445478012,0.830242554521986,0,1.0742,0,33.1417543699499,-2.01658777232439e-06,-660,660,-1.32,1.32,0,0,0,0,0.0072577
1.32,0,0,-0.0037849996020175,0,0.243996103960997,0.838403896039002,0,1.0824,0,32.992069516331,-1.994165389263e-06,-660,660,-1.32,1.32,0,0,0,0,0.0071086
1.33,0,0,-0.00363020527430913,0,0.244033179982405,0.846566820017593,0,1.0906,0,32.8487754476955,-1.97172627558473e-06,-660,660,-1.32,1.32,0,0,0,0,0.0068021
1.34,0,0,-0.00348201988102159,0,0.244068741105335,0.854731258894663,0,1.0988,0,32.7115993135376,-1.94928108765424e-06,-660,660,-1.32,1.32,0,0,0,0,0.0066662
1.35,0,0,-0.00334016125457381,0,0.244102852008288,0.862897147991711,0,1.107,0,32.5802799111698,-1.92684002353616e-06,-660,660,-1.32,1.32,0,0,0,0,0.0069139
1.36,0,0,-0.00320435927436225,0,0.244135574608323,0.871064425391676,0,1.1152,0,32.4545671840897,-1.90441284697584e-06,-660,660,-1.32,1.32,0,0,0,0,0.0067356
1.37,0,0,-0.00307435535268996,0,0.244166968178959,0.879233031821039,0,1.1234,0,32.3342217572499,-1.88200889450485e-06,-660,660,-1.32,1.32,0,0,0,0,0.0067055
1.38,0,0,-0.00294990194212907,0,0.244197089463041,0.887402910536957,0,1.1316,0,32.2190144762862,-1.85963709764536e-06,-660,660,-1.32,1.32,0,0,0,0,0.0067163
1.39,0,0,-0.00283076206413402,0,0.244225992780782,0.895574007219216,0,1.1398,0,32.1087259679334,-1.83730598202203e-06,-660,660,-1.32,1.32,0,0,0,0,0.0067102
1.4,0,0,-0.00271670885792819,0,0.244253730133199,0.903746269866799,0,1.148,0,32.0031462232582,-1.81502372909037e-06,-660,660,-1.32,1.32,0,0,0,0,0.0069432
